,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949135867769e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167321094583e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01
5.050505050505051e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01,9.968763801505971e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595578651974e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439066152433e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740927529844e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876539404224e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185053431772e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920157796143e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223278310376e+00
1.262626262626263e+00,1.809036104759479e+00,1.809036101329220e+00,1.809036101329220e+00,1.809036101329220e+00,1.809036101329220e+00,1.809036104759479e+00,1.809036101329220e+00,1.809036101329220e+00,1.809036104759479e+00,1.809036102758494e+00
1.287878787878788e+00,1.826784762828283e+00,1.826784782552272e+00,1.826784782552272e+00,1.826784782552272e+00,1.826784782552272e+00,1.826784762828283e+00,1.826784782552272e+00,1.826784782552272e+00,1.826784762828283e+00,1.826784762828283e+00
1.300505050505051e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500786412488e+00,1.835500764973370e+00
1.306818181818182e+00,1.839819938373113e+00,1.839819925509642e+00,1.839819925509642e+00,1.839819925509642e+00,1.839819925509642e+00,1.839819938373113e+00,1.839819925509642e+00,1.839819925509642e+00,1.839819938373113e+00,1.839819925509642e+00
1.308396464646465e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895704741965e+00,1.840895726181084e+00
1.309185606060606e+00,1.841433004782369e+00,1.841433040514234e+00,1.841433040514234e+00,1.841433040514234e+00,1.841433040514234e+00,1.841433004782369e+00,1.841433040514234e+00,1.841433040514234e+00,1.841433004782369e+00,1.841432969050505e+00
1.309382891414141e+00,1.841567272264169e+00,1.841567285127641e+00,1.841567285127641e+00,1.841567285127641e+00,1.841567285127641e+00,1.841567272264169e+00,1.841567285127641e+00,1.841567285127641e+00,1.841567272264169e+00,1.841567285127641e+00
1.309481534090909e+00,1.841634389568412e+00,1.841634396714784e+00,1.841634396714784e+00,1.841634396714784e+00,1.399625542908944e+01,1.841634389568412e+00,1.841634396714784e+00,1.841634396714784e+00,1.841634389568412e+00,1.841634389568412e+00
1.309580176767677e+00,1.841701458277319e+00,1.841701522594675e+00,1.841701522594675e+00,1.841701522594675e+00,1.399680376312947e+01,1.841701458277319e+00,1.841701522594675e+00,1.841701522594675e+00,1.841701458277319e+00,1.841701458277319e+00
1.309974747474747e+00,1.841969904625895e+00,1.841969911772268e+00,1.841969911772268e+00,1.841969911772268e+00,1.399897122227365e+01,1.841969904625895e+00,1.841969911772268e+00,1.841969911772268e+00,1.841969904625895e+00,1.841969890333150e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113490597025e+00,1.844113490597025e+00,1.844113490597025e+00,1.401526237960698e+01,1.844113473445730e+00,1.844113490597025e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113466299357e+00
1.338383838383838e+00,1.861035534010652e+00,1.861035568313241e+00,1.861035568313241e+00,1.861035568313241e+00,1.414387013394665e+01,1.861035534010652e+00,1.861035568313241e+00,1.861035568313241e+00,1.861035534010652e+00,1.861035576888889e+00
1.351010101010101e+00,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00,1.420704585225873e+01,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00,1.869348143419945e+00
1.351799242424243e+00,1.869864491724518e+00,1.869864450275556e+00,1.869864450275556e+00,1.869864450275556e+00,1.421096977978770e+01,1.869864491724518e+00,1.869864450275556e+00,1.869864450275556e+00,1.869864491724518e+00,1.869864420260790e+00
1.352193813131313e+00,1.870122464349091e+00,1.870122440051423e+00,1.870122440051423e+00,1.870122440051423e+00,1.421293076592838e+01,1.870122464349091e+00,1.870122440051423e+00,1.870122440051423e+00,1.870122464349091e+00,1.870122440051423e+00
1.352391098484849e+00,1.870251417788063e+00,1.870251417788063e+00,1.870251417788063e+00,1.870251417788063e+00,1.421391085522865e+01,1.870251417788063e+00,1.870251417788063e+00,1.870251417788063e+00,1.870251417788063e+00,1.870251467812672e+00
1.352489741161616e+00,1.870315892363636e+00,1.870315899510009e+00,1.870315899510009e+00,1.870315899510009e+00,1.421440090345197e+01,1.870315892363636e+00,1.870315899510009e+00,1.870315899510009e+00,1.870315892363636e+00,1.870315892363636e+00
1.352588383838384e+00,1.870380388378329e+00,1.870380388378329e+00,1.870380388378329e+00,1.421486203173377e+01,1.421489094452892e+01,1.870380388378329e+00,1.870380388378329e+00,1.870380388378329e+00,1.870380388378329e+00,1.870380388378329e+00
1.354166666666667e+00,1.871411109730027e+00,1.871411096866556e+00,1.871411096866556e+00,1.422272438821142e+01,1.422272438821142e+01,1.871411109730027e+00,1.871411096866556e+00,1.871411096866556e+00,1.871411109730027e+00,1.871411109730027e+00
1.357323232323232e+00,1.873468003052488e+00,1.873468050218549e+00,1.873468050218549e+00,1.423835698213424e+01,1.423835698213424e+01,1.873468003052488e+00,1.873468050218549e+00,1.873468050218549e+00,1.873468003052488e+00,1.873468085950413e+00
1.363636363636364e+00,1.877563877742721e+00,1.877563866022670e+00,1.877563866022670e+00,1.426948546672838e+01,1.426948546672838e+01,1.877563877742721e+00,1.877563866022670e+00,1.877563866022670e+00,1.877563877742721e+00,1.877563886604224e+00
1.369949494949495e+00,1.881635913276650e+00,1.881635902700018e+00,1.881635902700018e+00,1.430043294027366e+01,1.430043294027366e+01,1.881635913276650e+00,1.881635902700018e+00,1.881635902700018e+00,1.881635913276650e+00,1.881635925568411e+00
1.373106060606061e+00,1.883663065682277e+00,1.883663058535904e+00,1.883663058535904e+00,1.431583912052598e+01,1.431583912052598e+01,1.883663065682277e+00,1.883663058535904e+00,1.883663058535904e+00,1.883663065682277e+00,1.883663065682277e+00
1.374684343434343e+00,1.884674384631772e+00,1.884674406070891e+00,1.884674406070891e+00,1.432352552615846e+01,1.432352552615846e+01,1.884674384631772e+00,1.884674406070891e+00,1.884674406070891e+00,1.884674384631772e+00,1.884674384631772e+00
1.375473484848485e+00,1.885179523135941e+00,1.885179531711589e+00,1.885179531711589e+00,1.432736443328999e+01,1.432736443328999e+01,1.885179523135941e+00,1.885179531711589e+00,1.885179531711589e+00,1.885179523135941e+00,1.885179525994490e+00
1.375572127525253e+00,1.885242653907570e+00,1.885242652764151e+00,1.885242652764151e+00,1.432784411927273e+01,1.432784411927273e+01,1.885242653907570e+00,1.885242652764151e+00,1.432780029056823e+01,1.885242653907570e+00,1.885242628466483e+00
1.375670770202020e+00,1.885305739514123e+00,1.885305766670340e+00,1.885305766670340e+00,1.432832374951375e+01,1.432832374951375e+01,1.885305739514123e+00,1.885305766670340e+00,1.432831685755181e+01,1.885305739514123e+00,1.885305762382516e+00
1.375868055555556e+00,1.885431973043600e+00,1.885431971614325e+00,1.885431971614325e+00,1.432928285563416e+01,1.432928285563416e+01,1.885431973043600e+00,1.885431971614325e+00,1.432928285563416e+01,1.885431973043600e+00,1.885431971614325e+00
1.376262626262626e+00,1.885684295745822e+00,1.885684274306703e+00,1.885684274306703e+00,1.433120066339027e+01,1.433120066339027e+01,1.885684295745822e+00,1.885684274306703e+00,1.433120066339027e+01,1.885684295745822e+00,1.885684274306703e+00
1.388888888888889e+00,1.893710901597796e+00,1.893710910459298e+00,1.893710910459298e+00,1.439220292360698e+01,1.439220292360698e+01,1.893710901597796e+00,1.893710910459298e+00,1.439220292360698e+01,1.893710901597796e+00,1.893710901597796e+00
1.401515151515151e+00,1.901645216332636e+00,1.901645197752066e+00,1.901645197752066e+00,1.445250369586777e+01,1.445250369586777e+01,1.901645216332636e+00,1.901645197752066e+00,1.445250369586777e+01,1.901645216332636e+00,1.901645226337558e+00
1.404671717171717e+00,1.903614504557546e+00,1.903614516563453e+00,1.903614516563453e+00,1.446747041592654e+01,1.446747041592654e+01,1.903614504557546e+00,1.903614516563453e+00,1.446747041592654e+01,1.903614504557546e+00,1.903614523709825e+00
