,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.344873180360132e+01,-1.387369451162972e+01,-9.302285236166108e+00,-1.259111605592657e+01,-1.242232598680144e+01,-9.790298036719694e+00,-1.253129899697533e+01,-1.144898757384903e+01,-1.468079056371988e+01,-1.333667557932287e+01
2.000400080016003e-03,-1.344873660338658e+01,-1.387369931141497e+01,-9.302290035951360e+00,-1.259112085571182e+01,-1.242233078658669e+01,-9.790302836504946e+00,-1.253130379676058e+01,-1.144899237363428e+01,-1.468079536350514e+01,-1.333668037910812e+01
4.000800160032006e-03,-1.344875099419536e+01,-1.387371370222375e+01,-9.302304426760147e+00,-1.259113524652061e+01,-1.242234517739548e+01,-9.790317227313732e+00,-1.253131818756937e+01,-1.144900676444307e+01,-1.468080975431392e+01,-1.333669476991691e+01
6.001200240048009e-03,-1.344877496319452e+01,-1.387373767122291e+01,-9.302328395759305e+00,-1.259115921551976e+01,-1.242236914639464e+01,-9.790341196312891e+00,-1.253134215656853e+01,-1.144903073344223e+01,-1.468083372331308e+01,-1.333671873891607e+01
8.001600320064013e-03,-1.344880849753404e+01,-1.387377120556243e+01,-9.302361930098828e+00,-1.259119274985929e+01,-1.242240268073416e+01,-9.790374730652413e+00,-1.253137569090805e+01,-1.144906426778175e+01,-1.468086725765260e+01,-1.333675227325559e+01
1.000200040008002e-02,-1.344885158434718e+01,-1.387381429237557e+01,-9.302405016911964e+00,-1.259123583667242e+01,-1.242244576754729e+01,-9.790417817465549e+00,-1.253141877772119e+01,-1.144910735459489e+01,-1.468091034446574e+01,-1.333679536006873e+01
1.200240048009602e-02,-1.344890421075057e+01,-1.387386691877896e+01,-9.302457643315352e+00,-1.259128846307581e+01,-1.242249839395068e+01,-9.790470443868937e+00,-1.253147140412457e+01,-1.144915998099827e+01,-1.468096297086913e+01,-1.333684798647211e+01
1.400280056011202e-02,-1.344896636384434e+01,-1.387392907187273e+01,-9.302519796409122e+00,-1.259135061616958e+01,-1.242256054704445e+01,-9.790532596962708e+00,-1.253153355721834e+01,-1.144922213409204e+01,-1.468102512396290e+01,-1.333691013956588e+01
1.600320064012803e-02,-1.344903803071224e+01,-1.387400073874063e+01,-9.302591463277027e+00,-1.259142228303749e+01,-1.242263221391236e+01,-9.790604263830613e+00,-1.253160522408625e+01,-1.144929380095995e+01,-1.468109679083080e+01,-1.333698180643379e+01
1.800360072014403e-02,-1.344911919842177e+01,-1.387408190645016e+01,-9.302672630986550e+00,-1.259150345074701e+01,-1.242271338162188e+01,-9.790685431540135e+00,-1.253168639179577e+01,-1.144937496866947e+01,-1.468117795854032e+01,-1.333706297414331e+01
