,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.309180915797482e+01,-1.298750719581912e+01,-1.147027115495071e+01,-1.281712706300145e+01,-1.198427124691644e+01,-1.413346323909492e+01,-1.058055488350140e+01,-1.283392102424238e+01,-1.192703686514209e+01,-1.057217005880464e+01
1.010101010101010e-01,-1.310377367871148e+01,-1.299947171655579e+01,-1.148223567568738e+01,-1.282909158373812e+01,-1.199623576765311e+01,-1.414542775983159e+01,-1.059251940423806e+01,-1.284588554497904e+01,-1.193900138587875e+01,-1.058413457954130e+01
2.020202020202020e-01,-1.313852206733981e+01,-1.303422010518412e+01,-1.151698406431571e+01,-1.286383997236645e+01,-1.203098415628144e+01,-1.418017614845992e+01,-1.062726779286639e+01,-1.288063393360737e+01,-1.197374977450708e+01,-1.061888296816963e+01
3.030303030303030e-01,-1.319429324123945e+01,-1.308999127908376e+01,-1.157275523821535e+01,-1.291961114626609e+01,-1.208675533018108e+01,-1.423594732235956e+01,-1.068303896676604e+01,-1.293640510750702e+01,-1.202952094840673e+01,-1.067465414206928e+01
4.040404040404040e-01,-1.326930832315249e+01,-1.316500636099679e+01,-1.164777032012838e+01,-1.299462622817912e+01,-1.216177041209411e+01,-1.431096240427259e+01,-1.075805404867907e+01,-1.301142018942005e+01,-1.210453603031976e+01,-1.074966922398231e+01
5.050505050505051e-01,-1.336182007738228e+01,-1.325751811522659e+01,-1.174028207435818e+01,-1.308713798240892e+01,-1.225428216632391e+01,-1.440347415850239e+01,-1.085056580290886e+01,-1.310393194364984e+01,-1.219704778454955e+01,-1.084218097821210e+01
6.060606060606061e-01,-1.347015627253794e+01,-1.336585431038224e+01,-1.184861826951384e+01,-1.319547417756457e+01,-1.236261836147957e+01,-1.451181035365805e+01,-1.095890199806452e+01,-1.321226813880550e+01,-1.230538397970521e+01,-1.095051717336776e+01
7.070707070707071e-01,-1.359275250863480e+01,-1.348845054647911e+01,-1.197121450561070e+01,-1.331807041366143e+01,-1.248521459757643e+01,-1.463440658975491e+01,-1.108149823416138e+01,-1.333486437490236e+01,-1.242798021580207e+01,-1.107311340946462e+01
8.080808080808081e-01,-1.372817282407070e+01,-1.362387086191500e+01,-1.210663482104659e+01,-1.345349072909733e+01,-1.262063491301232e+01,-1.476982690519080e+01,-1.121691854959728e+01,-1.347028469033826e+01,-1.256340053123797e+01,-1.120853372490052e+01
9.090909090909091e-01,-1.387511886400089e+01,-1.377081690184519e+01,-1.225358086097678e+01,-1.360043676902752e+01,-1.276758095294251e+01,-1.491677294512099e+01,-1.136386458952747e+01,-1.361723073026845e+01,-1.271034657116816e+01,-1.135547976483071e+01
1.010101010101010e+00,-1.403242989754174e+01,-1.392812793538605e+01,-1.241089189451764e+01,-1.375774780256838e+01,-1.292489198648337e+01,-1.507408397866185e+01,-1.152117562306833e+01,-1.377454176380931e+01,-1.286765760470902e+01,-1.151279079837157e+01
1.111111111111111e+00,-1.419907646337141e+01,-1.409477450121572e+01,-1.257753846034731e+01,-1.392439436839805e+01,-1.309153855231304e+01,-1.524073054449152e+01,-1.168782218889800e+01,-1.394118832963898e+01,-1.303430417053869e+01,-1.167943736420124e+01
1.212121212121212e+00,-1.437415020631594e+01,-1.426984824416025e+01,-1.275261220329184e+01,-1.409946811134258e+01,-1.326661229525757e+01,-1.541580428743605e+01,-1.186289593184252e+01,-1.411626207258350e+01,-1.320937791348321e+01,-1.185451110714576e+01
1.313131313131313e+00,-1.455685191430089e+01,-1.445254995214520e+01,-1.293531391127679e+01,-1.428216981932753e+01,-1.344931400324252e+01,-1.559850599542100e+01,-1.204559763982748e+01,-1.429896378056846e+01,-1.339207962146817e+01,-1.203721281513072e+01
1.363636363636364e+00,-1.465084029487696e+01,-1.454653833272126e+01,-1.302930229185285e+01,-1.437615819990359e+01,-1.354330238381858e+01,-1.569249437599706e+01,-1.213958602040354e+01,-1.439295216114452e+01,-1.348606800204423e+01,-1.213120119570678e+01
1.376262626262626e+00,-1.467459827432420e+01,-1.457029631216851e+01,-1.305306027130010e+01,-1.439991617935083e+01,-1.356706036326583e+01,-1.571625235544431e+01,-1.216334399985078e+01,-1.441671014059176e+01,-1.350982598149147e+01,-1.215495917515402e+01
1.382575757575758e+00,-1.468651556419257e+01,-1.458221360203687e+01,-1.306497756116847e+01,-1.441183346921920e+01,-1.357897765313420e+01,-1.572816964531268e+01,-1.217526128971915e+01,-1.442862743046013e+01,-1.352174327135984e+01,-1.216687646502239e+01
1.385732323232323e+00,-1.469248371945775e+01,-1.458818175730206e+01,-1.307094571643365e+01,-1.441780162448439e+01,-1.358494580839938e+01,-1.573413780057786e+01,-1.218122944498434e+01,-1.443459558572532e+01,-1.352771142662503e+01,-1.217284462028758e+01
1.386126893939394e+00,-1.469323018331826e+01,-1.458892822116256e+01,-1.307169218029416e+01,-1.441854808834489e+01,-1.358569227225989e+01,-1.573488426443837e+01,-1.218197590884484e+01,-1.443534204958582e+01,-1.352845789048553e+01,-1.217359108414808e+01
1.386225536616161e+00,-1.469341681469854e+01,-1.458911485254285e+01,-1.307187881167444e+01,-1.441873471972518e+01,-1.358587890364017e+01,-1.573507089581865e+01,-1.218216254022513e+01,-1.443552868096610e+01,-1.352864452186581e+01,-1.217377771552836e+01
1.386324179292929e+00,-1.469360345224377e+01,-1.458930149008808e+01,-1.307206544921967e+01,-1.441892135727040e+01,-1.358606554118540e+01,-1.573525753336388e+01,-1.218234917777035e+01,-1.443571531851133e+01,-1.352883115941104e+01,-1.217363663657271e+01
1.386521464646465e+00,-1.469397674582684e+01,-1.458967478367114e+01,-1.307243874280273e+01,-1.441929465085347e+01,-1.358643883476847e+01,-1.573563082694695e+01,-1.218272247135342e+01,-1.443608861209440e+01,-1.352920445299411e+01,-1.217647366767537e+01
1.386718750000000e+00,-1.469435006406300e+01,-1.459004810190731e+01,-1.307281206103890e+01,-1.441966796908964e+01,-1.358681215300463e+01,-1.573600414518311e+01,-1.218309578958959e+01,-1.443646193033057e+01,-1.352957777123028e+01,-1.217931088627023e+01
1.386817392676768e+00,-1.469453673242461e+01,-1.459023477026891e+01,-1.307299872940050e+01,-1.441985463745124e+01,-1.358699882136623e+01,-1.573619081354471e+01,-1.218328245795119e+01,-1.443664859869217e+01,-1.352976443959188e+01,-1.218072956581840e+01
1.386916035353535e+00,-1.469472340694781e+01,-1.459042144479212e+01,-1.307318540392371e+01,-1.442004131197444e+01,-1.358718549588944e+01,-1.573637748806792e+01,-1.218214829428309e+01,-1.443683527321537e+01,-1.352995111411508e+01,-1.218214829219475e+01
