,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.229246602852563e+01,-1.208920695338260e+01,-1.307592734523810e+01,-9.636221793228358e+00,-1.129304867439719e+01,-1.059180802038462e+01,-8.821987832019380e+00,-1.189872954685925e+01,-1.283222382924212e+01,-1.060766128378696e+01
1.010101010101010e-01,-1.230443054926230e+01,-1.210117147411926e+01,-1.308789186597477e+01,-9.648186313965024e+00,-1.130501319513385e+01,-1.060377254112129e+01,-8.833952352756045e+00,-1.191069406759591e+01,-1.284418834997878e+01,-1.061962580452362e+01
2.020202020202020e-01,-1.233917893789063e+01,-1.213591986274759e+01,-1.312264025460310e+01,-9.682934702593354e+00,-1.133976158376218e+01,-1.063852092974962e+01,-8.868700741384375e+00,-1.194544245622424e+01,-1.287893673860711e+01,-1.065437419315195e+01
3.030303030303030e-01,-1.239495011179027e+01,-1.219169103664723e+01,-1.317841142850274e+01,-9.738705876492995e+00,-1.139553275766182e+01,-1.069429210364926e+01,-8.924471915284016e+00,-1.200121363012388e+01,-1.293470791250675e+01,-1.071014536705160e+01
4.040404040404040e-01,-1.246996519370330e+01,-1.226670611856027e+01,-1.325342651041577e+01,-9.813720958406030e+00,-1.147054783957486e+01,-1.076930718556229e+01,-8.999486997197049e+00,-1.207622871203692e+01,-1.300972299441979e+01,-1.078516044896463e+01
5.050505050505051e-01,-1.256247694793310e+01,-1.235921787279006e+01,-1.334593826464557e+01,-9.906232712635823e+00,-1.156305959380465e+01,-1.086181893979209e+01,-9.091998751426845e+00,-1.216874046626671e+01,-1.310223474864958e+01,-1.087767220319442e+01
6.060606060606061e-01,-1.267081314308876e+01,-1.246755406794572e+01,-1.345427445980122e+01,-1.001456890779148e+01,-1.167139578896031e+01,-1.097015513494775e+01,-9.200334946582503e+00,-1.227707666142237e+01,-1.321057094380524e+01,-1.098600839835008e+01
7.070707070707071e-01,-1.279340937918562e+01,-1.259015030404258e+01,-1.357687069589809e+01,-1.013716514388834e+01,-1.179399202505717e+01,-1.109275137104461e+01,-9.322931182679364e+00,-1.239967289751923e+01,-1.333316717990210e+01,-1.110860463444694e+01
8.080808080808081e-01,-1.292882969462151e+01,-1.272557061947848e+01,-1.371229101133398e+01,-1.027258545932424e+01,-1.192941234049307e+01,-1.122817168648050e+01,-9.458351498115260e+00,-1.253509321295513e+01,-1.346858749533800e+01,-1.124402494988284e+01
9.090909090909091e-01,-1.307577573455170e+01,-1.287251665940867e+01,-1.385923705126417e+01,-1.041953149925443e+01,-1.207635838042326e+01,-1.137511772641070e+01,-9.605297538045452e+00,-1.268203925288532e+01,-1.361553353526819e+01,-1.139097098981303e+01
