,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502636488521579e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435108907254e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101055973881e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210047895522e-01,3.182209940699929e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169243138455e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545942789512e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847370643812e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702555993878175e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842380197939e-01,4.922842419900010e-01,4.922842439751046e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842419900010e-01
1.313131313131313e+00,5.122537473880625e-01,5.122537426238138e-01,5.122537406387103e-01,5.122537426238138e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537426238138e-01,5.122537426238138e-01
1.363636363636364e+00,5.215455280269360e-01,5.215455215952004e-01,5.215455240567288e-01,5.215455215952004e-01,5.215455183396306e-01,5.215455183396306e-01,5.215455183396306e-01,5.215455183396306e-01,5.215455215952004e-01,5.215455215952004e-01
1.369949494949495e+00,5.226766320955004e-01,5.226766425768473e-01,5.226766459912254e-01,5.226766425768473e-01,5.226766396388940e-01,5.226766396388940e-01,5.226766396388940e-01,5.226766396388940e-01,5.226766425768473e-01,5.226766425768473e-01
1.373106060606061e+00,5.232397404672993e-01,5.232397404672993e-01,5.232397404672993e-01,5.232397404672993e-01,5.232397384821956e-01,5.232397384821956e-01,5.232397384821956e-01,5.232397384821956e-01,5.232397404672993e-01,5.232397404672993e-01
1.373204703282828e+00,5.232572975172329e-01,5.232573086338129e-01,5.232573185593307e-01,5.232573086338129e-01,5.232573165742271e-01,5.232573165742271e-01,5.232573165742271e-01,5.232573165742271e-01,5.232573052511168e-01,5.232573086338129e-01
1.373303345959596e+00,5.232748788648343e-01,5.232748768003265e-01,5.232748768003265e-01,5.232748768003265e-01,5.232748756092644e-01,5.232748756092644e-01,5.232748756092644e-01,5.232748756092644e-01,5.232748744495459e-01,5.232748768003265e-01
1.373500631313131e+00,5.233100131333538e-01,5.233100016197532e-01,5.233100131333538e-01,5.233100016197532e-01,5.233100095601674e-01,5.233100095601674e-01,5.233100095601674e-01,5.233100095601674e-01,5.233100071258034e-01,5.233100016197532e-01
1.373895202020202e+00,5.233802536407306e-01,5.233802480824407e-01,5.233802460973371e-01,5.233802480824407e-01,5.233802512586063e-01,5.233802512586063e-01,5.233802512586063e-01,5.233802512586063e-01,5.233802538287931e-01,5.233802480824407e-01
1.374684343434343e+00,5.235206623977144e-01,5.235206623977144e-01,5.235206623977144e-01,5.235206623977144e-01,5.235206683530251e-01,5.235206683530251e-01,5.235206683530251e-01,5.235206683530251e-01,5.235206698157331e-01,5.235206623977144e-01
1.376262626262626e+00,5.238011873074176e-01,5.238011932627283e-01,5.238011873074176e-01,5.238011932627283e-01,5.238011873074176e-01,5.238011873074176e-01,5.238011873074176e-01,5.238011873074176e-01,5.238011938373636e-01,5.238011932627283e-01
1.388888888888889e+00,5.260308119546985e-01,5.260308059993878e-01,5.260308059993878e-01,5.260308059993878e-01,5.260308084609162e-01,5.260308084609162e-01,5.260308084609162e-01,5.260308084609162e-01,5.260308086113662e-01,5.260308059993878e-01
1.395202020202020e+00,5.271359627793083e-01,5.271359687346190e-01,5.271359766750332e-01,5.271359687346190e-01,5.271359826303439e-01,5.271359826303439e-01,5.271359826303439e-01,5.271359826303439e-01,5.271359720257116e-01,5.271359687346190e-01
1.395991161616161e+00,5.272736741775738e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736654431180e-01,5.272736709805123e-01,5.272736654431180e-01
1.396188446969697e+00,5.273080811835527e-01,5.273080835656769e-01,5.273080835656769e-01,5.273080835656769e-01,5.273080811835527e-01,5.273080811835527e-01,5.273080811835527e-01,5.273080811835527e-01,5.273080798566677e-01,5.273080835656769e-01
1.396287089646465e+00,5.273252721803897e-01,5.273252781357004e-01,5.273252781357004e-01,5.273252815214112e-01,5.273252781357004e-01,5.273252781357004e-01,5.273252781357004e-01,5.273252781357004e-01,5.273252841641464e-01,5.273252781357004e-01
1.396385732323232e+00,5.273424826312416e-01,5.273424821548168e-01,5.273424731027446e-01,5.273424801550863e-01,5.273424826312416e-01,5.273424826312416e-01,5.273424826312416e-01,5.273424826312416e-01,5.273424801550863e-01,5.273424821548168e-01
1.396780303030303e+00,5.274112732189777e-01,5.274112668666463e-01,5.274112589262321e-01,5.274112731353944e-01,5.274112767921640e-01,5.274112767921640e-01,5.274112767921640e-01,5.274112767921640e-01,5.274112731353944e-01,5.274112668666463e-01
