,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638364444445e-02,6.502638545454546e-02,6.502638002424242e-02,6.502638545454546e-02,6.502637640404040e-02,6.502637640404040e-02,6.502638545454546e-02,6.502638545454545e-02,6.502638545454546e-02,6.502638545454545e-02
2.020202020202020e-01,1.252802857373738e-01,1.252802857373737e-01,1.252802918917172e-01,1.252802911676768e-01,1.252802857373737e-01,1.252802911676767e-01,1.252802875474748e-01,1.252802882715151e-01,1.252803020282828e-01,1.252802857373737e-01
3.030303030303030e-01,1.806435320242424e-01,1.806435284040404e-01,1.806435265939394e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435284040405e-01,1.806435555555556e-01,1.806435320242424e-01,1.806435338343435e-01
4.040404040404040e-01,2.311365813527273e-01,2.311365766464646e-01,2.311365712161616e-01,2.311365806286868e-01,2.311365675959596e-01,2.311365849729293e-01,2.311365766464646e-01,2.311365820767677e-01,2.311365791806061e-01,2.311365828008081e-01
5.050505050505051e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101141333333e-01,2.769101100787070e-01,2.769101123232323e-01,2.769101105131313e-01,2.769101123232323e-01,2.769101083410101e-01,2.769101123232324e-01,2.769101177535354e-01
6.060606060606061e-01,3.182210068686869e-01,3.182210050585858e-01,3.182210068686869e-01,3.182210014383839e-01,3.182210068686869e-01,3.182210068686868e-01,3.182210014383838e-01,3.182210068686869e-01,3.182210068686869e-01,3.182209992662627e-01
7.070707070707071e-01,3.553997304242426e-01,3.553997304242424e-01,3.553997304242424e-01,3.553997373026263e-01,3.553997340444443e-01,3.553997304242424e-01,3.553997365785859e-01,3.553997297002019e-01,3.553997376646465e-01,3.553997433845656e-01
8.080808080808081e-01,3.888169373737374e-01,3.888169373737374e-01,3.888169309297778e-01,3.888169344051717e-01,3.888169373737374e-01,3.888169319434344e-01,3.888169373737374e-01,3.888169261511111e-01,3.888169373737373e-01,3.888169338259394e-01
9.090909090909091e-01,4.188545952323232e-01,4.188545952323232e-01,4.188545952323233e-01,4.188545934222221e-01,4.188545861818182e-01,4.188545898020201e-01,4.188545952323233e-01,4.188545952323233e-01,4.188545847337374e-01,4.188545952323232e-01
1.010101010101010e+00,4.458847250101011e-01,4.458847340606059e-01,4.458847431111111e-01,4.458847268202020e-01,4.458847250101010e-01,4.458847250101011e-01,4.458847268202020e-01,4.458847304404040e-01,4.458847232000000e-01,4.458847250101008e-01
1.111111111111111e+00,4.702555991919192e-01,4.702556060703031e-01,4.702556010020202e-01,4.702555991919192e-01,4.702555991919191e-01,4.702555991919192e-01,4.702555991919194e-01,4.702556046222220e-01,4.702555973818182e-01,4.702556010020202e-01
1.212121212121212e+00,4.922842569696970e-01,4.922842479191917e-01,4.922842479191920e-01,4.922842569696969e-01,4.922842569696970e-01,4.922842569696972e-01,4.922842421268688e-01,4.922842479191919e-01,4.922842479191919e-01,4.922842479191918e-01
