,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638147232326e-02,6.502639450505049e-02,6.502638545454544e-02,6.502638545454545e-02,6.502638545454542e-02,6.502638545454545e-02,6.502638545454545e-02,6.502639450505050e-02,6.502638545454546e-02,6.502638545454545e-02
2.020202020202020e-01,1.252802857373737e-01,1.252803038383838e-01,1.252802803070707e-01,1.252802803070708e-01,1.252802857373737e-01,1.252802904436364e-01,1.252802875474748e-01,1.252802803070707e-01,1.252802857373738e-01,1.252802857373737e-01
3.030303030303030e-01,1.806435338343435e-01,1.806435363684848e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435410747475e-01,1.806435349928081e-01,1.806435465050505e-01,1.806435323862626e-01,1.806435284040404e-01
4.040404040404040e-01,2.311365748363637e-01,2.311365766464646e-01,2.311365766464646e-01,2.311365748363636e-01,2.311365766464646e-01,2.311365766464646e-01,2.311365791806061e-01,2.311365784565657e-01,2.311365766464647e-01,2.311365820767677e-01
5.050505050505051e-01,2.769101105131313e-01,2.769101123232323e-01,2.769101097890909e-01,2.769101123232324e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101105131314e-01,2.769101213737374e-01,2.769101123232324e-01,2.769101123232323e-01
6.060606060606061e-01,3.182210036105050e-01,3.182210068686868e-01,3.182210068686868e-01,3.182210068686868e-01,3.182209978181818e-01,3.182210014383838e-01,3.182210068686868e-01,3.182210068686870e-01,3.182210068686869e-01,3.182210050585859e-01
7.070707070707071e-01,3.553997286141413e-01,3.553997304242424e-01,3.553997304242424e-01,3.553997401987879e-01,3.553997268040404e-01,3.553997304242425e-01,3.553997322343435e-01,3.553997412848484e-01,3.553997485252526e-01,3.553997358545455e-01
8.080808080808081e-01,3.888169373737373e-01,3.888169373737373e-01,3.888169362876769e-01,3.888169283232324e-01,3.888169319434343e-01,3.888169373737374e-01,3.888169373737373e-01,3.888169373737373e-01,3.888169290472728e-01,3.888169373737375e-01
9.090909090909091e-01,4.188545890779798e-01,4.188545952323232e-01,4.188545861818181e-01,4.188545934222223e-01,4.188545963183838e-01,4.188545861818181e-01,4.188545861818182e-01,4.188545952323234e-01,4.188545952323233e-01,4.188545906708686e-01
1.010101010101010e+00,4.458847268202020e-01,4.458847286303030e-01,4.458847431111111e-01,4.458847250101010e-01,4.458847275442425e-01,4.458847431111111e-01,4.458847376808081e-01,4.458847250101010e-01,4.458847304404041e-01,4.458847334089697e-01
1.111111111111111e+00,4.702556010020204e-01,4.702556059254950e-01,4.702555991919192e-01,4.702556046222222e-01,4.702556060703030e-01,4.702556082424242e-01,4.702556046222222e-01,4.702555991919192e-01,4.702555995539395e-01,4.702555991919192e-01
1.136363636363636e+00,4.759707089454546e-01,4.759707035151516e-01,4.759707031531313e-01,4.759707011258181e-01,4.759707035151514e-01,4.759707019946667e-01,4.759707035151515e-01,4.759707060492929e-01,4.759707035151516e-01,4.759707053252525e-01
1.148989898989899e+00,4.787748729742221e-01,4.787748757979798e-01,4.787748757979797e-01,4.787748631272727e-01,4.787748757979797e-01,4.787748685575757e-01,4.787748721777778e-01,4.787748685575758e-01,4.787748689195959e-01,4.787748678335354e-01
1.155303030303030e+00,4.801638658585859e-01,4.801638633244444e-01,4.801638658585858e-01,4.801638640484848e-01,4.801638618763636e-01,4.801638640484849e-01,4.801638553600001e-01,4.801638658585859e-01,4.801638658585858e-01,4.801638568080808e-01
1.158459595959596e+00,4.808551054222223e-01,4.808551108525253e-01,4.808551144727273e-01,4.808551108525252e-01,4.808550981818182e-01,4.808551072323231e-01,4.808551072323232e-01,4.808551072323233e-01,4.808551072323234e-01,4.808550999919192e-01
1.158656881313131e+00,4.808982419393942e-01,4.808982412153536e-01,4.808982509898990e-01,4.808982328888889e-01,4.808982383191918e-01,4.808982419393939e-01,4.808982383191919e-01,4.808982419393940e-01,4.808982390432325e-01,4.808982383191919e-01
1.158755523989899e+00,4.809198092929295e-01,4.809198092929293e-01,4.809197995183838e-01,4.809198002424243e-01,4.809198092929293e-01,4.809198002424242e-01,4.809198092929293e-01,4.809198092929293e-01,4.809198024145455e-01,4.809197995183838e-01
1.158854166666667e+00,4.809413585454547e-01,4.809413621656566e-01,4.809413694060606e-01,4.809413603555555e-01,4.809413596315150e-01,4.809413615450505e-01,4.809413585454546e-01,4.809413585454546e-01,4.809413603555557e-01,4.809413603555555e-01
1.159248737373737e+00,4.810275863272728e-01,4.810275772767677e-01,4.810275736565657e-01,4.810275827070707e-01,4.810275736565656e-01,4.810275878787879e-01,4.810275917575758e-01,4.810275736565656e-01,4.810275917575758e-01,4.810275877753535e-01
1.160037878787879e+00,4.811999224242428e-01,4.811999242343434e-01,4.811999224242424e-01,4.811999269856970e-01,4.811999224242423e-01,4.811999237171717e-01,4.811999224242425e-01,4.811999224242425e-01,4.811999235103032e-01,4.811999220622221e-01
1.161616161616162e+00,4.815442126868689e-01,4.815442036363637e-01,4.815442039983838e-01,4.815442036363636e-01,4.815442018262625e-01,4.815442060153535e-01,4.815442036363637e-01,4.815442036363637e-01,4.815442089218587e-01,4.815442126868686e-01
1.167929292929293e+00,4.829159907865859e-01,4.829159883248486e-01,4.829159886868686e-01,4.829159849942626e-01,4.829159904969696e-01,4.829159869284848e-01,4.829159886868687e-01,4.829159881800404e-01,4.829159904969697e-01,4.829159886868687e-01
1.168718434343434e+00,4.830868622222224e-01,4.830868640323234e-01,4.830868622222222e-01,4.830868538957576e-01,4.830868593260605e-01,4.830868622222222e-01,4.830868622222222e-01,4.830868622222223e-01,4.830868622222223e-01,4.830868622222223e-01
1.169113005050505e+00,4.831722483070710e-01,4.831722537373738e-01,4.831722537373737e-01,4.831722519272729e-01,4.831722537373737e-01,4.831722465486868e-01,4.831722483070707e-01,4.831722471486061e-01,4.831722446868686e-01,4.831722493207274e-01
1.169211647727272e+00,4.831935948282831e-01,4.831935921493334e-01,4.831935821575756e-01,4.831935857777778e-01,4.831935949006868e-01,4.831935925010100e-01,4.831935886739394e-01,4.831935948282829e-01,4.831935901220202e-01,4.831935857777779e-01
1.169310290404040e+00,4.832149214383839e-01,4.832149268686868e-01,4.832149268686869e-01,4.832149298372526e-01,4.832149317197575e-01,4.832149299717171e-01,4.832149301893476e-01,4.832149268686869e-01,4.832149268686868e-01,4.832149286787878e-01
1.169507575757576e+00,4.832575999999999e-01,4.832576000000000e-01,4.832576000000001e-01,4.832576054303029e-01,4.832576054303029e-01,4.832576013136162e-01,4.832576012929293e-01,4.832575999999999e-01,4.832576000000000e-01,4.832576000000000e-01
1.171085858585859e+00,4.835986863838385e-01,4.835986954343434e-01,4.835986845737374e-01,4.835986863838384e-01,4.835986954343433e-01,4.835986902626263e-01,4.835986843151516e-01,4.835986773333333e-01,4.835986827636363e-01,4.835986954343434e-01
1.174242424242424e+00,4.842792662626262e-01,4.842792662626262e-01,4.842792713309091e-01,4.842792680727272e-01,4.842792693760000e-01,4.842792662626262e-01,4.842792700896971e-01,4.842792662626263e-01,4.842792662626264e-01,4.842792680727272e-01
1.186868686868687e+00,4.869805976565657e-01,4.869805958464646e-01,4.869806001907071e-01,4.869805994666667e-01,4.869806023628281e-01,4.869806005010102e-01,4.869806025490100e-01,4.869805976565657e-01,4.869806067070706e-01,4.869806067070707e-01
1.212121212121212e+00,4.922842479191921e-01,4.922842479191920e-01,4.922842442989898e-01,4.922842479191920e-01,4.922842479191916e-01,4.922842451264647e-01,4.922842505050505e-01,4.922842471951515e-01,4.922842461090908e-01,4.922842469779394e-01
1.262626262626263e+00,5.025100317168485e-01,5.025100244040404e-01,5.025100316444444e-01,5.025100327305050e-01,5.025100244040401e-01,5.025100285414141e-01,5.025100310238384e-01,5.025100244040405e-01,5.025100247660607e-01,5.025100244040402e-01
1.262823547979798e+00,5.025490049292930e-01,5.025490049292929e-01,5.025490034812121e-01,5.025490074634343e-01,5.025490049292929e-01,5.025490062222222e-01,5.025490083943435e-01,5.025490060153535e-01,5.025490077530504e-01,5.025490049292928e-01
1.262922190656566e+00,5.025684906666666e-01,5.025684997171718e-01,5.025684985587071e-01,5.025684997171718e-01,5.025684906666666e-01,5.025684945454545e-01,5.025684940282829e-01,5.025684997171717e-01,5.025684950109091e-01,5.025684979070706e-01
1.263020833333333e+00,5.025879764040404e-01,5.025879800242423e-01,5.025879854545454e-01,5.025879854545454e-01,5.025879804896970e-01,5.025879841616161e-01,5.025879804379799e-01,5.025879794450101e-01,5.025879854545455e-01,5.025879764040403e-01
1.263415404040404e+00,5.026659103030303e-01,5.026659103030303e-01,5.026659103030302e-01,5.026658976323231e-01,5.026658973737373e-01,5.026658973737373e-01,5.026659007353536e-01,5.026658922020202e-01,5.026659032798384e-01,5.026658940121211e-01
1.264204545454545e+00,5.028216604444445e-01,5.028216694949496e-01,5.028216528420201e-01,5.028216604444444e-01,5.028216578585859e-01,5.028216526868687e-01,5.028216540832323e-01,5.028216604444444e-01,5.028216586343434e-01,5.028216604444444e-01
