,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.325091844122177e+01,-1.483676777238253e+01,-1.148294186896516e+01,-1.631817650634501e+01,-1.706793156941565e+01,-1.566372452563822e+01,-1.725063884612362e+01,-1.688909264727022e+01,-1.256058314457540e+01,-1.029010457036752e+01
1.010101010101010e-01,-1.326774431161250e+01,-1.485491127660714e+01,-1.149829878155306e+01,-1.633755086789719e+01,-1.708792887957891e+01,-1.568255512300329e+01,-1.727078796218972e+01,-1.690894136562844e+01,-1.257683543642641e+01,-1.030447039083080e+01
2.020202020202020e-01,-1.331661144939557e+01,-1.490760519972807e+01,-1.154289964593206e+01,-1.639381955257403e+01,-1.714600678511044e+01,-1.573724456102984e+01,-1.732930675546127e+01,-1.696658771807882e+01,-1.262403673815589e+01,-1.034619284034716e+01
3.030303030303030e-01,-1.339504321981313e+01,-1.499217896173082e+01,-1.161448404628977e+01,-1.648413080791833e+01,-1.723922184045507e+01,-1.582502112503907e+01,-1.742322943575742e+01,-1.705911013060213e+01,-1.269979484122079e+01,-1.041315738400945e+01
4.040404040404040e-01,-1.350053796326330e+01,-1.510593499806146e+01,-1.171076872672687e+01,-1.660560406629930e+01,-1.736460085838264e+01,-1.594308509391026e+01,-1.754956024544391e+01,-1.718355750850234e+01,-1.280169336530808e+01,-1.050322812085883e+01
5.050505050505051e-01,-1.363063851810787e+01,-1.524622372676505e+01,-1.182951104447863e+01,-1.675540999782999e+01,-1.751922353686662e+01,-1.608868654621912e+01,-1.770535671355836e+01,-1.733703124931879e+01,-1.292735891117352e+01,-1.061430714201308e+01
6.060606060606061e-01,-1.378299320229742e+01,-1.541050930558155e+01,-1.196856462762911e+01,-1.693084072843176e+01,-1.770029493488726e+01,-1.625919360754993e+01,-1.788780268180023e+01,-1.751675718009145e+01,-1.307451996345889e+01,-1.074438659638788e+01
7.070707070707071e-01,-1.395540197857508e+01,-1.559641941234651e+01,-1.212592150992996e+01,-1.712936299734288e+01,-1.790520033912664e+01,-1.645214411607628e+01,-1.809426358773628e+01,-1.772014001636399e+01,-1.324105148216615e+01,-1.089158810625234e+01
8.080808080808081e-01,-1.414584543435125e+01,-1.580177649427959e+01,-1.229973858062986e+01,-1.734865152636227e+01,-1.813153970614191e+01,-1.666527805525782e+01,-1.832232116843517e+01,-1.794479754843140e+01,-1.342500289463480e+01,-1.105418751006059e+01
9.090909090909091e-01,-1.435249767531562e+01,-1.602461167129535e+01,-1.248834935242877e+01,-1.758660386636231e+01,-1.837714298624167e+01,-1.689655198366832e+01,-1.856978890067234e+01,-1.818857585135097e+01,-1.362461054962234e+01,-1.123062587093520e+01
1.010101010101010e+00,-1.457372634963091e+01,-1.626316476209154e+01,-1.269026398355950e+01,-1.784134042514713e+01,-1.864007015223996e+01,-1.714413906207204e+01,-1.883471202990219e+01,-1.844954931348259e+01,-1.383829774067339e+01,-1.141950949732367e+01
1.111111111111111e+00,-1.480808371165357e+01,-1.651587464806984e+01,-1.290416112167703e+01,-1.811119417766049e+01,-1.891860057881403e+01,-1.740641905242671e+01,-1.911535686899122e+01,-1.872601009476415e+01,-1.406466607446986e+01,-1.161960231326031e+01
1.212121212121212e+00,-1.505429232898475e+01,-1.678136386110605e+01,-1.312887485873438e+01,-1.839469420818875e+01,-1.921121605553558e+01,-1.768196232199387e+01,-1.941019368229585e+01,-1.901645126596597e+01,-1.430248166511558e+01,-1.182981365513785e+01
1.262626262626263e+00,-1.518148410843118e+01,-1.691851602822328e+01,-1.324496234743481e+01,-1.854115079344913e+01,-1.936238169539503e+01,-1.782430843136498e+01,-1.956250686831277e+01,-1.916649365599316e+01,-1.442533759307705e+01,-1.193840918247173e+01
1.287878787878788e+00,-1.524604477813998e+01,-1.698813244368376e+01,-1.330388664307664e+01,-1.861548999421215e+01,-1.943911114275994e+01,-1.789656121524328e+01,-1.963981879316774e+01,-1.924265295832406e+01,-1.448769744857564e+01,-1.199353066911629e+01
1.291035353535353e+00,-1.525415895877454e+01,-1.699688204576696e+01,-1.331129242713617e+01,-1.862483317026564e+01,-1.944875473225053e+01,-1.790564216409934e+01,-1.964953559019460e+01,-1.925222489025882e+01,-1.449553502421021e+01,-1.200045850461579e+01
1.292613636363636e+00,-1.525821968905436e+01,-1.700126077181656e+01,-1.331499864134692e+01,-1.862950894957336e+01,-1.945358085304008e+01,-1.791018671217513e+01,-1.965439834759266e+01,-1.925701515012540e+01,-1.449945732790704e+01,-1.200392553014226e+01
1.293008207070707e+00,-1.525923525017337e+01,-1.700235586152218e+01,-1.331592554039998e+01,-1.863067833028537e+01,-1.945478783313768e+01,-1.791132327284554e+01,-1.965561449025773e+01,-1.925821316164923e+01,-1.450043826947590e+01,-1.200479260972663e+01
1.293106849747474e+00,-1.525948916409697e+01,-1.700262965944398e+01,-1.331615728674291e+01,-1.863097070268839e+01,-1.945508960626247e+01,-1.791160743947405e+01,-1.965591855423769e+01,-1.925851269242177e+01,-1.450068352770597e+01,-1.200433380665699e+01
1.293205492424242e+00,-1.525974308747634e+01,-1.700290346756204e+01,-1.331638904171609e+01,-1.863126308597938e+01,-1.945539139062531e+01,-1.791189161668495e+01,-1.965622262954103e+01,-1.925881223434886e+01,-1.450092879506947e+01,-1.200585139318960e+01
1.293402777777778e+00,-1.526025096259888e+01,-1.700345111438312e+01,-1.331685257754997e+01,-1.863184788522119e+01,-1.945599499306095e+01,-1.791246000284996e+01,-1.965683081411357e+01,-1.925941135166251e+01,-1.450141935719338e+01,-1.200888673689612e+01
1.294191919191919e+00,-1.526228284114348e+01,-1.700564210932732e+01,-1.331870706593446e+01,-1.863418751750404e+01,-1.945840985211589e+01,-1.791473397060791e+01,-1.965926400512696e+01,-1.926180826689087e+01,-1.450338197085589e+01,-1.202103037118541e+01
1.300505050505051e+00,-1.527855959539828e+01,-1.702319349613389e+01,-1.333356280216095e+01,-1.865292959232724e+01,-1.947775454547949e+01,-1.793295002711285e+01,-1.967875555017298e+01,-1.928100921777703e+01,-1.451910386543805e+01,-1.211830929152867e+01
1.313131313131313e+00,-1.531122825867053e+01,-1.705842044227862e+01,-1.336337937595983e+01,-1.869054633838346e+01,-1.951658079202149e+01,-1.796951101505877e+01,-1.971787653902593e+01,-1.931954696241506e+01,-1.455065888384444e+01,-1.231355536101120e+01
1.325757575757576e+00,-1.534404894836984e+01,-1.709381132003923e+01,-1.339333470374275e+01,-1.872833813719446e+01,-1.955558771983254e+01,-1.800624214269852e+01,-1.975717958075655e+01,-1.935826404575377e+01,-1.458236074623597e+01,-1.250971002482750e+01
1.326546717171717e+00,-1.534610524820248e+01,-1.709602864870242e+01,-1.339521148135074e+01,-1.873070588967870e+01,-1.955803160324463e+01,-1.800854344143142e+01,-1.975964201646016e+01,-1.936068976967118e+01,-1.458434694868714e+01,-1.252199961429290e+01
1.326744002525253e+00,-1.534661941480512e+01,-1.709658307968938e+01,-1.339568075939633e+01,-1.873129793332496e+01,-1.955864268301583e+01,-1.800911886867816e+01,-1.976025773513107e+01,-1.936129630875939e+01,-1.458484358782035e+01,-1.252507255937758e+01
1.326842645202020e+00,-1.534687651184846e+01,-1.709686031000102e+01,-1.339591541096142e+01,-1.873159397097152e+01,-1.955894823923363e+01,-1.800940659768085e+01,-1.976056561092271e+01,-1.936159959451433e+01,-1.458509192066051e+01,-1.252660911404985e+01
1.326941287878788e+00,-1.534713361805202e+01,-1.709713755019021e+01,-1.339245742849255e+01,-1.873189001916572e+01,-1.955925380633822e+01,-1.800969433693516e+01,-1.976087349768378e+01,-1.936190289107517e+01,-1.458534026234863e+01,-1.252814572346867e+01
1.327335858585859e+00,-1.534816213445153e+01,-1.709824660970430e+01,-1.339902847649637e+01,-1.873307431739955e+01,-1.956047618360438e+01,-1.801084539644963e+01,-1.976210515440218e+01,-1.936311618535752e+01,-1.458633371756433e+01,-1.253429270850839e+01
1.328914141414141e+00,-1.535227766446748e+01,-1.710268442685710e+01,-1.342532208465341e+01,-1.873781319655743e+01,-1.956536743310910e+01,-1.801545127340426e+01,-1.976703353492807e+01,-1.936797108999451e+01,-1.459030895292438e+01,-1.255888940084182e+01
1.332070707070707e+00,-1.536051574247529e+01,-1.711156762871629e+01,-1.347795413794059e+01,-1.874729903581044e+01,-1.957515827288415e+01,-1.802467088144978e+01,-1.977689870006285e+01,-1.937768917805730e+01,-1.459826620238401e+01,-1.260812472882911e+01
1.338383838383838e+00,-1.537701987399477e+01,-1.712936419870010e+01,-1.358339697652112e+01,-1.876630292706466e+01,-1.959477320092685e+01,-1.804314140620044e+01,-1.979666253122485e+01,-1.939715835561958e+01,-1.461420772314775e+01,-1.270676258194680e+01
1.351010101010101e+00,-1.541013927363701e+01,-1.716507717837791e+01,-1.379499269158437e+01,-1.880443867922244e+01,-1.963413514130122e+01,-1.808020683373277e+01,-1.983632328053138e+01,-1.943622781356895e+01,-1.464619811273333e+01,-1.290470250222692e+01
1.352588383838384e+00,-1.541428955151724e+01,-1.716955246450010e+01,-1.382150829951405e+01,-1.880921756924872e+01,-1.963906768815362e+01,-1.808485159860383e+01,-1.984129327190619e+01,-1.944112370868999e+01,-1.465020691143474e+01,-1.292950686708947e+01
1.353377525252526e+00,-1.541636554920110e+01,-1.717179103355315e+01,-1.383477158988556e+01,-1.881160800307321e+01,-1.964153498218468e+01,-1.808717494209856e+01,-1.984377929594617e+01,-1.944357266927166e+01,-1.465221214025539e+01,-1.294191418185009e+01
1.353574810606061e+00,-1.541688463800361e+01,-1.717235077219743e+01,-1.383808798352598e+01,-1.881220571444885e+01,-1.964215191192115e+01,-1.808775587800320e+01,-1.984440090899129e+01,-1.944418501485644e+01,-1.465271353379516e+01,-1.294501654473398e+01
1.353673453282829e+00,-1.541714419580760e+01,-1.717263065597187e+01,-1.383974626597459e+01,-1.881250458556941e+01,-1.964246039271834e+01,-1.808804636095513e+01,-1.984471173156373e+01,-1.944449120345943e+01,-1.465296424351090e+01,-1.294656780627811e+01
