,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638436848486e-02,6.502638726464645e-02,6.502638654060605e-02,6.502638545454544e-02,6.502638545454548e-02,6.502637640404041e-02,6.502638436848486e-02,6.502638545454545e-02,6.502638545454548e-02,6.502638545454546e-02
2.020202020202020e-01,1.252802911676768e-01,1.252802857373737e-01,1.252802839272727e-01,1.252802857373737e-01,1.252802857373738e-01,1.252802857373737e-01,1.252802857373737e-01,1.252802855201616e-01,1.252802857373738e-01,1.252802868234343e-01
3.030303030303030e-01,1.806435374545455e-01,1.806435392646464e-01,1.806435338343434e-01,1.806435347031919e-01,1.806435284040404e-01,1.806435323862627e-01,1.806435465050505e-01,1.806435465050505e-01,1.806435342687677e-01,1.806435284040404e-01
4.040404040404040e-01,2.311365842488889e-01,2.311365766464646e-01,2.311365784565656e-01,2.311365748363636e-01,2.311365784565657e-01,2.311365755604041e-01,2.311365766464646e-01,2.311365856969697e-01,2.311365712161616e-01,2.311365766464647e-01
5.050505050505051e-01,2.769101105131312e-01,2.769101177535352e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101123232324e-01,2.769101105131314e-01,2.769101123232324e-01,2.769101141333334e-01,2.769101123232323e-01,2.769101123232324e-01
6.060606060606061e-01,3.182210068686869e-01,3.182210068686868e-01,3.182210065066666e-01,3.182210068686869e-01,3.182209941979798e-01,3.182209887676768e-01,3.182210050585857e-01,3.182210014383838e-01,3.182210050585859e-01,3.182209978181819e-01
7.070707070707071e-01,3.553997376646466e-01,3.553997401987878e-01,3.553997304242423e-01,3.553997304242424e-01,3.553997304242424e-01,3.553997304242424e-01,3.553997318723232e-01,3.553997365785858e-01,3.553997268040404e-01,3.553997367233939e-01
8.080808080808081e-01,3.888169373737373e-01,3.888169339707472e-01,3.888169326674747e-01,3.888169373737374e-01,3.888169304953535e-01,3.888169373737375e-01,3.888169373737373e-01,3.888169283232324e-01,3.888169304953535e-01,3.888169373737373e-01
9.090909090909091e-01,4.188545771313132e-01,4.188545898020202e-01,4.188545952323232e-01,4.188545898020202e-01,4.188545934222221e-01,4.188545952323233e-01,4.188545934222221e-01,4.188545886435556e-01,4.188545952323233e-01,4.188545952323232e-01
