,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.344387118697479e+01,-1.288349220796592e+01,-6.404146831977625e+00,-1.235806757521485e+01,-9.961600400977876e+00,-1.514192595363428e+01,-9.630517976161766e+00,-1.857039031639907e+01,-1.036435169132466e+01,-1.706809597511254e+01
1.010101010101010e-01,-1.346085737591605e+01,-1.290001279510755e+01,-6.415283928694882e+00,-1.237415160305690e+01,-9.975693277347636e+00,-1.516032300448303e+01,-9.644335766244216e+00,-1.859163597370360e+01,-1.037877920145588e+01,-1.708809342187548e+01
2.020202020202020e-01,-1.351019012460165e+01,-1.294799330306108e+01,-6.447629241427435e+00,-1.242086421800114e+01,-1.001662301918733e+01,-1.521375329948418e+01,-9.684466578864082e+00,-1.865333943621001e+01,-1.042068081540374e+01,-1.714617172413153e+01
3.030303030303030e-01,-1.358936920065377e+01,-1.302500203234320e+01,-6.499543477812334e+00,-1.249583797863296e+01,-1.008231526679699e+01,-1.529950893856981e+01,-9.748876544842529e+00,-1.875237351155845e+01,-1.048793291803092e+01,-1.723938741621911e+01
4.040404040404040e-01,-1.369586910841144e+01,-1.312858271266943e+01,-6.569370781463386e+00,-1.259668152202413e+01,-1.017067470037029e+01,-1.541485466003677e+01,-9.835511244025721e+00,-1.888557940906768e+01,-1.057839043639838e+01,-1.736476729059855e+01
5.050505050505051e-01,-1.382720927415832e+01,-1.325632276436203e+01,-6.655484749336995e+00,-1.272104602132149e+01,-1.027964327034524e+01,-1.555710385531433e+01,-9.942352799006613e+00,-1.904985452465870e+01,-1.068994645278918e+01,-1.751939102529498e+01
6.060606060606061e-01,-1.398101560878673e+01,-1.340591317354385e+01,-6.756328795662289e+00,-1.286668347872878e+01,-1.040725127390028e+01,-1.572368524498343e+01,-1.006746995463197e+01,-1.924222944101452e+01,-1.082058449401021e+01,-1.770046366019671e+01
7.070707070707071e-01,-1.415506711286814e+01,-1.357519381973537e+01,-6.870446708835214e+00,-1.303149085531419e+01,-1.055165602163215e+01,-1.591219335483419e+01,-1.020905598992493e+01,-1.945992621936994e+01,-1.096841811620594e+01,-1.790537046412496e+01
8.080808080808081e-01,-1.434732513265084e+01,-1.376218192992772e+01,-6.996501833289066e+00,-1.321353777317982e+01,-1.071116611028479e+01,-1.612042020184804e+01,-1.036545251702175e+01,-1.970039499176340e+01,-1.113171575394060e+01,-1.813171137724241e+01
9.090909090909091e-01,-1.455594637652368e+01,-1.396508473825713e+01,-7.133285603816979e+00,-1.341107884060196e+01,-1.088425222207660e+01,-1.634636939180041e+01,-1.053516006970125e+01,-1.996133024151785e+01,-1.130891177595416e+01,-1.837731633503425e+01
1.010101010101010e+00,-1.477928293944029e+01,-1.418229950975968e+01,-7.279717561585855e+00,-1.362255367515827e+01,-1.106954714496444e+01,-1.658825614571370e+01,-1.071683812325332e+01,-2.024067083378979e+01,-1.149860650590758e+01,-1.864024529706241e+01
1.111111111111111e+00,-1.501587328149400e+01,-1.441240476622902e+01,-7.434839439184863e+00,-1.384657836144356e+01,-1.126583828786709e+01,-1.684449752911842e+01,-1.090929775580165e+01,-2.053658873192535e+01,-1.169955855988104e+01,-1.891877762625070e+01
1.123737373737374e+00,-1.504631299214283e+01,-1.444201010584220e+01,-7.454797418147267e+00,-1.387540137496780e+01,-1.129109310402322e+01,-1.687746554251824e+01,-1.093405960988029e+01,-2.057466152524762e+01,-1.172541304880118e+01,-1.895461359247501e+01
1.130050505050505e+00,-1.506160214282435e+01,-1.445688017157791e+01,-7.464821841545217e+00,-1.388987849671024e+01,-1.130377800415581e+01,-1.689402460020296e+01,-1.094649690675640e+01,-2.059378459381703e+01,-1.173839915045813e+01,-1.897261315540590e+01
1.133207070707071e+00,-1.506926391518715e+01,-1.446433193008693e+01,-7.469845328574896e+00,-1.389713334124475e+01,-1.131013472201969e+01,-1.690232275444094e+01,-1.095272954449137e+01,-2.060336763746080e+01,-1.174490680787143e+01,-1.898163318252703e+01
1.133601641414142e+00,-1.507022244020805e+01,-1.446526418135235e+01,-7.470473791257166e+00,-1.389804095761335e+01,-1.131092997836963e+01,-1.690336089393239e+01,-1.095350927781315e+01,-2.060456652287188e+01,-1.174572094749379e+01,-1.898276163183031e+01
1.133798926767677e+00,-1.507070176959162e+01,-1.446573037202515e+01,-7.470788066444066e+00,-1.389849482911905e+01,-1.131132766202700e+01,-1.690388003610567e+01,-1.095389919887345e+01,-2.060516604921970e+01,-1.174612807410480e+01,-1.898332593521013e+01
1.133897569444445e+00,-1.507094145099786e+01,-1.446596348361785e+01,-7.470945214996449e+00,-1.389872178069863e+01,-1.131152651772312e+01,-1.690413962529507e+01,-1.095409417300035e+01,-2.060546583329940e+01,-1.174633165160702e+01,-1.898360810657758e+01
1.133996212121212e+00,-1.507118114354561e+01,-1.446619660604667e+01,-7.468688783654163e+00,-1.389894874282798e+01,-1.131172538266298e+01,-1.690439922655138e+01,-1.095428915619055e+01,-2.060576563131446e+01,-1.174653523857246e+01,-1.898389029106168e+01
1.134785353535354e+00,-1.507309908489105e+01,-1.446806197544998e+01,-7.477491340405389e+00,-1.390076481953042e+01,-1.131331663484787e+01,-1.690647647086904e+01,-1.095584934788472e+01,-2.060816451694421e+01,-1.174816427486119e+01,-1.898614823897940e+01
1.136363636363636e+00,-1.507693710430715e+01,-1.447179479241288e+01,-7.495106283646240e+00,-1.390439899617594e+01,-1.131650091198754e+01,-1.691063327370460e+01,-1.095897146943932e+01,-2.061296496073561e+01,-1.175142416230275e+01,-1.899066665033194e+01
