,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.258575395770582e-01,3.536921185922700e-01,2.870318683673998e-01,3.727359035371954e-01,3.720267477019133e-01,2.671768039483163e-01,3.907385433576250e-01,4.056098491059497e-01,3.624895296469109e-01,2.747474379336545e-01
2.020202020202020e-01,4.351386870677305e-01,6.814257485004890e-01,5.529975906462823e-01,7.181154799546998e-01,7.167492953953658e-01,5.147446512128032e-01,7.527996995531753e-01,7.814508604654320e-01,6.983749457232581e-01,5.293303216738083e-01
3.030303030303030e-01,6.274330305814177e-01,9.825580659425257e-01,7.973755118883060e-01,1.035461512057191e+00,1.033491652126995e+00,7.422180014792275e-01,1.085473053164184e+00,1.126785761163393e+00,1.006997211489917e+00,7.632493527261883e-01
4.040404040404040e-01,8.028116000919802e-01,1.257200285901194e+00,1.020256054202101e+00,1.324891254809037e+00,1.322370694450201e+00,9.496809996984241e-01,1.388881892238015e+00,1.441742215403734e+00,1.288470616945379e+00,9.765909991734514e-01
5.050505050505051e-01,9.617977822295479e-01,1.506172175826398e+00,1.222304239158260e+00,1.587268396179796e+00,1.584248684678080e+00,1.137752721856557e+00,1.663931543693281e+00,1.727260153286952e+00,1.543635182378190e+00,1.169991894319730e+00
6.060606060606061e-01,1.105283810487751e+00,1.730870765639041e+00,1.404653964952770e+00,1.824065268813377e+00,1.820595141976418e+00,1.307488557152242e+00,1.912165539077370e+00,1.984941717102716e+00,1.773922657768375e+00,1.344537309731736e+00
7.070707070707071e-01,1.234417459784700e+00,1.933093729359200e+00,1.568764019765711e+00,2.037176607517605e+00,2.033300912748261e+00,1.460246486393572e+00,2.135569724162122e+00,2.216848633048676e+00,1.981175642160150e+00,1.501623835724867e+00
8.080808080808081e-01,1.350486157041318e+00,2.114856833430725e+00,1.716270267940487e+00,2.228726251327204e+00,2.224486193179818e+00,1.597549189590094e+00,2.336371071558551e+00,2.425292402049501e+00,2.167459682129792e+00,1.642817090661114e+00
9.090909090909091e-01,1.454816600685257e+00,2.278237987638218e+00,1.848858945574645e+00,2.400904246154844e+00,2.396336585175531e+00,1.720966277232948e+00,2.516865012189992e+00,2.612655901818665e+00,2.334904579962300e+00,1.769731234643193e+00
1.010101010101010e+00,1.548700948526175e+00,2.425260532386396e+00,1.968172240247142e+00,2.555842887171524e+00,2.550980503354427e+00,1.832026158982565e+00,2.679286991661625e+00,2.781259636954913e+00,2.485584055463231e+00,1.883938134434255e+00
1.111111111111111e+00,1.633348821063769e+00,2.557818877464066e+00,2.075747311824826e+00,2.695538469975544e+00,2.690410285965552e+00,1.932159859771146e+00,2.825729687258411e+00,2.933275923576988e+00,2.621439462485415e+00,1.986909191378440e+00
1.136363636363636e+00,1.653199189591023e+00,2.588904489094798e+00,2.100974233199514e+00,2.728297828243651e+00,2.723107335427797e+00,1.955641748089691e+00,2.860071346071615e+00,2.968924560185589e+00,2.653298276336165e+00,2.011056441291491e+00
1.148989898989899e+00,1.662938975928225e+00,2.604156960399876e+00,2.113352065073657e+00,2.744371515602092e+00,2.739150480551894e+00,1.967163366508367e+00,2.876921299164664e+00,2.986415911006724e+00,2.668930132308874e+00,2.022904541794789e+00
1.155303030303030e+00,1.667763391002072e+00,2.611711939108529e+00,2.119483173662104e+00,2.752333321706957e+00,2.747097054736540e+00,1.972870370993752e+00,2.885267698751277e+00,2.995079860326050e+00,2.676673005752024e+00,2.028773228611835e+00
1.158459595959596e+00,1.670164294400756e+00,2.615471726219664e+00,2.122534397046857e+00,2.756295566268775e+00,2.751051829643247e+00,1.975710504794768e+00,2.889421314942531e+00,2.999391604945854e+00,2.680526330193896e+00,2.031693870202015e+00
1.159248737373737e+00,1.670763382292128e+00,2.616409907695888e+00,2.123295740495011e+00,2.757284259796312e+00,2.752038611155182e+00,1.976419156405543e+00,2.890457722017649e+00,3.000467497931588e+00,2.681487895483222e+00,2.032422615799400e+00
1.159643308080808e+00,1.671062715621223e+00,2.616878759187888e+00,2.123676158938109e+00,2.757778191534987e+00,2.752531634277120e+00,1.976773283339091e+00,2.890975625356698e+00,3.001005037958429e+00,2.681968299737641e+00,2.032786766806620e+00
1.159741950757576e+00,1.671137531664076e+00,2.616995861791075e+00,2.123771255159451e+00,2.757901661500122e+00,2.752654869345828e+00,1.976861752599650e+00,2.891105037018591e+00,3.001139447240194e+00,2.682088375575230e+00,2.032877770754345e+00
1.159840593434343e+00,1.169847434769968e+01,2.617113023467376e+00,2.123866319421047e+00,2.758025131465256e+00,2.752778143766911e+00,1.976950292960237e+00,2.891234492187514e+00,3.001273757163598e+00,2.682208451412818e+00,2.032968804070321e+00
1.160037878787879e+00,1.169953374538129e+01,2.617347297592383e+00,2.124056439954304e+00,2.758272061019898e+00,2.753024555911355e+00,1.977127266585134e+00,2.891493282881026e+00,3.001542442496597e+00,2.682448552635963e+00,2.033150774031781e+00
1.161616161616162e+00,1.170790429502648e+01,2.619219917278500e+00,2.125576165780237e+00,2.760245515712216e+00,2.754994264473662e+00,1.978541825464553e+00,2.893562042176031e+00,3.003689960574806e+00,2.684367747956073e+00,2.034605418647711e+00
