,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638545454546e-02,6.502638545454544e-02,6.502638002424244e-02,6.502638726464646e-02,6.502638545454545e-02,6.502639450505050e-02,6.502638545454546e-02,6.502638798868687e-02,6.502638364444444e-02,6.502638726464646e-02
2.020202020202020e-01,1.252803038383838e-01,1.252802857373737e-01,1.252802911676767e-01,1.252802857373737e-01,1.252802857373737e-01,1.252802857373738e-01,1.252802813207273e-01,1.252802676363637e-01,1.252802857373737e-01,1.252802857373737e-01
3.030303030303030e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435302141415e-01,1.806435284040404e-01,1.806435465050505e-01,1.806435284040404e-01,1.806435555555555e-01,1.806435465050505e-01,1.806435265939394e-01,1.806435284040404e-01
4.040404040404040e-01,2.311365947474747e-01,2.311365766464646e-01,2.311365766464647e-01,2.311365766464647e-01,2.311365766464646e-01,2.311365842488889e-01,2.311365748363637e-01,2.311365784565657e-01,2.311365748363636e-01,2.311365766464647e-01
5.050505050505051e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101068929293e-01,2.769101068929293e-01,2.769101123232323e-01,2.769101135541011e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101123232323e-01
6.060606060606061e-01,3.182209941979798e-01,3.182209887676767e-01,3.182210050585860e-01,3.182210068686868e-01,3.182210021624242e-01,3.182210028864646e-01,3.182209887676767e-01,3.182210068686869e-01,3.182210068686869e-01,3.182210068686869e-01
7.070707070707071e-01,3.553997394747475e-01,3.553997485252526e-01,3.553997373026264e-01,3.553997304242423e-01,3.553997304242423e-01,3.553997322343434e-01,3.553997304242425e-01,3.553997231838384e-01,3.553997412848485e-01,3.553997336824242e-01
8.080808080808081e-01,3.888169373737373e-01,3.888169373737372e-01,3.888169283232324e-01,3.888169373737375e-01,3.888169373737374e-01,3.888169373737373e-01,3.888169373737374e-01,3.888169319434345e-01,3.888169373737373e-01,3.888169254270707e-01
9.090909090909091e-01,4.188545912501010e-01,4.188545771313131e-01,4.188545952323233e-01,4.188545898020202e-01,4.188545952323233e-01,4.188545861818180e-01,4.188545861818181e-01,4.188545952323233e-01,4.188546006626264e-01,4.188545906708686e-01
1.010101010101010e+00,4.458847333365657e-01,4.458847250101010e-01,4.458847340606061e-01,4.458847304404040e-01,4.458847250101010e-01,4.458847232000000e-01,4.458847318884847e-01,4.458847250101011e-01,4.458847369567678e-01,4.458847268202019e-01
1.111111111111111e+00,4.702555991919192e-01,4.702555991919192e-01,4.702555991919193e-01,4.702555991919192e-01,4.702555991919191e-01,4.702556046222222e-01,4.702556118626263e-01,4.702555991919192e-01,4.702556082424242e-01,4.702556047670305e-01
1.212121212121212e+00,4.922842479191919e-01,4.922842569696969e-01,4.922842442989900e-01,4.922842442989898e-01,4.922842479191918e-01,4.922842569696969e-01,4.922842406787878e-01,4.922842569696971e-01,4.922842569696970e-01,4.922842479191918e-01
1.224747474747475e+00,4.948876075959596e-01,4.948876075959595e-01,4.948876057858587e-01,4.948876094060606e-01,4.948876075959596e-01,4.948876075959596e-01,4.948876130262627e-01,4.948876075959597e-01,4.948876088268283e-01,4.948876130262627e-01
