,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.738971412365547e-01,4.423291410189880e-01,3.551771948505005e-01,3.575521622046886e-01,4.404806803641426e-01,3.814443016490227e-01,2.579495038197440e-01,3.124526738503262e-01,2.587757036742451e-01,3.460373892109983e-01
2.020202020202020e-01,7.203528975546217e-01,8.521945413177620e-01,6.842868688742028e-01,6.888625082805457e-01,8.486331495958869e-01,7.348934109782709e-01,4.969673123513130e-01,6.019734864227412e-01,4.985590675474520e-01,6.666780182594906e-01
3.030303030303030e-01,1.038687723170722e+00,1.228791937528645e+00,9.866835289082749e-01,9.932811492326725e-01,1.223656885410181e+00,1.059653802121881e+00,7.165846898865286e-01,8.679946070798625e-01,7.188798329633548e-01,9.612930623439708e-01
4.040404040404040e-01,1.329019238383198e+00,1.572260945113084e+00,1.262478955765408e+00,1.270920742705232e+00,1.565690532361706e+00,1.355845743510730e+00,9.168826599200456e-01,1.110614389568939e+00,9.198193909817569e-01,1.229991408467306e+00
5.050505050505051e-01,1.592213853397833e+00,1.883626387608154e+00,1.512496171024556e+00,1.522609763796950e+00,1.875754800504944e+00,1.624353010828553e+00,1.098459118973748e+00,1.330556841392557e+00,1.101977430700782e+00,1.473574903130928e+00
6.060606060606061e-01,1.829748654766301e+00,2.164635592099660e+00,1.738138248316664e+00,1.749760614301695e+00,2.155589683047400e+00,1.866682463414962e+00,1.262332978421135e+00,1.529056259373674e+00,1.266376098204507e+00,1.693410491356078e+00
7.070707070707071e-01,2.043523760367256e+00,2.417536647018661e+00,1.941210201583938e+00,1.954190477247857e+00,2.407433787933293e+00,2.084772626463018e+00,1.409815233446017e+00,1.707700574424615e+00,1.414330731798988e+00,1.891256765377155e+00
8.080808080808081e-01,2.235670344678163e+00,2.644850466571996e+00,2.123736572556043e+00,2.137937304436391e+00,2.633797734909633e+00,2.280797756302014e+00,1.542375996623341e+00,1.868270638034606e+00,1.547316152759041e+00,2.069086138281838e+00
9.090909090909091e-01,2.408384788013946e+00,2.849175681243915e+00,2.287803685936154e+00,2.303101504532698e+00,2.837269145315604e+00,2.456998472019750e+00,1.661530667233190e+00,2.012601995428766e+00,1.666852491658199e+00,2.228931310659223e+00
1.010101010101010e+00,2.563806218611210e+00,3.033042816655775e+00,2.435443577692039e+00,2.451728577668626e+00,3.020367896255240e+00,2.615557046566745e+00,1.768754994454846e+00,2.142482188259425e+00,1.774420231632770e+00,2.372771958455058e+00
1.111111111111111e+00,2.703937016668693e+00,3.198820915337228e+00,2.568558410029264e+00,2.585733546538051e+00,3.185453184580215e+00,2.758516444190877e+00,1.865430470518427e+00,2.259584540082343e+00,1.871405318579586e+00,2.502461362693360e+00
1.212121212121212e+00,2.830600235403774e+00,3.348666475317049e+00,2.688879984709071e+00,2.706859623711595e+00,3.334672517013450e+00,2.887736361746152e+00,1.952814675703742e+00,2.365432506102246e+00,1.959069411171316e+00,2.619686656405797e+00
1.237373737373737e+00,2.860356734586704e+00,3.383869080088271e+00,2.717146659058647e+00,2.735315358124046e+00,3.369728043615557e+00,2.918093530995642e+00,1.973343511805426e+00,2.390298968071660e+00,1.979664036164618e+00,2.647225911535906e+00
1.243686868686869e+00,2.867683102201022e+00,3.392536401532046e+00,2.724106245562452e+00,2.742321451319483e+00,3.378359149630528e+00,2.925567806029493e+00,1.978397949549186e+00,2.396421441436212e+00,1.984734665334459e+00,2.654006454179737e+00
1.244476010101010e+00,2.868595775766341e+00,3.393616177340439e+00,2.724973263657988e+00,2.743194256937432e+00,3.379434388583215e+00,2.926498933930480e+00,1.979027600043145e+00,2.397184089414368e+00,1.985366315856811e+00,2.654851074484263e+00
1.244870580808081e+00,2.869051873166038e+00,3.394155726641126e+00,2.725406456326312e+00,2.743630394002163e+00,3.379971707655257e+00,2.926964239862567e+00,1.979342258992345e+00,2.397565218230200e+00,1.985681991575690e+00,2.655273225701303e+00
1.245067866161616e+00,2.869279838602248e+00,3.394425419041599e+00,2.725623041784930e+00,2.743848385896675e+00,3.380240232315879e+00,2.927196772844744e+00,1.979499516663068e+00,2.397755763677436e+00,1.985839751206357e+00,2.655484166455695e+00
1.245166508838384e+00,2.869393805708419e+00,3.394560211311530e+00,2.725731294966809e+00,2.743957420660507e+00,3.380374555953190e+00,2.927313077348420e+00,1.979597102439961e+00,2.397850954991894e+00,1.985918628284403e+00,2.655589641649108e+00
1.245265151515151e+00,2.869507772814592e+00,3.394695041997570e+00,2.725839579786632e+00,2.744066355894658e+00,3.380508767276076e+00,2.927429365287952e+00,1.385759752086197e+01,2.397946193273174e+00,1.985997505362450e+00,2.655695116842524e+00
1.246843434343434e+00,2.871329685320112e+00,3.396850394930840e+00,2.727570224785529e+00,2.745808648811045e+00,3.382655102790067e+00,2.929288027944727e+00,1.386639582480855e+01,2.399468715055769e+00,1.987258458103276e+00,2.657381303968807e+00
