,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.998977068980243e-01,2.741283827359031e-01,2.007008871857680e-01,4.565104475677121e-01,3.536945755729323e-01,3.340614841534316e-01,4.246906802372806e-01,4.427104137479660e-01,4.553153676097894e-01,2.770542663793295e-01
2.020202020202020e-01,5.777850295395248e-01,5.281376456313160e-01,3.866717396097628e-01,8.795161257355913e-01,6.814305889931641e-01,6.436052056383398e-01,8.182121316684268e-01,8.529289808967352e-01,8.772138708812857e-01,5.337747476669202e-01
3.030303030303030e-01,8.331168636717990e-01,7.615296152009212e-01,5.575478123941492e-01,1.268187606213256e+00,9.825649067640670e-01,9.280240187314933e-01,1.179792197480642e+00,1.229851126858377e+00,1.264867875007479e+00,7.696578451285415e-01
4.040404040404040e-01,1.065987726199898e+00,9.743905570685449e-01,7.133922005310744e-01,1.622668355383723e+00,1.257209118779564e+00,1.187423079201183e+00,1.509564913958196e+00,1.573616217734090e+00,1.618420726843919e+00,9.847907605726118e-01
5.050505050505051e-01,1.277092519234167e+00,1.167355680467254e+00,8.546700670119828e-01,1.944016304709514e+00,1.506182722553383e+00,1.422576482733535e+00,1.808514238413889e+00,1.885250009717979e+00,1.938927503861134e+00,1.179815480391475e+00
6.060606060606061e-01,1.467615767831260e+00,1.341507902611033e+00,9.821742044133470e-01,2.234034809012399e+00,1.730882905472724e+00,1.634803860664934e+00,2.078317740514621e+00,2.166501437085019e+00,2.228186817965928e+00,1.355826573530339e+00
7.070707070707071e-01,1.639081788744201e+00,1.498240338924873e+00,1.096924595553252e+00,2.495043858650766e+00,1.933107235604707e+00,1.825802962833733e+00,2.321134104291465e+00,2.419620432383951e+00,2.488512634176954e+00,1.514231862941168e+00
8.080808080808081e-01,1.793199884053668e+00,1.639115479087706e+00,1.200065231033189e+00,2.729645565647635e+00,2.114871626620608e+00,1.997477905576475e+00,2.539383489744408e+00,2.647130250363392e+00,2.722500275324212e+00,1.656610683118988e+00
9.090909090909091e-01,1.931731738675216e+00,1.765743713130095e+00,1.292775033652684e+00,2.940521520506246e+00,2.278253940631141e+00,2.151790987292702e+00,2.735560983842011e+00,2.851631588910450e+00,2.932824218064603e+00,1.784590461817632e+00
1.010101010101010e+00,2.056393125115485e+00,1.879693269054645e+00,1.376202279529501e+00,3.130283719229198e+00,2.425277514880902e+00,2.290653586150424e+00,2.912096156787319e+00,3.035657258390938e+00,3.122089545488650e+00,1.899756269864054e+00
1.060606060606061e+00,2.114029628983451e+00,1.932377329952054e+00,1.414774467973239e+00,3.218019139763839e+00,2.493253127896691e+00,2.354855942886743e+00,2.993716427835454e+00,3.120740676007432e+00,3.209595475028514e+00,1.953002650397081e+00
1.066919191919192e+00,2.121028205929663e+00,1.938774504751148e+00,1.419458156016524e+00,3.228672549925411e+00,2.501507204523211e+00,2.362651820068453e+00,3.003627227688853e+00,3.131071981581865e+00,3.220220886423738e+00,1.959468131964164e+00
1.068497474747474e+00,2.122770864914467e+00,1.940367449667283e+00,1.420624397692494e+00,3.231325327192199e+00,2.503562492276029e+00,2.364593005110539e+00,3.006095041619154e+00,3.133644443938768e+00,3.222866694216505e+00,1.961078053031420e+00
1.069286616161616e+00,2.123641161749992e+00,1.941162970570881e+00,1.421206848674139e+00,3.232650052399356e+00,2.504588894820708e+00,2.365562383172753e+00,3.007327411742095e+00,3.134929288727054e+00,3.224187994808092e+00,1.961882088101441e+00
1.069483901515151e+00,2.123858635781974e+00,1.941361736335537e+00,1.421352356667204e+00,3.232981151737056e+00,2.504845372387029e+00,2.365804670499012e+00,3.007635430386186e+00,3.135250278101699e+00,3.224518186875355e+00,1.962082913704274e+00
1.069582544191919e+00,2.123967369458735e+00,1.941461088694866e+00,1.421425124630716e+00,3.233146617535676e+00,2.504973575726071e+00,2.365925794634090e+00,3.007789351044257e+00,3.135410776486062e+00,3.224683206862908e+00,1.962183365066674e+00
1.069681186868687e+00,2.124076061395121e+00,1.941560486838693e+00,9.950200819001026e+00,3.233312134164738e+00,2.505101800725408e+00,2.366046864834549e+00,3.007943314261037e+00,3.135571205859004e+00,3.224848226850462e+00,1.962283854990057e+00
1.070075757575757e+00,2.124510762356064e+00,1.941957850491515e+00,9.952373354737754e+00,3.233973832160278e+00,2.505614509718350e+00,2.366531114019540e+00,3.008558954334617e+00,3.136212975109335e+00,3.225508268777638e+00,1.962685405937166e+00
1.073232323232323e+00,2.127982209164267e+00,1.945130983236664e+00,9.968784013802910e+00,3.239258152276412e+00,2.509708699015034e+00,2.370398040204597e+00,3.013474957902406e+00,3.141337553777240e+00,3.230778768902397e+00,1.965892468961697e+00
1.085858585858586e+00,2.141757960420618e+00,1.957723009614749e+00,1.003331805960977e+01,3.260227844771351e+00,2.525955583051008e+00,2.385743090182461e+00,3.032983041798756e+00,3.161673432815309e+00,3.251693556751985e+00,1.978618881502011e+00
1.111111111111111e+00,2.168790020663141e+00,1.982432300025264e+00,1.015995306874589e+01,3.301376562224931e+00,2.557836738948998e+00,2.415854585499328e+00,3.071263591793249e+00,3.201578215204814e+00,3.292734666443656e+00,2.003591907687515e+00
1.212121212121212e+00,2.270384799354769e+00,2.075297324197423e+00,1.063588555677252e+01,3.456026227186774e+00,2.677656067566367e+00,2.529022826077036e+00,3.215133803071212e+00,3.351552875361714e+00,3.446979414086004e+00,2.097448092508078e+00
1.262626262626263e+00,2.317545454181594e+00,2.118405671927597e+00,1.085681540259994e+01,3.527815179690606e+00,2.733276540863262e+00,2.581555931841884e+00,3.281918896090310e+00,3.421171715761442e+00,3.518580445994426e+00,2.141016520657143e+00
1.275252525252525e+00,2.328982692582952e+00,2.128860088799431e+00,1.091039429937961e+01,3.545225119704981e+00,2.746765449263522e+00,2.594296043138374e+00,3.298115394761038e+00,3.438055303364135e+00,3.535944827544360e+00,2.151582577225232e+00
1.278409090909091e+00,2.331820540534700e+00,2.131454047652636e+00,1.092368853981611e+01,3.549544939795332e+00,2.750112346619447e+00,2.597457159328233e+00,3.302134095272838e+00,3.442244543123676e+00,3.540253387885143e+00,2.154204270019074e+00
1.279198232323232e+00,2.332528629264301e+00,2.132101333615192e+00,1.092700587959122e+01,3.550622824748140e+00,2.750947461204797e+00,2.598245981025102e+00,3.303136861169890e+00,3.443290004543340e+00,3.541328502483072e+00,2.154858457723619e+00
1.279395517676768e+00,2.332705591757965e+00,2.132263090244461e+00,1.092783476619495e+01,3.550892213386873e+00,2.751156201453341e+00,2.598443102757670e+00,3.303387472846578e+00,3.443551141297923e+00,3.541597114464901e+00,2.155021916190859e+00
1.279494160353535e+00,2.332794081352871e+00,2.132343963064955e+00,1.092824925743149e+01,3.551026837814380e+00,2.751260550901879e+00,2.598541647629550e+00,3.303512784595853e+00,3.443681755272046e+00,3.541731433130163e+00,2.155103657763993e+00
1.279592803030303e+00,2.332882539225094e+00,1.492694303121112e+01,1.092866360028284e+01,3.551161581693428e+00,2.751364815678360e+00,2.598640140798587e+00,3.303638018320832e+00,3.443812359387395e+00,3.541865704139882e+00,2.155185407049325e+00
1.279987373737374e+00,2.333236245492857e+00,1.492923713884450e+01,1.093032072542246e+01,3.551699972659529e+00,2.751782040190162e+00,2.599034179684133e+00,3.304138931941392e+00,3.444334566349831e+00,3.542402754211511e+00,2.155512157400354e+00
1.281565656565657e+00,2.334649866771498e+00,1.493828217244896e+01,1.093694292966653e+01,3.553851777790613e+00,2.753449232981535e+00,2.600608893870127e+00,3.306140784771689e+00,3.446421249916119e+00,3.544549003561267e+00,2.156818117657916e+00
1.284722222222222e+00,2.337470748095634e+00,1.495633149725458e+01,1.095015775944405e+01,3.558145857344777e+00,2.756776147732138e+00,2.603751086076089e+00,3.310135501087553e+00,3.450585496203456e+00,3.548831768160106e+00,2.159424092069360e+00
1.285116792929293e+00,2.337822767050479e+00,1.495858394374241e+01,1.095180677591400e+01,3.558681661041344e+00,2.757191286948410e+00,2.604143192242469e+00,3.310633967582443e+00,3.451105116716399e+00,3.549366176897987e+00,2.159749298438606e+00
1.285314078282828e+00,2.337998710411148e+00,1.495970981322477e+01,1.095263097631675e+01,3.558949557806583e+00,2.757398831942576e+00,2.604339216684517e+00,3.310883125169963e+00,3.451364858454387e+00,3.549633354650799e+00,2.159911865375903e+00
1.285412720959596e+00,2.338086710808861e+00,1.496027263442040e+01,1.095304309271983e+01,3.559083424860495e+00,2.757502555211720e+00,2.604437173111107e+00,3.311007727607450e+00,3.451494723161648e+00,3.549766866213695e+00,1.511994157800334e+01
1.285511363636364e+00,2.338174641082744e+00,1.496083551666202e+01,1.095345516778064e+01,3.559217299538973e+00,2.757606278480863e+00,2.604535148135842e+00,3.311132282757484e+00,3.451624550898504e+00,3.549900466497013e+00,1.512052069919526e+01
1.286300505050505e+00,2.338878041533430e+00,1.496533594961717e+01,1.095675024977712e+01,3.560288017399360e+00,2.758435867722251e+00,2.605318683124182e+00,3.312128362208745e+00,3.452662869636035e+00,3.550968318187594e+00,1.512506920783695e+01
1.287878787878788e+00,2.340283164471729e+00,1.497432688944843e+01,1.096333297886753e+01,3.562426987843661e+00,2.760093077087434e+00,2.606883898493901e+00,3.314118263135409e+00,3.454737200157859e+00,3.553101727512094e+00,1.513415618692505e+01
1.313131313131313e+00,2.362482891417128e+00,1.511637203962233e+01,1.106733000830289e+01,3.596219892149497e+00,2.786275055322090e+00,2.631612558540554e+00,3.345555644898756e+00,3.487508518367537e+00,3.586806071370947e+00,1.527771735010150e+01
1.325757575757576e+00,2.373386353903548e+00,1.518613803704932e+01,1.111840859539810e+01,3.612817302454168e+00,2.799134377754753e+00,2.643758098319246e+00,3.360996203988541e+00,3.503604237075709e+00,3.603360123666177e+00,1.534822789638696e+01
1.325856218434343e+00,2.373471020080108e+00,1.518667963285719e+01,1.111880516264217e+01,3.612946221164481e+00,2.799234310472532e+00,2.643852453029190e+00,3.361116113146362e+00,3.503729226618974e+00,3.603488679559707e+00,1.534877538060546e+01
1.325954861111111e+00,1.661475095026536e+01,1.518722146308168e+01,1.111920189637263e+01,3.613075139874795e+00,2.799334136857962e+00,2.643946801415766e+00,3.361236022304183e+00,3.503854218626932e+00,3.603617197430198e+00,1.534932294503081e+01
1.326152146464646e+00,1.661602457098716e+01,1.518830478106263e+01,1.111999494035474e+01,3.613332786681262e+00,2.799533862486171e+00,2.644135340104690e+00,3.361475793332371e+00,3.504104224825090e+00,3.603874296542911e+00,1.535041783542038e+01
1.326546717171717e+00,1.661844473636364e+01,1.519047086516873e+01,1.112158086294991e+01,3.613848156539862e+00,2.799933101077891e+00,2.644512454678825e+00,3.361955207239751e+00,3.504603941458171e+00,3.604388253955760e+00,1.535260721331436e+01
1.327335858585859e+00,1.662318178807204e+01,1.519480065472366e+01,1.112475098182158e+01,3.614878159215641e+00,2.800731135209871e+00,2.645266200275343e+00,3.362913509218040e+00,3.505602820168264e+00,3.605415613645095e+00,1.535698316001178e+01
1.328914141414141e+00,1.663264487136201e+01,1.520345068166123e+01,1.113108397126121e+01,3.616936093226658e+00,2.802325578951818e+00,2.646772114345733e+00,3.364827882625480e+00,3.507598502316420e+00,3.607468069385531e+00,1.536572549305908e+01
1.332070707070707e+00,1.665152926951747e+01,1.522071253142559e+01,1.114372207875341e+01,3.621042707566599e+00,2.805507308693268e+00,2.649777226696568e+00,3.368648295026848e+00,3.511580996180363e+00,3.611563949127301e+00,1.538317157565041e+01
1.338383838383838e+00,1.668913165396581e+01,1.525508382809787e+01,1.116888670315793e+01,3.629219650934953e+00,2.811842619640193e+00,2.655760913705983e+00,3.376255297479140e+00,3.519510810265481e+00,3.619719523352432e+00,1.541790979057894e+01
1.363636363636364e+00,1.683735210777691e+01,1.539056817273131e+01,1.126808040541434e+01,3.661451712461173e+00,2.836815319441192e+00,2.679347439386842e+00,3.406240814951013e+00,3.550768495543221e+00,3.651867199447957e+00,1.555484007456631e+01
1.369949494949495e+00,1.687386865310230e+01,1.542394695917383e+01,1.129251845636851e+01,3.669392538257070e+00,2.842967752530022e+00,2.685158383111378e+00,3.413628119898728e+00,3.558469389377108e+00,3.659787364929491e+00,1.558857509866682e+01
1.373106060606061e+00,1.689204722018156e+01,1.544056361074872e+01,1.130468428888328e+01,3.673345748862443e+00,2.846030636179224e+00,2.688051138492408e+00,3.417305750674348e+00,3.562302949199190e+00,3.663730100546098e+00,1.560536911749259e+01
1.374684343434343e+00,1.690111674950437e+01,1.544885373185693e+01,1.131075385773632e+01,3.675318033577502e+00,2.847558671430390e+00,2.689494400993734e+00,3.419140500996297e+00,3.564215514484128e+00,3.665697222448423e+00,1.561374785532322e+01
1.375078914141414e+00,1.690338210350329e+01,1.545092439221880e+01,1.131226983369784e+01,3.675810644105378e+00,2.847940335647604e+00,2.689854870228627e+00,3.419598810986477e+00,3.564693325906120e+00,3.666188540944086e+00,1.561584059383941e+01
1.375276199494949e+00,1.690451441969895e+01,1.545195942556357e+01,1.131302767642202e+01,3.676056854062237e+00,2.848131093914301e+00,2.690035045703974e+00,3.419827856274677e+00,3.564932124156474e+00,3.666434108936625e+00,1.561688664227011e+01
1.375374842171717e+00,1.690508064458138e+01,1.545247697352204e+01,1.131340647431601e+01,3.676179927271640e+00,2.848226448433679e+00,2.690125133255666e+00,3.419942354329301e+00,3.565051476945411e+00,3.666556923351325e+00,1.561740966340058e+01
1.375473484848485e+00,1.690564662069118e+01,1.545299435268832e+01,1.131378532696056e+01,3.676303025896263e+00,2.848321852180997e+00,1.883120875625485e+01,3.420056896361257e+00,3.565170903675155e+00,3.666679674394294e+00,1.561793259506958e+01
1.376262626262626e+00,1.691017314396599e+01,1.545713186810987e+01,1.131681459945827e+01,3.677287398083624e+00,2.849084491424267e+00,1.883654877152935e+01,3.420972622608761e+00,3.566125504164223e+00,3.667661429251123e+00,1.562211446001748e+01
1.388888888888889e+00,1.698215303346171e+01,1.552292681491705e+01,1.136498585718440e+01,3.692940185607132e+00,2.861211892848091e+00,1.891672852817206e+01,3.435534363307762e+00,3.581305009986585e+00,3.683273308672713e+00,1.568861148719560e+01
1.395202020202020e+00,1.701783184077974e+01,1.555553972988603e+01,1.138886312943976e+01,3.700698804598102e+00,2.867223165804125e+00,1.895647160038531e+01,3.442752225491103e+00,3.588829214370730e+00,3.691011559770181e+00,1.572157263461715e+01
1.398358585858586e+00,1.703559394644013e+01,1.557177577646029e+01,1.140075020227231e+01,3.704561422646964e+00,2.870215830720006e+00,1.897625732930319e+01,3.446345587189020e+00,3.592575036029041e+00,3.694864061139461e+00,1.573798181235822e+01
1.399147727272727e+00,1.704002664236089e+01,1.557582746090551e+01,1.140371658447792e+01,3.705525294916781e+00,2.870962618566661e+00,1.898119479666910e+01,3.447242299151851e+00,3.593509753834611e+00,3.695825460996290e+00,1.574207667262145e+01
1.399246369949495e+00,1.704058051376195e+01,1.557633367018058e+01,1.140408723213653e+01,3.705645763065996e+00,2.009697953702603e+01,1.898181180461635e+01,3.447354299483232e+00,3.593626580312579e+00,3.695945563607876e+00,1.574258846942080e+01
1.399345012626263e+00,1.704113427329881e+01,1.557683993867026e+01,1.140445782079861e+01,3.705766231215210e+00,2.009768307320478e+01,1.898242854884191e+01,3.447466429855107e+00,3.593743406790547e+00,3.696065716409874e+00,1.574310018138599e+01
1.399542297979798e+00,1.704224170020976e+01,1.557785219270144e+01,1.140519902046994e+01,3.706006992148611e+00,2.009908968281966e+01,1.898366231998483e+01,3.447690454161594e+00,3.593976919258947e+00,3.696305870428688e+00,1.574412313487237e+01
1.399936868686869e+00,1.704445587383053e+01,1.557987632075247e+01,1.140668092258814e+01,3.706488531806066e+00,2.010190213212443e+01,1.898612870360625e+01,3.448138396377800e+00,3.594443934336971e+00,3.696786126248012e+00,1.574616877592859e+01
1.401515151515151e+00,1.705330520731499e+01,1.558796510605957e+01,1.141260305041814e+01,3.708412845290820e+00,2.011239902738673e+01,1.899598591542236e+01,3.449928604756689e+00,3.596310015500084e+00,3.698705402493424e+00,1.575434386024809e+01
1.414141414141414e+00,1.712364250586691e+01,1.565225862749814e+01,1.145967499176492e+01,3.723708487957783e+00,2.019535395421677e+01,1.907433615958109e+01,3.464158063146817e+00,3.611143318131986e+00,3.713960988299183e+00,1.581932362377534e+01
1.464646464646465e+00,1.739709952180672e+01,1.590221812340308e+01,1.164268091477265e+01,3.783174425622170e+00,2.051786479596035e+01,1.937894490994301e+01,3.519479131839360e+00,3.668811652760805e+00,3.773271306185909e+00,1.607195127310744e+01
1.466224747474747e+00,1.740544699239732e+01,1.590984833271050e+01,1.164826725406684e+01,3.784989669684486e+00,2.052770949781598e+01,1.938824323822062e+01,3.521167825879473e+00,3.670571973920340e+00,3.775081801052736e+00,1.607966280967277e+01
1.466619318181818e+00,1.740753215787248e+01,1.591175418566943e+01,1.164966275644948e+01,3.785443122980824e+00,2.053016868742480e+01,1.939056572465112e+01,3.521589653600005e+00,3.671011675263579e+00,3.775533991306803e+00,1.608158916217183e+01
1.466717960858586e+00,1.740805322634766e+01,1.591223062220154e+01,1.165001145047440e+01,3.785556429120660e+00,2.053078325887076e+01,1.939114633416995e+01,2.465155672065385e+01,3.671121597148817e+00,3.775647036335450e+00,1.608207055594924e+01
1.466816603535353e+00,1.740857441002629e+01,1.591270688994147e+01,1.165036020707139e+01,3.785669753051152e+00,2.053139790120495e+01,1.939172685664946e+01,2.465235285929822e+01,3.671231444600307e+00,3.775760091503574e+00,1.608255194201445e+01
1.467013888888889e+00,1.740961639170246e+01,1.591365942358994e+01,1.165105753925332e+01,3.785896357706259e+00,2.053262697517776e+01,1.939288761333725e+01,2.465394522643310e+01,3.671451191754795e+00,3.775986087770706e+00,1.608351460463168e+01
1.467803030303030e+00,1.741378271724641e+01,1.591746793985448e+01,1.165384594504303e+01,3.786802382390755e+00,2.053754080967199e+01,1.939752860321962e+01,2.465997944112024e+01,3.672329916650524e+00,3.776889740771368e+00,1.608736368181246e+01
1.470959595959596e+00,1.743041911905438e+01,1.593267490812092e+01,1.166497943228676e+01,3.790420203569065e+00,2.055716138878519e+01,1.941606028752932e+01,2.468353854413784e+01,3.675838235501453e+00,3.780498091646991e+00,1.610273290221581e+01
1.477272727272727e+00,1.746355234252256e+01,1.596296092582040e+01,1.168715310176397e+01,3.797625228208522e+00,2.059623833441915e+01,1.945296798893611e+01,2.473045884461809e+01,3.682825567996074e+00,3.787684311798406e+00,1.613334234881999e+01
1.478851010101010e+00,1.747180660685588e+01,1.597050593017818e+01,1.169267725447837e+01,3.799420203631809e+00,2.060597315951317e+01,1.946216244657721e+01,2.474214797707955e+01,3.684566319488201e+00,3.789474588345382e+00,1.614096775402979e+01
1.479640151515151e+00,1.747592940587074e+01,1.597427438561797e+01,1.169543637497575e+01,3.800316763687873e+00,2.061083545235444e+01,1.946675476362782e+01,2.474798635787504e+01,3.685435752488953e+00,3.790368751302581e+00,1.614477661364707e+01
1.480034722222222e+00,1.747798971545349e+01,1.597615774862131e+01,1.169681527386002e+01,3.800764834040330e+00,2.061326546160966e+01,1.946904986949816e+01,2.475090396768969e+01,3.685870265652105e+00,3.790815643172962e+00,1.614668003161551e+01
