,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.450963288849944e+01,-1.221400522420885e+01,-1.501825607846635e+01,-1.386144452053648e+01,-1.601380345766182e+01,-1.243036880717423e+01,-1.006881457711358e+01,-9.747047705137675e+00,-1.450340081096750e+01,-9.258301141728165e+00
1.010101010101010e-01,-1.452750458632809e+01,-1.222996955503798e+01,-1.503655037578830e+01,-1.387877765842279e+01,-1.603292492493257e+01,-1.244651290790440e+01,-1.008299653447179e+01,-9.760962316217261e+00,-1.452126733075303e+01,-9.271809668197134e+00
2.020202020202020e-01,-1.457940910597130e+01,-1.227633453563781e+01,-1.508968224517251e+01,-1.392911804603028e+01,-1.608845913231887e+01,-1.249339999168937e+01,-1.012418499296834e+01,-9.801374324691935e+00,-1.457315681187874e+01,-9.311042290871383e+00
3.030303030303030e-01,-1.466271587516171e+01,-1.235075034304530e+01,-1.517495891105577e+01,-1.400991438284643e+01,-1.617759155139731e+01,-1.256865377486152e+01,-1.019029248088785e+01,-9.866235610099492e+00,-1.465643944424417e+01,-9.374010661724720e+00
4.040404040404040e-01,-1.477476774134575e+01,-1.245084341080721e+01,-1.528966038906329e+01,-1.411858958906395e+01,-1.629747921469640e+01,-1.266987396289421e+01,-1.027921043391984e+01,-9.953477357002436e+00,-1.476845884516386e+01,-9.458706341718715e+00
5.050505050505051e-01,-1.491295481574532e+01,-1.257428239199277e+01,-1.543111507620911e+01,-1.425261242436689e+01,-1.644532972368029e+01,-1.279470295620556e+01,-1.038886779358316e+01,-1.006106754876440e+01,-1.490660588203393e+01,-9.563156616678265e+00
6.060606060606061e-01,-1.507477924535192e+01,-1.271883601836025e+01,-1.559676605450800e+01,-1.440956030803396e+01,-1.661847055025412e+01,-1.294088436086115e+01,-1.051728240657635e+01,-1.018706139796335e+01,-1.506838342555943e+01,-9.685473455941441e+00
7.070707070707071e-01,-1.525790424757104e+01,-1.288241690175146e+01,-1.578422128510778e+01,-1.458716687593405e+01,-1.681440150040567e+01,-1.310630728320375e+01,-1.066259993586728e+01,-1.032963952396228e+01,-1.525145537019185e+01,-9.823890575754300e+00
8.080808080808081e-01,-1.546018489136763e+01,-1.306310903010211e+01,-1.599128511729488e+01,-1.478335183408818e+01,-1.703082764787903e+01,-1.328903413548870e+01,-1.082311828684988e+01,-1.048713191860462e+01,-1.545367740635614e+01,-9.976786705550454e+00
9.090909090909091e-01,-1.567968179229244e+01,-1.325918000085874e+01,-1.621597230735734e+01,-1.499623424099903e+01,-1.726567398689536e+01,-1.348731300705797e+01,-1.099729847493388e+01,-1.065802860893740e+01,-1.567311071150915e+01,-1.014269593949278e+01
1.010101010101010e+00,-1.591466113817954e+01,-1.346908104393372e+01,-1.645650804489004e+01,-1.522413253257409e+01,-1.751708545964750e+01,-1.369957768755356e+01,-1.118376464593687e+01,-1.084097967721887e+01,-1.590802197582975e+01,-1.032030775589721e+01
1.111111111111111e+00,-1.616358519742436e+01,-1.369143854299259e+01,-1.671131823662856e+01,-1.546555531643475e+01,-1.778341680082100e+01,-1.392443909272853e+01,-1.138129654399655e+01,-1.103478787081935e+01,-1.615687391324688e+01,-1.050845984280648e+01
1.212121212121212e+00,-1.642509713764327e+01,-1.392504047435078e+01,-1.697901396612635e+01,-1.571918664806253e+01,-1.806321629462117e+01,-1.416067155063579e+01,-1.158881746452720e+01,-1.123839678227831e+01,-1.641831008449774e+01,-1.070612662300104e+01
1.237373737373737e+00,-1.649229876333597e+01,-1.398506996875584e+01,-1.704780466148882e+01,-1.578436316657149e+01,-1.813511733606360e+01,-1.422137702052548e+01,-1.164214483158062e+01,-1.129071886686118e+01,-1.648549223957727e+01,-1.075692173760804e+01
1.250000000000000e+00,-1.652616097179626e+01,-1.401531821397843e+01,-1.708246758582258e+01,-1.581720494433678e+01,-1.817134753181762e+01,-1.425196588284681e+01,-1.166901594371798e+01,-1.131708342749433e+01,-1.651934463699570e+01,-1.078251687376518e+01
1.256313131313131e+00,-1.654315650269954e+01,-1.403049988728994e+01,-1.709986499811490e+01,-1.583368831840800e+01,-1.818953156173082e+01,-1.426731851277017e+01,-1.168250262511005e+01,-1.133031586936290e+01,-1.653633524371143e+01,-1.079536313947884e+01
