,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502639450505049e-02,6.502638545454545e-02,6.502638545454546e-02,6.502639450505052e-02,6.502638545454544e-02,6.502638523733334e-02,6.502638545454546e-02,6.502638545454544e-02,6.502638545454546e-02,6.502638002424244e-02
2.020202020202020e-01,1.252802857373737e-01,1.252802857373737e-01,1.252803020282829e-01,1.252802868234343e-01,1.252802889955555e-01,1.252802889955555e-01,1.252802857373737e-01,1.252802857373737e-01,1.252802803070707e-01,1.252802857373737e-01
3.030303030303030e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435291280808e-01,1.806435294901010e-01,1.806435284040404e-01,1.806435284040404e-01,1.806435374545455e-01,1.806435320242424e-01,1.806435286212525e-01,1.806435247838384e-01
4.040404040404040e-01,2.311365784565657e-01,2.311365712161617e-01,2.311365675959596e-01,2.311365748363636e-01,2.311365766464646e-01,2.311365748363637e-01,2.311365784565657e-01,2.311365797598383e-01,2.311365766464646e-01,2.311365856969697e-01
5.050505050505051e-01,2.769101123232323e-01,2.769101123232323e-01,2.769101105131314e-01,2.769101123232323e-01,2.769101123232324e-01,2.769101134092929e-01,2.769101105131312e-01,2.769101123232323e-01,2.769101123232324e-01,2.769101123232323e-01
6.060606060606061e-01,3.182210068686868e-01,3.182210021624243e-01,3.182209978181818e-01,3.182210028864646e-01,3.182210025968485e-01,3.182210068686869e-01,3.182210068686869e-01,3.182210086787879e-01,3.182209978181819e-01,3.182209887676768e-01
7.070707070707071e-01,3.553997358545454e-01,3.553997365785859e-01,3.553997340444445e-01,3.553997304242424e-01,3.553997485252525e-01,3.553997358545454e-01,3.553997376646464e-01,3.553997365785858e-01,3.553997344064647e-01,3.553997340444445e-01
8.080808080808081e-01,3.888169373737372e-01,3.888169319434344e-01,3.888169373737375e-01,3.888169355636363e-01,3.888169283232322e-01,3.888169373737372e-01,3.888169283232323e-01,3.888169304953535e-01,3.888169319434343e-01,3.888169373737373e-01
9.090909090909091e-01,4.188545912501010e-01,4.188545825616162e-01,4.188546006626263e-01,4.188545898020202e-01,4.188545861818181e-01,4.188545952323231e-01,4.188545922637575e-01,4.188545898020202e-01,4.188545898020202e-01,4.188545915397172e-01
1.010101010101010e+00,4.458847268202019e-01,4.458847304404042e-01,4.458847378256162e-01,4.458847431111111e-01,4.458847250101011e-01,4.458847431111109e-01,4.458847322505050e-01,4.458847340606061e-01,4.458847297163636e-01,4.458847431111113e-01
1.111111111111111e+00,4.702556046222223e-01,4.702555991919191e-01,4.702556017260606e-01,4.702555991919191e-01,4.702555991919191e-01,4.702556046222222e-01,4.702555991919193e-01,4.702556118626261e-01,4.702555973818180e-01,4.702555991919192e-01
1.136363636363636e+00,4.759707017050505e-01,4.759707035151515e-01,4.759707035151515e-01,4.759707053252525e-01,4.759707035151515e-01,4.759707009810100e-01,4.759707035151515e-01,4.759707035151514e-01,4.759707060492929e-01,4.759707035151515e-01
1.142676767676768e+00,4.773771774862222e-01,4.773771701010101e-01,4.773771791515152e-01,4.773771791515151e-01,4.773771791515151e-01,4.773771701010101e-01,4.773771701010101e-01,4.773771711870705e-01,4.773771719111112e-01,4.773771755313131e-01
1.145833333333333e+00,4.780771209567676e-01,4.780771090101010e-01,4.780771203775353e-01,4.780771180606060e-01,4.780771191466666e-01,4.780771202327271e-01,4.780771144404039e-01,4.780771216808080e-01,4.780771209567676e-01,4.780771271111111e-01
1.147411616161616e+00,4.784262774949493e-01,4.784262684444446e-01,4.784262575838384e-01,4.784262661275152e-01,4.784262648242424e-01,4.784262612040404e-01,4.784262664895353e-01,4.784262593939395e-01,4.784262774949495e-01,4.784262593939395e-01
1.147806186868687e+00,4.785134640510705e-01,4.785134610101011e-01,4.785134610101010e-01,4.785134610101011e-01,4.785134642682828e-01,4.785134610101009e-01,4.785134700606060e-01,4.785134700606060e-01,4.785134700606062e-01,4.785134700606061e-01
1.147904829545455e+00,4.785352697587070e-01,4.785352727272728e-01,4.785352651248485e-01,4.785352636767676e-01,4.785352610866073e-01,4.785352727272727e-01,4.785352727272726e-01,4.785352712791918e-01,4.785352636767679e-01,4.785352636767677e-01
1.148003472222222e+00,4.785570558448484e-01,4.785570609131314e-01,4.785570572929294e-01,4.785570663434343e-01,4.785570546553535e-01,4.785570482424241e-01,4.785570572929291e-01,4.785570663434343e-01,4.785570613475556e-01,4.785570543967678e-01
1.148200757575758e+00,4.786006376468687e-01,4.786006369228283e-01,4.786006330130101e-01,4.786006354747474e-01,4.786006416808081e-01,4.786006354747473e-01,4.786006354747475e-01,4.786006445252524e-01,4.786006390225455e-01,4.786006354747475e-01
1.148989898989899e+00,4.787748757979797e-01,4.787748757979798e-01,4.787748757979798e-01,4.787748686299798e-01,4.787748721777779e-01,4.787748757979798e-01,4.787748757979797e-01,4.787748776080808e-01,4.787748757979799e-01,4.787748757979798e-01
1.161616161616162e+00,4.815442126868686e-01,4.815442126868688e-01,4.815442036363636e-01,4.815442090666667e-01,4.815442093252525e-01,4.815442112387878e-01,4.815442036363637e-01,4.815442054464646e-01,4.815442126868686e-01,4.815442068945455e-01
1.212121212121212e+00,4.922842569696969e-01,4.922842479191920e-01,4.922842464711111e-01,4.922842569696970e-01,4.922842470917173e-01,4.922842475571717e-01,4.922842569696970e-01,4.922842446610100e-01,4.922842515393940e-01,4.922842479191919e-01
1.313131313131313e+00,5.122537445624242e-01,5.122537438383837e-01,5.122537438383838e-01,5.122537427523233e-01,5.122537469414141e-01,5.122537428971311e-01,5.122537507167678e-01,5.122537438383836e-01,5.122537492686868e-01,5.122537438383838e-01
1.325757575757576e+00,5.146179167676767e-01,5.146179167676769e-01,5.146179258181820e-01,5.146179258181818e-01,5.146179289108685e-01,5.146179200258586e-01,5.146179258181818e-01,5.146179167676768e-01,5.146179258181819e-01,5.146179258181819e-01
1.328914141414141e+00,5.152046124993938e-01,5.152046157575758e-01,5.152046059830303e-01,5.152046157575757e-01,5.152046147232322e-01,5.152046157575756e-01,5.152046157575756e-01,5.152046101824647e-01,5.152046103272727e-01,5.152046157575758e-01
1.330492424242424e+00,5.154973022125253e-01,5.154973075704242e-01,5.154973043846465e-01,5.154973036606060e-01,5.154973045397979e-01,5.154973090909090e-01,5.154973069187879e-01,5.154973043846464e-01,5.154973061223433e-01,5.154973090909091e-01
1.330886994949495e+00,5.155704064000000e-01,5.155704190707071e-01,5.155704190707071e-01,5.155704100202020e-01,5.155704139507070e-01,5.155704027797979e-01,5.155704172606062e-01,5.155704107442425e-01,5.155704064000000e-01,5.155704114682829e-01
1.330985637626263e+00,5.155886793696970e-01,5.155886793696970e-01,5.155886902303031e-01,5.155886757494949e-01,5.155886804040405e-01,5.155886866101009e-01,5.155886854334798e-01,5.155886757494947e-01,5.155886739393938e-01,5.155886739393939e-01
