,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949135867769e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167321094583e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01
5.050505050505051e-01,9.968764187410103e-01,9.968763372723601e-01,9.968763844384207e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595614383839e+00,1.145595578651974e+00,1.145595617242388e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439066152433e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740937534766e+00,1.399740927529844e+00,1.399740954686060e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876539404224e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185053431772e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920157796143e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223256871258e+00,1.772223278310376e+00,1.772223271164004e+00,1.772223256871258e+00
1.262626262626263e+00,1.809036101329220e+00,1.809036102758494e+00,1.809036104759479e+00,1.809036101329220e+00
1.287878787878788e+00,1.826784782552272e+00,1.826784762828283e+00,1.826784762828283e+00,1.826784782552272e+00
1.300505050505051e+00,1.835500786412488e+00,1.835500764973370e+00,1.835500786412488e+00,1.835500786412488e+00
1.300899621212121e+00,1.835771480724099e+00,1.835771433843894e+00,1.835771505307622e+00,1.835771480724099e+00
1.301096906565657e+00,1.835906786145087e+00,1.835906750413223e+00,1.835906786145087e+00,1.835906786145087e+00
1.301195549242424e+00,1.835974462295684e+00,1.835974462295684e+00,1.835974462295684e+00,1.835974462295684e+00
1.301294191919192e+00,1.395373815975375e+01,1.836042074128926e+00,1.836042074128926e+00,1.836042085563122e+00
1.302083333333333e+00,1.395803073435387e+01,1.836582975941230e+00,1.836582975941230e+00,1.836582954502112e+00
1.303661616161616e+00,1.396624312160147e+01,1.837663578975207e+00,1.837663578975207e+00,1.837663567255155e+00
1.306818181818182e+00,1.398263149104426e+01,1.839819925509642e+00,1.839819938373113e+00,1.839819925509642e+00
1.313131313131313e+00,1.401526237960698e+01,1.844113466299357e+00,1.844113473445730e+00,1.844113490597025e+00
1.363636363636364e+00,1.426948546672838e+01,1.877563886604224e+00,1.877563877742721e+00,1.877563866022670e+00
1.366792929292930e+00,1.428498181734024e+01,1.879602853965106e+00,1.879602868257851e+00,1.879602889696970e+00
1.368371212121212e+00,1.429271294354453e+01,1.880620104404040e+00,1.880620111550413e+00,1.880620125843159e+00
1.369160353535354e+00,1.429657430315019e+01,1.881128211511478e+00,1.881128211511478e+00,1.881128211511478e+00
1.369258996212122e+00,1.429705679336962e+01,1.881191679877759e+00,1.429703596312213e+01,1.881191707033976e+00
1.369357638888889e+00,1.429753924642791e+01,1.881255131092746e+00,1.429753924642791e+01,1.881255172541708e+00
1.369554924242424e+00,1.429850404249036e+01,1.881382122137741e+00,1.429850404249036e+01,1.881382122137741e+00
1.369949494949495e+00,1.430043294027366e+01,1.881635925568411e+00,1.430043294027366e+01,1.881635902700018e+00
