,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.400320271642109e+01,-1.265790002388422e+01,-1.591403569092622e+01,-1.510646443684834e+01
2.004008016032064e-02,-1.400368248894032e+01,-1.265837979640346e+01,-1.591451546344545e+01,-1.510694420936757e+01
4.008016032064128e-02,-1.400511313848417e+01,-1.265981044594730e+01,-1.591594611298930e+01,-1.510837485891142e+01
6.012024048096192e-02,-1.400748154481057e+01,-1.266217885227371e+01,-1.591831451931570e+01,-1.511074326523782e+01
8.016032064128256e-02,-1.401077444020645e+01,-1.266547174766958e+01,-1.592160741471158e+01,-1.511403616063370e+01
1.002004008016032e-01,-1.401497842273053e+01,-1.266967573019367e+01,-1.592581139723566e+01,-1.511824014315778e+01
1.202404809619238e-01,-1.402007997005752e+01,-1.267477727752066e+01,-1.593091294456265e+01,-1.512334169048477e+01
1.402805611222445e-01,-1.402606545385435e+01,-1.268076276131749e+01,-1.593689842835948e+01,-1.512932717428160e+01
1.603206412825651e-01,-1.403292115461349e+01,-1.268761846207662e+01,-1.594375412911862e+01,-1.513618287504074e+01
1.803607214428858e-01,-1.404063327686306e+01,-1.269533058432619e+01,-1.595146625136819e+01,-1.514389499729031e+01
2.004008016032064e-01,-1.404918796466942e+01,-1.270388527213256e+01,-1.596002093917455e+01,-1.515244968509667e+01
2.204408817635271e-01,-1.405857131734487e+01,-1.271326862480800e+01,-1.596940429185000e+01,-1.516183303777212e+01
2.404809619238477e-01,-1.406876940527123e+01,-1.272346671273436e+01,-1.597960237977636e+01,-1.517203112569848e+01
2.605210420841683e-01,-1.407976828574942e+01,-1.273446559321255e+01,-1.599060126025455e+01,-1.518303000617667e+01
2.805611222444890e-01,-1.409155401878553e+01,-1.274625132624866e+01,-1.600238699329066e+01,-1.519481573921278e+01
3.006012024048096e-01,-1.410411268272567e+01,-1.275880999018880e+01,-1.601494565723079e+01,-1.520737440315291e+01
3.206412825651302e-01,-1.411743038965450e+01,-1.277212769711763e+01,-1.602826336415963e+01,-1.522069211008175e+01
3.406813627254509e-01,-1.413149330047635e+01,-1.278619060793948e+01,-1.604232627498148e+01,-1.523475502090360e+01
3.607214428857715e-01,-1.414628763960226e+01,-1.280098494706540e+01,-1.605712061410739e+01,-1.524954936002951e+01
3.807615230460922e-01,-1.416179970917227e+01,-1.281649701663540e+01,-1.607263268367740e+01,-1.526506142959952e+01
4.008016032064128e-01,-1.417801590274809e+01,-1.283271321021123e+01,-1.608884887725322e+01,-1.528127762317534e+01
4.208416833667334e-01,-1.419492271841859e+01,-1.284962002588173e+01,-1.610575569292372e+01,-1.529818443884584e+01
4.408817635270541e-01,-1.421250677126736e+01,-1.286720407873049e+01,-1.612333974577249e+01,-1.531576849169461e+01
4.609218436873747e-01,-1.423075480515942e+01,-1.288545211262256e+01,-1.614158777966455e+01,-1.533401652558667e+01
4.809619238476954e-01,-1.424965370381177e+01,-1.290435101127491e+01,-1.616048667831690e+01,-1.535291542423902e+01
5.010020040080160e-01,-1.426919050111989e+01,-1.292388780858302e+01,-1.618002347562501e+01,-1.537245222154713e+01
5.210420841683366e-01,-1.428935239072014e+01,-1.294404969818328e+01,-1.620018536522527e+01,-1.539261411114739e+01
5.410821643286573e-01,-1.431012673477520e+01,-1.296482404223834e+01,-1.622095970928033e+01,-1.541338845520245e+01
5.611222444889780e-01,-1.433150107197637e+01,-1.298619837943950e+01,-1.624233404648149e+01,-1.543476279240361e+01
5.811623246492986e-01,-1.435346312476351e+01,-1.300816043222664e+01,-1.626429609926863e+01,-1.545672484519075e+01
6.012024048096192e-01,-1.437600080576918e+01,-1.303069811323231e+01,-1.628683378027430e+01,-1.547926252619643e+01
6.212424849699398e-01,-1.439910222349896e+01,-1.305379953096209e+01,-1.630993519800409e+01,-1.550236394392621e+01
6.412825651302605e-01,-1.442275568726514e+01,-1.307745299472827e+01,-1.633358866177026e+01,-1.552601740769239e+01
6.613226452905812e-01,-1.444694971139501e+01,-1.310164701885815e+01,-1.635778268590014e+01,-1.555021143182226e+01
6.813627254509018e-01,-1.447167301873900e+01,-1.312637032620214e+01,-1.638250599324413e+01,-1.557493473916625e+01
7.014028056112224e-01,-1.449691454350671e+01,-1.315161185096984e+01,-1.640774751801184e+01,-1.560017626393396e+01
7.214428857715430e-01,-1.452266343346187e+01,-1.317736074092500e+01,-1.643349640796700e+01,-1.562592515388912e+01
7.414829659318637e-01,-1.454890905150889e+01,-1.320360635897203e+01,-1.645974202601402e+01,-1.565217077193614e+01
7.615230460921844e-01,-1.457564097670543e+01,-1.323033828416856e+01,-1.648647395121056e+01,-1.567890269713268e+01
7.815631262525050e-01,-1.460284900473622e+01,-1.325754631219935e+01,-1.651368197924134e+01,-1.570611072516346e+01
8.016032064128256e-01,-1.463052314788414e+01,-1.328522045534728e+01,-1.654135612238927e+01,-1.573378486831139e+01
8.216432865731462e-01,-1.465865363453463e+01,-1.331335094199777e+01,-1.656948660903976e+01,-1.576191535496188e+01
8.416833667334669e-01,-1.468723090824920e+01,-1.334192821571233e+01,-1.659806388275432e+01,-1.579049262867645e+01
8.617234468937875e-01,-1.471624562644359e+01,-1.337094293390672e+01,-1.662707860094871e+01,-1.581950734687084e+01
8.817635270541082e-01,-1.474568865870516e+01,-1.340038596616830e+01,-1.665652163321029e+01,-1.584895037913241e+01
9.018036072144289e-01,-1.477555108478317e+01,-1.343024839224630e+01,-1.668638405928829e+01,-1.587881280521041e+01
