,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01
5.050505050505051e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595614383839e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740937534766e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223256871258e+00
1.313131313131313e+00,1.844113490597025e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113490597025e+00
1.363636363636364e+00,1.877563866022670e+00,1.877563866022670e+00,1.877563877742721e+00,1.877563866022670e+00
1.369949494949495e+00,1.881635902700018e+00,1.881635902700018e+00,1.881635913276650e+00,1.881635902700018e+00
1.371527777777778e+00,1.882650174530762e+00,1.882650174530762e+00,1.882650213121176e+00,1.882650174530762e+00
1.372316919191919e+00,1.883156823778145e+00,1.883156823778145e+00,1.883156836641616e+00,1.883156823778145e+00
1.372415561868687e+00,1.883220124919302e+00,1.883220124919302e+00,1.883220097763086e+00,1.883220124919302e+00
1.372514204545455e+00,1.431291140022656e+01,1.883283411767713e+00,1.883283393187144e+00,1.883283411767713e+00
1.372711489898990e+00,1.431391586723379e+01,1.883409976888889e+00,1.883410012620753e+00,1.883409976888889e+00
1.373106060606061e+00,1.431583912052598e+01,1.883663058535904e+00,1.883663065682277e+00,1.883663058535904e+00
1.376262626262626e+00,1.433120066339027e+01,1.885684274306703e+00,1.885684295745822e+00,1.885684274306703e+00
1.388888888888889e+00,1.439220292360698e+01,1.893710910459298e+00,1.893710901597796e+00,1.893710910459298e+00
1.414141414141414e+00,1.451211377262487e+01,1.909488665508790e+00,1.909488663507805e+00,1.909488665508790e+00
1.417297979797980e+00,1.452690976440772e+01,1.911450807360881e+00,1.911435475532635e+00,1.911435498401028e+00
1.417396622474747e+00,1.452737134862810e+01,1.452737134862810e+01,1.911496222560147e+00,1.911496236852892e+00
1.417495265151515e+00,1.452783302575133e+01,1.452783302575133e+01,1.911557002460974e+00,1.911556983880404e+00
1.417692550505050e+00,1.452875625850946e+01,1.452875625850946e+01,1.911678490798898e+00,1.911678467930505e+00
1.418087121212121e+00,1.453060216946718e+01,1.453060216946718e+01,1.911921331693664e+00,1.911921317400918e+00
1.418876262626263e+00,1.453429191607596e+01,1.453429191607596e+01,1.912406849116621e+00,1.912406823675534e+00
1.420454545454545e+00,1.454166341536088e+01,1.454166341536088e+01,1.913376790567493e+00,1.913376765983971e+00
1.426767676767677e+00,1.457104446715816e+01,1.457104446715816e+01,1.917242656675850e+00,1.917242686690616e+00
1.439393939393939e+00,1.462930642584801e+01,1.462930642584801e+01,1.924908730877649e+00,1.924908749458218e+00
1.464646464646465e+00,1.474386588938109e+01,1.474386588938109e+01,1.939982350668871e+00,1.939982343522498e+00
1.489898989898990e+00,1.485587426018333e+01,1.485587426018333e+01,1.954720292465308e+00,1.954720301040955e+00
1.502525252525253e+00,1.491094682813003e+01,1.491094682813003e+01,1.961966651615795e+00,1.961966651615795e+00
1.505681818181818e+00,1.492461951015493e+01,1.492461951015493e+01,1.963765722387511e+00,1.963765731249014e+00
1.507260101010101e+00,1.493144168205400e+01,1.493144168205400e+01,1.964663378277319e+00,1.964663378277319e+00
1.508049242424243e+00,1.493484919981958e+01,1.493484919981958e+01,1.965111745995813e+00,1.965111741707989e+00
1.508147885101010e+00,1.493527495355592e+01,1.493527495355592e+01,1.965167746402498e+00,1.493527499786343e+01
1.508246527777778e+00,1.493570081305859e+01,1.493570081305859e+01,1.965223796833793e+00,1.493570081305859e+01
1.508443813131313e+00,1.493655210185227e+01,1.493655210185227e+01,1.965335787642241e+00,1.493655210185227e+01
1.508838383838384e+00,1.493825430496970e+01,1.493825430496970e+01,1.965559783551883e+00,1.493825430496970e+01
1.515151515151515e+00,1.496541106966615e+01,1.496541106966615e+01,1.969133050858373e+00,1.496541106966615e+01
1.540404040404040e+00,1.507255275200294e+01,1.507255275200294e+01,1.983230619621671e+00,1.507255275200294e+01
1.553030303030303e+00,1.512524844149539e+01,1.512524844149539e+01,1.990164257785418e+00,1.512524844149539e+01
1.556186868686869e+00,1.513833281838781e+01,1.513833281838781e+01,1.991885893891526e+00,1.513833281838781e+01
1.557765151515152e+00,1.514486158022876e+01,1.514486158022876e+01,1.992744951650028e+00,1.514486158022876e+01
1.557863794191920e+00,1.514526939228151e+01,1.514526939228151e+01,1.514521158098395e+01,1.514526939228151e+01
1.557962436868687e+00,1.514567706112094e+01,1.514567706112094e+01,1.514565310104801e+01,1.514567706112094e+01
1.558159722222223e+00,1.514649242681359e+01,1.514649242681359e+01,1.514649242681359e+01,1.514649242681359e+01
1.558554292929293e+00,1.514812270969253e+01,1.514812270969253e+01,1.514812270969253e+01,1.514812270969253e+01
1.559343434343434e+00,1.515138157547125e+01,1.515138157547125e+01,1.515138157547125e+01,1.515138157547125e+01
1.565656565656566e+00,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01
1.616161616161616e+00,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
2.525252525252525e+00,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01
