,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-9.883107098115515e+00,-1.447032598944384e+01,-1.294464244222059e+01,-1.420799001599850e+01
1.010101010101010e-01,-9.895071618852180e+00,-1.448229051018051e+01,-1.295660696295726e+01,-1.421995453673516e+01
2.020202020202020e-01,-9.929820007480510e+00,-1.451703889880884e+01,-1.299135535158559e+01,-1.425470292536349e+01
3.030303030303030e-01,-9.985591181380151e+00,-1.457281007270848e+01,-1.304712652548523e+01,-1.431047409926313e+01
4.040404040404040e-01,-1.006060626329318e+01,-1.464782515462151e+01,-1.312214160739826e+01,-1.438548918117617e+01
5.050505050505051e-01,-1.015311801752298e+01,-1.474033690885131e+01,-1.321465336162806e+01,-1.447800093540596e+01
6.060606060606061e-01,-1.026145421267864e+01,-1.484867310400697e+01,-1.332298955678371e+01,-1.458633713056162e+01
7.070707070707071e-01,-1.038405044877550e+01,-1.497126934010383e+01,-1.344558579288057e+01,-1.470893336665848e+01
8.080808080808081e-01,-1.051947076421139e+01,-1.510668965553972e+01,-1.358100610831647e+01,-1.484435368209438e+01
9.090909090909091e-01,-1.066641680414159e+01,-1.525363569546992e+01,-1.372795214824666e+01,-1.499129972202457e+01
1.010101010101010e+00,-1.082372783768244e+01,-1.541094672901077e+01,-1.388526318178752e+01,-1.514861075556543e+01
1.111111111111111e+00,-1.099037440351211e+01,-1.557759329484044e+01,-1.405190974761719e+01,-1.531525732139510e+01
1.212121212121212e+00,-1.116544814645664e+01,-1.575266703778497e+01,-1.422698349056172e+01,-1.549033106433962e+01
1.313131313131313e+00,-1.134814985444159e+01,-1.593536874576992e+01,-1.440968519854667e+01,-1.567303277232458e+01
1.325757575757576e+00,-1.137148795305879e+01,-1.595870684438712e+01,-1.443302329716387e+01,-1.569637087094178e+01
1.328914141414141e+00,-1.137733921912112e+01,-1.596455811044945e+01,-1.443887456322619e+01,-1.570222213700410e+01
1.329703282828283e+00,-1.137880307656931e+01,-1.596602196789764e+01,-1.444033842067438e+01,-1.570368599445229e+01
1.330097853535354e+00,-1.137953516122209e+01,-1.596675405255042e+01,-1.444107050532716e+01,-1.570441807910507e+01
1.330196496212121e+00,-1.137971819862136e+01,-1.596693708994969e+01,-1.444125354272644e+01,-1.570460111650434e+01
1.330295138888889e+00,-1.137563552074632e+01,-1.596712013384220e+01,-1.444143658661895e+01,-1.570478416039685e+01
1.330492424242424e+00,-1.137841791700443e+01,-1.596748624110453e+01,-1.444180269388127e+01,-1.570515026765918e+01
1.332070707070707e+00,-1.140068433534497e+01,-1.597041603356818e+01,-1.444473248634493e+01,-1.570808006012284e+01
1.338383838383838e+00,-1.148987595194910e+01,-1.598215177259504e+01,-1.445646822537179e+01,-1.571981579914970e+01
1.363636363636364e+00,-1.184863664045626e+01,-1.602935712634599e+01,-1.450367357912273e+01,-1.576702115290064e+01
1.414141414141414e+00,-1.257549195334357e+01,-1.612499598330484e+01,-1.459931243608159e+01,-1.586266000985949e+01
1.515151515151515e+00,-1.406459952547923e+01,-1.632093119016480e+01,-1.479524764294154e+01,-1.605859521671945e+01
1.565656565656566e+00,-1.482582002215897e+01,-1.642109178183318e+01,-1.489540823460993e+01,-1.615875580838783e+01
1.568813131313131e+00,-1.487374883312614e+01,-1.642739820432887e+01,-1.490171465710561e+01,-1.616506223088352e+01
1.570391414141414e+00,-1.489772854541807e+01,-1.643055342963043e+01,-1.490486988240718e+01,-1.616821745618509e+01
1.570588699494950e+00,-1.490072672594921e+01,-1.643094792706874e+01,-1.490526437984549e+01,-1.616861195362339e+01
1.570687342171718e+00,-1.490222587589066e+01,-1.643114518363998e+01,-1.490222588613474e+01,-1.616880921019464e+01
1.570785984848485e+00,-1.490372506561156e+01,-1.643134244544537e+01,-1.490372506927052e+01,-1.616900647200002e+01
1.571180555555556e+00,-1.490972222222223e+01,-1.643213154499940e+01,-1.490972222222223e+01,-1.616979557155405e+01
1.571969696969697e+00,-1.492171844383389e+01,-1.643370999521146e+01,-1.492171844383389e+01,-1.617137402176612e+01
1.578282828282828e+00,-1.501777962358031e+01,-1.644634962412547e+01,-1.501777962358031e+01,-1.618401365068012e+01
1.590909090909091e+00,-1.521038675396334e+01,-1.647169266759692e+01,-1.521038675396334e+01,-1.620935669415157e+01
1.616161616161616e+00,-1.559751595072201e+01,-1.652263071980201e+01,-1.559751595072201e+01,-1.626029474635666e+01
1.641414141414141e+00,-1.598715336295896e+01,-1.657389880035950e+01,-1.598715336295896e+01,-1.631156282691415e+01
1.654040404040404e+00,-1.618289614741379e+01,-1.659965442989303e+01,-1.618289614741379e+01,-1.633731845644768e+01
1.660353535353535e+00,-1.628099573156860e+01,-1.661256226991340e+01,-1.628099573156860e+01,-1.635022629646805e+01
1.663510101010101e+00,-1.633010222320141e+01,-1.661902365039140e+01,-1.633010222320141e+01,-1.635668767694605e+01
1.664299242424242e+00,-1.634238473557829e+01,-1.662063977044099e+01,-1.634238473557829e+01,-1.635830379699564e+01
1.664496527777778e+00,-1.634545573134324e+01,-1.662104384883111e+01,-1.634545573134324e+01,-1.635870787538577e+01
1.664595170454545e+00,-1.634699128435980e+01,-1.662124589528066e+01,-1.634699128435980e+01,-1.635890992183531e+01
