,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01
5.050505050505051e-01,9.968763844384207e-01,9.968764187410103e-01,9.968763844384207e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223256871258e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113490597025e+00
1.414141414141414e+00,1.909488663507805e+00,1.909488653502883e+00,1.909488663507805e+00,1.909488665508790e+00
1.426767676767677e+00,1.917242656675850e+00,1.917242728139578e+00,1.917242656675850e+00,1.917242686690616e+00
1.433080808080808e+00,1.921086619151515e+00,1.921086619151515e+00,1.921086619151515e+00,1.921086619151515e+00
1.436237373737374e+00,1.923000382060606e+00,1.923000382060607e+00,1.923000382060606e+00,1.923000394924078e+00
1.437026515151515e+00,1.923478009887970e+00,1.923478009887970e+00,1.923478009887970e+00,1.923477977014656e+00
1.437223800505051e+00,1.923597318582185e+00,1.923597347167677e+00,1.923597318582185e+00,1.923597318582185e+00
1.437322443181818e+00,1.923657026527089e+00,1.923657062258953e+00,1.923657026527089e+00,1.461979320865381e+01
1.437421085858586e+00,1.923716641569146e+00,1.923716648429664e+00,1.923716641569146e+00,1.462024662599934e+01
1.437815656565657e+00,1.923955246094105e+00,1.923955244664830e+00,1.923955246094105e+00,1.462205984230142e+01
1.439393939393939e+00,1.924908730877649e+00,1.924908749458218e+00,1.924908730877649e+00,1.462930642584801e+01
1.464646464646465e+00,1.939982350668871e+00,1.939982343522498e+00,1.939982350668871e+00,1.474386588938109e+01
1.470959595959596e+00,1.943697885678604e+00,1.943697885678604e+00,1.943728009069311e+00,1.477210394687941e+01
1.471058238636363e+00,1.943755792737557e+00,1.943755771298439e+00,1.477254384900466e+01,1.477254384900466e+01
1.471156881313131e+00,1.943813621186409e+00,1.943813671211019e+00,1.477298387261825e+01,1.477298387261825e+01
1.471354166666667e+00,1.943929400715871e+00,1.943929385279706e+00,1.477386358110737e+01,1.477386358110737e+01
1.471748737373737e+00,1.944160877734435e+00,1.944160899173554e+00,1.477562258359596e+01,1.477562258359596e+01
1.472537878787878e+00,1.944623516473594e+00,1.944623519617998e+00,1.477913870593270e+01,1.477913870593270e+01
1.474116161616161e+00,1.945547831478421e+00,1.945547831478421e+00,1.478616356868890e+01,1.478616356868890e+01
1.477272727272727e+00,1.947392603304316e+00,1.947392631889807e+00,1.480018397234777e+01,1.480018397234777e+01
1.489898989898990e+00,1.954720292465308e+00,1.954720272455464e+00,1.485587426018333e+01,1.485587426018333e+01
1.515151515151515e+00,1.969133050858373e+00,1.969133005693297e+00,1.496541106966615e+01,1.496541106966615e+01
1.616161616161616e+00,2.023727799454913e+00,2.023727785162167e+00,1.538033144308246e+01,1.538033144308246e+01
1.628787878787879e+00,2.030227382655647e+00,2.030227404094766e+00,1.542972827455048e+01,1.542972827455048e+01
1.631944444444445e+00,2.031841569616161e+00,2.031841533884297e+00,1.544199592765355e+01,1.544199592765355e+01
1.632141729797980e+00,2.031942298884466e+00,2.031942297741046e+00,1.544276164149128e+01,1.544276164149128e+01
1.632240372474748e+00,2.031992658230303e+00,2.031992679669422e+00,1.544314425829201e+01,1.544314425829201e+01
1.632339015151515e+00,1.544334345600211e+01,2.032043061597796e+00,1.544352701516165e+01,1.544352701516165e+01
1.632733585858586e+00,1.544500472498189e+01,2.032244435521352e+00,1.544505767102883e+01,1.544505767102883e+01
1.633522727272728e+00,1.544811746201506e+01,2.032647001564738e+00,1.544811746201506e+01,1.544811746201506e+01
1.635101010101010e+00,1.545423096528279e+01,2.033451427589877e+00,1.545423096528279e+01,1.545423096528279e+01
1.641414141414141e+00,1.547860439585381e+01,2.036658475019284e+00,1.547860439585381e+01,1.547860439585381e+01
1.666666666666667e+00,1.557482607521029e+01,2.049319203496786e+00,1.557482607521029e+01,1.557482607521029e+01
1.679292929292929e+00,1.562218671010909e+01,2.055550876326905e+00,1.562218671010909e+01,1.562218671010909e+01
1.682449494949495e+00,1.563394998708305e+01,2.057098709215795e+00,1.563394998708305e+01,1.563394998708305e+01
1.684027777777778e+00,1.563982025068841e+01,2.057871053458219e+00,1.563982025068841e+01,1.563982025068841e+01
1.684816919191919e+00,1.564275245605142e+01,2.058256914712213e+00,1.564275245605142e+01,1.564275245605142e+01
1.685211489898990e+00,1.564421799845730e+01,2.058449730997244e+00,1.564421799845730e+01,1.564421799845730e+01
1.685408775252525e+00,1.564495050167126e+01,2.058546121273829e+00,1.564495050167126e+01,1.564495050167126e+01
1.685507417929293e+00,1.564531667038032e+01,1.564503329668819e+01,1.564531667038032e+01,1.564531667038032e+01
1.685606060606061e+00,1.564568287625051e+01,1.564543128819541e+01,1.564568287625051e+01,1.564568287625051e+01
1.691919191919192e+00,1.566905747973172e+01,1.566905747973172e+01,1.566905747973172e+01,1.566905747973172e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
2.525252525252525e+00,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01
2.626262626262626e+00,1.816286076544353e+01,1.816286076544353e+01,1.816286076544353e+01,1.816286076544353e+01
