,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01
5.050505050505051e-01,9.968763844384207e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223256871258e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113490597025e+00,1.844113466299357e+00
1.338383838383838e+00,1.861035534010652e+00,1.861035534010652e+00,1.861035568313241e+00,1.861035541157025e+00
1.344696969696970e+00,1.865204043290799e+00,1.865204043290799e+00,1.865204020422406e+00,1.865204020422406e+00
1.347853535353535e+00,1.867279126990634e+00,1.867279126990634e+00,1.867279141283379e+00,1.867279148429752e+00
1.348642676767677e+00,1.867796974604224e+00,1.867796974604224e+00,1.867796974604224e+00,1.867796974604224e+00
1.348741319444445e+00,1.867861649278237e+00,1.867861649278237e+00,1.867861665571967e+00,1.867861649278237e+00
1.348839962121212e+00,1.419619711233645e+01,1.867926331098622e+00,1.867926331098622e+00,1.867926395415978e+00
1.349037247474748e+00,1.419722371737741e+01,1.868055744764004e+00,1.868055744764004e+00,1.868055744764004e+00
1.349431818181818e+00,1.419918950588062e+01,1.868314399152544e+00,1.868314399152544e+00,1.868314371996327e+00
1.351010101010101e+00,1.420704585225873e+01,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00
1.363636363636364e+00,1.426948546672838e+01,1.877563877742721e+00,1.877563866022670e+00,1.877563850872360e+00
1.414141414141414e+00,1.451211377262487e+01,1.909488663507805e+00,1.909488665508790e+00,1.909488663507805e+00
1.426767676767677e+00,1.457104446715816e+01,1.917242656675850e+00,1.917242686690616e+00,1.917242675256419e+00
1.433080808080808e+00,1.460025832756234e+01,1.921086619151515e+00,1.921086619151515e+00,1.921086626297888e+00
1.433475378787879e+00,1.460207875255361e+01,1.921326136982920e+00,1.921326151275666e+00,1.921326129836547e+00
1.433574021464647e+00,1.460253368207163e+01,1.921385984996731e+00,1.921386016440771e+00,1.921385980708907e+00
1.433672664141414e+00,1.460298861301892e+01,1.460298861301892e+01,1.921445845874013e+00,1.921445867313131e+00
1.433869949494949e+00,1.460389842488889e+01,1.460389842488889e+01,1.921565569057851e+00,1.921565569057851e+00
1.434659090909091e+00,1.460753589292195e+01,1.460753589292195e+01,1.922044197377411e+00,1.922044197377411e+00
1.436237373737374e+00,1.461480296940724e+01,1.461480296940724e+01,1.923000394924078e+00,1.923000382060607e+00
1.439393939393939e+00,1.462930642584801e+01,1.462930642584801e+01,1.924908749458218e+00,1.924908749458218e+00
1.464646464646465e+00,1.474386588938109e+01,1.474386588938109e+01,1.939982343522498e+00,1.939982343522498e+00
1.515151515151515e+00,1.496541106966615e+01,1.496541106966615e+01,1.969133041425161e+00,1.969133005693297e+00
1.540404040404040e+00,1.507255275200294e+01,1.507255275200294e+01,1.983230655353535e+00,1.983230655353535e+00
1.553030303030303e+00,1.512524844149539e+01,1.512524844149539e+01,1.990164252068320e+00,1.990164252068320e+00
1.559343434343434e+00,1.515138157547125e+01,1.515138157547125e+01,1.993602848265873e+00,1.993602793667585e+00
1.560921717171717e+00,1.515789265232631e+01,1.515789265232631e+01,1.994459550865749e+00,1.994459572304867e+00
1.561710858585859e+00,1.516114483939085e+01,1.516114483939085e+01,1.994887489962902e+00,1.994887497109275e+00
1.562105429292929e+00,1.516277011323416e+01,1.516277011323416e+01,1.995101323730395e+00,1.995101295144904e+00
1.562204071969697e+00,1.516317645599266e+01,1.516317645599266e+01,1.995154771452709e+00,1.995154771452709e+00
1.562302714646465e+00,1.516358259865271e+01,1.516358259865271e+01,1.516350453882241e+01,1.995208226321396e+00
1.562500000000000e+00,1.516439485538733e+01,1.516439485538733e+01,1.516438427589701e+01,1.995315171790634e+00
1.565656565656566e+00,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01,1.997022761843893e+00
1.616161616161616e+00,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01,2.023727813747658e+00
1.666666666666667e+00,1.557482607521029e+01,1.557482607521029e+01,1.557482607521029e+01,2.049319203496786e+00
1.691919191919192e+00,1.566905747973172e+01,1.566905747973172e+01,1.566905747973172e+01,2.061718088874196e+00
1.698232323232323e+00,1.569231145815684e+01,1.569231145815684e+01,1.569231145815684e+01,2.064777808396694e+00
1.699021464646465e+00,1.569520971967824e+01,1.569520971967824e+01,1.569520971967824e+01,2.065159181728558e+00
1.699416035353535e+00,1.569665825943390e+01,1.569665825943390e+01,1.569665825943390e+01,2.065349768345271e+00
1.699613320707070e+00,1.569738225560566e+01,1.569738225560566e+01,1.569738225560566e+01,2.065445039499871e+00
1.699711963383838e+00,1.569774415221304e+01,1.569774415221304e+01,1.569774415221304e+01,1.569739150015354e+01
1.699810606060606e+00,1.569810610599141e+01,1.569810610599141e+01,1.569810610599141e+01,1.569778507663162e+01
1.701388888888889e+00,1.570389347738916e+01,1.570389347738916e+01,1.570389347738916e+01,1.570389347738916e+01
1.704545454545455e+00,1.571544564622222e+01,1.571544564622222e+01,1.571544564622222e+01,1.571544564622222e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
