,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503166392066116e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916710376494e-01
5.050505050505051e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763801505971e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595614383839e+00,1.145595614383839e+00,1.145595578651974e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439066152433e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740937534766e+00,1.399740937534766e+00,1.399740927529844e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876539404224e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185053431772e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920157796143e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223278310376e+00,1.772223256871258e+00
1.313131313131313e+00,1.844113490597025e+00,1.844113490597025e+00,1.844113466299357e+00,1.844113490597025e+00
1.363636363636364e+00,1.877563866022670e+00,1.877563866022670e+00,1.877563886604224e+00,1.877563866022670e+00
1.366792929292930e+00,1.879602889696970e+00,1.879602889696970e+00,1.879602853965106e+00,1.879602889696970e+00
1.366891571969697e+00,1.879666492415060e+00,1.879666492415060e+00,1.879666496702884e+00,1.879666492415060e+00
1.366990214646465e+00,1.879730079411130e+00,1.428591171108954e+01,1.879730095133150e+00,1.879730079411130e+00
1.367187500000000e+00,1.879857301998604e+00,1.428691568871317e+01,1.879857300569330e+00,1.879857301998604e+00
1.367582070707071e+00,1.880111672851276e+00,1.428884882115115e+01,1.880111675709826e+00,1.880111672851276e+00
1.368371212121212e+00,1.880620125843159e+00,1.429271294354453e+01,1.880620104404040e+00,1.880620125843159e+00
1.369949494949495e+00,1.881635902700018e+00,1.430043294027366e+01,1.881635925568411e+00,1.881635902700018e+00
1.376262626262626e+00,1.885684274306703e+00,1.433120066339027e+01,1.885684274306703e+00,1.885684274306703e+00
1.388888888888889e+00,1.893710910459298e+00,1.439220292360698e+01,1.893710901597796e+00,1.893710910459298e+00
1.414141414141414e+00,1.909488665508790e+00,1.451211377262487e+01,1.909488663507805e+00,1.909488665508790e+00
1.515151515151515e+00,1.969133041425161e+00,1.496541106966615e+01,1.969133024273866e+00,1.969133041425161e+00
1.565656565656566e+00,1.997022761843893e+00,1.517737289996929e+01,1.997022797575758e+00,1.997022761843893e+00
1.566051136363636e+00,1.997235880688250e+00,1.517899271541304e+01,1.997235873827732e+00,1.997235880688250e+00
1.566149779040404e+00,1.997289178622589e+00,1.517939756486547e+01,1.997289134315078e+00,1.997289178622589e+00
1.566248421717172e+00,1.517973616544088e+01,1.517980249950266e+01,1.997342419100092e+00,1.997342419100092e+00
1.566445707070707e+00,1.518061188225199e+01,1.518061189054178e+01,1.997448900055097e+00,1.997448921494215e+00
1.567234848484849e+00,1.518384876864647e+01,1.518384876864647e+01,1.997874823875115e+00,1.997874816728742e+00
1.568813131313131e+00,1.519031578868481e+01,1.519031578868481e+01,1.998725742486685e+00,1.998725778218549e+00
1.571969696969697e+00,1.520322361843870e+01,1.520322361843870e+01,2.000424166602167e+00,2.000424149450872e+00
1.578282828282828e+00,1.522893489888264e+01,1.522893489888264e+01,2.003807206611570e+00,2.003807228050689e+00
1.590909090909091e+00,1.527994292155169e+01,1.527994292155169e+01,2.010518801254729e+00,2.010518794108357e+00
1.616161616161616e+00,1.538033144308246e+01,1.538033144308246e+01,2.023727792308540e+00,2.023727801455897e+00
1.628787878787879e+00,1.542972827455048e+01,1.542972827455048e+01,2.030227382655647e+00,2.030227410383574e+00
1.631944444444445e+00,1.544199592765355e+01,1.544199592765355e+01,2.031841569616161e+00,2.031841569616161e+00
1.633522727272728e+00,1.544811746201506e+01,1.544811746201506e+01,2.032647037296602e+00,2.032647001564738e+00
1.634311868686869e+00,1.545117524058270e+01,1.545117524058270e+01,2.033049342354454e+00,2.033049372369220e+00
1.634706439393939e+00,1.545270326944324e+01,1.545270326944324e+01,2.033250434139211e+00,2.033250441285583e+00
1.634903724747475e+00,1.545346712951185e+01,1.545346712951185e+01,2.033350940726538e+00,2.033350928148921e+00
1.635002367424243e+00,1.545384910742685e+01,1.545384910742685e+01,2.033401194020202e+00,1.545364057283773e+01
1.635101010101010e+00,1.545423096528279e+01,1.545423096528279e+01,2.033451433021121e+00,1.545405489437855e+01
1.641414141414141e+00,1.547860439585381e+01,1.547860439585381e+01,2.036658467872911e+00,1.547860439585381e+01
1.666666666666667e+00,1.557482607521029e+01,1.557482607521029e+01,2.049319209213885e+00,1.557482607521029e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,2.073862920697888e+00,1.576135834023141e+01
1.767676767676768e+00,1.594039521787769e+01,1.594039521787769e+01,2.097420438449955e+00,1.594039521787769e+01
1.792929292929293e+00,1.602723975555408e+01,1.602723975555408e+01,2.108847326222104e+00,1.602723975555408e+01
1.793126578282828e+00,1.602791140740349e+01,1.602791140740349e+01,2.108935703413774e+00,1.602791140740349e+01
1.793225220959596e+00,1.602824717258402e+01,1.602824717258402e+01,2.108979910876033e+00,1.602824717258402e+01
1.793323863636364e+00,1.602858292690207e+01,1.602858292690207e+01,1.602831336314663e+01,1.602858292690207e+01
1.793718434343434e+00,1.602992578409550e+01,1.602992578409550e+01,1.602977734249785e+01,1.602992578409550e+01
1.794507575757576e+00,1.603260999745822e+01,1.603260999745822e+01,1.603260999745822e+01,1.603260999745822e+01
1.796085858585859e+00,1.603797379333407e+01,1.603797379333407e+01,1.603797379333407e+01,1.603797379333407e+01
1.799242424242424e+00,1.604868118657763e+01,1.604868118657763e+01,1.604868118657763e+01,1.604868118657763e+01
1.805555555555555e+00,1.607001622811975e+01,1.607001622811975e+01,1.607001622811975e+01,1.607001622811975e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
