,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916710376494e-01
5.050505050505051e-01,9.968763844384207e-01,9.968763844384207e-01,9.968763844384207e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595617242388e+00,1.145595617242388e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740954686060e+00,1.399740954686060e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223256871258e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113490597025e+00
1.338383838383838e+00,1.861035534010652e+00,1.861035534010652e+00,1.861035534010652e+00,1.861035568313241e+00
1.341540404040404e+00,1.863122868022773e+00,1.863122868022773e+00,1.863122868022773e+00,1.863122853730028e+00
1.341934974747475e+00,1.863383324726538e+00,1.863383324726538e+00,1.863383324726538e+00,1.863383353312029e+00
1.342033617424242e+00,1.863448478207530e+00,1.863448478207530e+00,1.863448478207530e+00,1.863448442475666e+00
1.342132260101010e+00,1.863513581663912e+00,1.863513581663912e+00,1.863513581663912e+00,1.416263131870196e+01
1.342329545454545e+00,1.863643788576676e+00,1.863643788576676e+00,1.863643788576676e+00,1.416369233009778e+01
1.343118686868687e+00,1.864164223177227e+00,1.864164223177227e+00,1.864164223177227e+00,1.416764814531397e+01
1.344696969696970e+00,1.865204043290799e+00,1.865204043290799e+00,1.865204043290799e+00,1.417555077674784e+01
1.351010101010101e+00,1.869348166288338e+00,1.869348166288338e+00,1.869348166288338e+00,1.420704585225873e+01
1.363636363636364e+00,1.877563877742721e+00,1.877563877742721e+00,1.877563877742721e+00,1.426948546672838e+01
1.414141414141414e+00,1.909488663507805e+00,1.909488663507805e+00,1.909488663507805e+00,1.451211377262487e+01
1.426767676767677e+00,1.917242656675850e+00,1.917242656675850e+00,1.917242656675850e+00,1.457104446715816e+01
1.433080808080808e+00,1.921086619151515e+00,1.921086619151515e+00,1.921086619151515e+00,1.460025832756234e+01
1.436237373737374e+00,1.923000382060606e+00,1.923000382060606e+00,1.923000382060606e+00,1.461480296940724e+01
1.437026515151515e+00,1.923478009887970e+00,1.923478009887970e+00,1.923478009887970e+00,1.461843274422703e+01
1.437421085858586e+00,1.923716641569146e+00,1.923716641569146e+00,1.923716641569146e+00,1.462024662599934e+01
1.437519728535353e+00,1.923776299489440e+00,1.923776299489440e+00,1.923776299489440e+00,1.462069994043710e+01
1.437618371212121e+00,1.923835971702480e+00,1.462115327059688e+01,1.923835971702480e+00,1.462115327059688e+01
1.437815656565657e+00,1.923955246094105e+00,1.462205984230142e+01,1.923955246094105e+00,1.462205984230142e+01
1.439393939393939e+00,1.924908730877649e+00,1.462930642584801e+01,1.924908730877649e+00,1.462930642584801e+01
1.440972222222222e+00,1.925860860708907e+00,1.463654259855868e+01,1.925860860708907e+00,1.463654259855868e+01
1.441761363636364e+00,1.926336408941781e+00,1.464015687146655e+01,1.926336408941781e+00,1.464015687146655e+01
1.442155934343434e+00,1.926574085867548e+00,1.464196303515622e+01,1.926574085867548e+00,1.464196303515622e+01
1.442254577020202e+00,1.926633476513499e+00,1.464241453298601e+01,1.464241453298601e+01,1.464241453298601e+01
1.442353219696970e+00,1.926692877164371e+00,1.464286605196906e+01,1.464286605196906e+01,1.464286605196906e+01
1.442550505050505e+00,1.926811642734251e+00,1.464376857110850e+01,1.464376857110850e+01,1.464376857110850e+01
1.445707070707071e+00,1.928709169084298e+00,1.465818980052605e+01,1.465818980052605e+01,1.465818980052605e+01
1.452020202020202e+00,1.932488156738292e+00,1.468690994547423e+01,1.468690994547423e+01,1.468690994547423e+01
1.464646464646465e+00,1.939982350668871e+00,1.474386588938109e+01,1.474386588938109e+01,1.474386588938109e+01
1.515151515151515e+00,1.969133050858373e+00,1.496541106966615e+01,1.496541106966615e+01,1.496541106966615e+01
1.518308080808081e+00,1.970912266719559e+00,1.497893322421010e+01,1.497893322421010e+01,1.497893322421010e+01
1.518702651515152e+00,1.971134311669421e+00,1.498062089131936e+01,1.498062089131936e+01,1.498062089131936e+01
1.518801294191919e+00,1.498103186521330e+01,1.498104264966159e+01,1.498104264966159e+01,1.498104264966159e+01
1.518899936868687e+00,1.498146444945278e+01,1.498146444945278e+01,1.498146444945278e+01,1.498146444945278e+01
1.519097222222222e+00,1.498230791725605e+01,1.498230791725605e+01,1.498230791725605e+01,1.498230791725605e+01
1.519886363636364e+00,1.498568030059431e+01,1.498568030059431e+01,1.498568030059431e+01,1.498568030059431e+01
1.521464646464646e+00,1.499241809384022e+01,1.499241809384022e+01,1.499241809384022e+01,1.499241809384022e+01
1.527777777777778e+00,1.501927657836841e+01,1.501927657836841e+01,1.501927657836841e+01,1.501927657836841e+01
1.540404040404040e+00,1.507255275200294e+01,1.507255275200294e+01,1.507255275200294e+01,1.507255275200294e+01
1.565656565656566e+00,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01
1.616161616161616e+00,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
2.525252525252525e+00,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01
2.626262626262626e+00,1.816286076544353e+01,1.816286076544353e+01,1.816286076544353e+01,1.816286076544353e+01
