,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.089586217095198e+01,-1.479407819052906e+01,-1.208978787542916e+01,-9.408184575564242e+00
2.004008016032064e-02,-1.089634194347122e+01,-1.479455796304829e+01,-1.209026764794839e+01,-9.408664348083477e+00
4.008016032064128e-02,-1.089777259301506e+01,-1.479598861259214e+01,-1.209169829749224e+01,-9.410094997627322e+00
6.012024048096192e-02,-1.090014099934147e+01,-1.479835701891854e+01,-1.209406670381864e+01,-9.412463403953726e+00
8.016032064128256e-02,-1.090343389473734e+01,-1.480164991431442e+01,-1.209735959921452e+01,-9.415756299349601e+00
1.002004008016032e-01,-1.090763787726143e+01,-1.480585389683850e+01,-1.210156358173860e+01,-9.419960281873685e+00
1.202404809619238e-01,-1.091273942458842e+01,-1.481095544416549e+01,-1.210666512906559e+01,-9.425061829200677e+00
1.402805611222445e-01,-1.091872490838525e+01,-1.481694092796232e+01,-1.211265061286242e+01,-9.431047312997505e+00
1.603206412825651e-01,-1.092558060914438e+01,-1.482379662872146e+01,-1.211950631362156e+01,-9.437903013756642e+00
1.803607214428858e-01,-1.093329273139395e+01,-1.483150875097103e+01,-1.212721843587113e+01,-9.445615136006213e+00
2.004008016032064e-01,-1.094184741920032e+01,-1.484006343877739e+01,-1.213577312367749e+01,-9.454169823812574e+00
2.204408817635271e-01,-1.095123077187576e+01,-1.484944679145283e+01,-1.214515647635294e+01,-9.463553176488020e+00
2.404809619238477e-01,-1.096142885980212e+01,-1.485964487937920e+01,-1.215535456427930e+01,-9.473751264414382e+00
2.605210420841683e-01,-1.097242774028031e+01,-1.487064375985739e+01,-1.216635344475749e+01,-9.484750144892573e+00
2.805611222444890e-01,-1.098421347331642e+01,-1.488242949289350e+01,-1.217813917779360e+01,-9.496535877928682e+00
3.006012024048096e-01,-1.099677213725656e+01,-1.489498815683363e+01,-1.219069784173373e+01,-9.509094541868818e+00
3.206412825651302e-01,-1.101008984418539e+01,-1.490830586376247e+01,-1.220401554866257e+01,-9.522412248797652e+00
3.406813627254509e-01,-1.102415275500724e+01,-1.492236877458431e+01,-1.221807845948442e+01,-9.536475159619499e+00
3.607214428857715e-01,-1.103894709413316e+01,-1.493716311371023e+01,-1.223287279861033e+01,-9.551269498745414e+00
3.807615230460922e-01,-1.105445916370316e+01,-1.495267518328024e+01,-1.224838486818034e+01,-9.566781568315422e+00
4.008016032064128e-01,-1.107067535727899e+01,-1.496889137685606e+01,-1.226460106175616e+01,-9.582997761891246e+00
4.208416833667334e-01,-1.108758217294949e+01,-1.498579819252656e+01,-1.228150787742666e+01,-9.599904577561746e+00
4.408817635270541e-01,-1.110516622579825e+01,-1.500338224537532e+01,-1.229909193027543e+01,-9.617488630410509e+00
4.609218436873747e-01,-1.112341425969032e+01,-1.502163027926739e+01,-1.231733996416749e+01,-9.635736664302575e+00
4.809619238476954e-01,-1.114231315834267e+01,-1.504052917791974e+01,-1.233623886281984e+01,-9.654635562954924e+00
5.010020040080160e-01,-1.116184995565078e+01,-1.506006597522785e+01,-1.235577566012795e+01,-9.674172360263038e+00
5.210420841683366e-01,-1.118201184525104e+01,-1.508022786482811e+01,-1.237593754972821e+01,-9.694334249863296e+00
5.410821643286573e-01,-1.120278618930610e+01,-1.510100220888317e+01,-1.239671189378327e+01,-9.715108593918355e+00
5.611222444889780e-01,-1.122416052650726e+01,-1.512237654608433e+01,-1.241808623098443e+01,-9.736482931119518e+00
5.811623246492986e-01,-1.124612257929440e+01,-1.514433859887147e+01,-1.244004828377158e+01,-9.758444983906658e+00
6.012024048096192e-01,-1.126866026030007e+01,-1.516687627987714e+01,-1.246258596477724e+01,-9.780982664912329e+00
6.212424849699398e-01,-1.129176167802985e+01,-1.518997769760693e+01,-1.248568738250703e+01,-9.804084082642111e+00
6.412825651302605e-01,-1.131541514179603e+01,-1.521363116137310e+01,-1.250934084627321e+01,-9.827737546408290e+00
6.613226452905812e-01,-1.133960916592591e+01,-1.523782518550298e+01,-1.253353487040308e+01,-9.851931570538166e+00
