Force_f,Average_r,Average_n,Std_r,Std_n
0.0,0.0,0.0,0.0,0.0
0.002000400080016003,0.01907499708019278,0.0,2.496727369988314e-10,0.0
0.004000800160032006,0.03814999416038556,0.0,4.993454739976628e-10,0.0
0.006001200240048009,0.05722499124057811,0.0,7.490182114822204e-10,0.0
0.008001600320064013,0.07629998832077112,0.0,9.986909479953256e-10,0.0
0.010002000400080016,0.0953749854009637,0.0,1.2483636854798686e-09,0.0
0.012002400480096018,0.11444998248115622,0.0,1.4980364229644409e-09,0.0
0.014002800560112022,0.13352497956134896,0.0,1.7477091585061078e-09,0.0
0.016003200640128026,0.15259997664154223,0.0,1.997381895990651e-09,0.0
0.01800360072014403,0.1716749737217348,0.0,2.2470546334751956e-09,0.0
0.020004000800160033,0.1907499708019274,0.0,2.496727370959737e-09,0.0
0.022004400880176037,0.2095697915965486,0.0,2.222019694552764e-09,0.0
0.024004800960192037,0.2283849254798026,0.0,2.1643899915099214e-09,0.0
0.02600520104020804,0.24720005936305645,0.0,2.352006609465835e-09,0.0
0.028005601120224044,0.26601519324631,0.0,2.734853686304939e-09,0.0
0.030006001200240048,0.2848303271295639,0.0,3.2445420065056972e-09,0.0
0.03200640128025605,0.303645461012818,0.0,3.830772708881091e-09,0.0
0.03400680136027205,0.32246059489607026,0.0,4.463487957195832e-09,0.0
0.03600720144028806,0.3412757287793242,0.0,5.125501785918668e-09,0.0
0.03800760152030406,0.36009086266257784,0.0,5.806802116429975e-09,0.0
0.040008001600320066,0.3789059965458318,0.0,6.50132845969357e-09,0.0
0.042008401680336066,0.3974677226516892,0.0,4.39755922786836e-09,0.0
0.04400880176035207,0.41601996572221894,0.0,2.207671035603227e-09,0.0
0.04600920184036807,0.434572208792747,0.0,4.998766692133316e-10,0.0
0.048009601920384073,0.45312445186327693,0.0,2.338102445007259e-09,0.0
0.05001000200040008,0.4716766949338048,0.0,4.530380825211017e-09,0.0
0.05201040208041608,0.4902289380043349,0.0,6.739640862720912e-09,0.0
0.05401080216043209,0.5087811810748628,0.0,8.953320535179052e-09,0.0
0.05601120224044809,0.527333424145393,0.0,1.1168792199659998e-08,0.0
0.058011602320464095,0.5458856672159206,0.0,1.33851660743102e-08,0.0
0.060012002400480095,0.5644379102864509,0.0,1.560205766473474e-08,0.0
0.0620124024804961,0.5827387547907311,0.0,1.3851280880257026e-08,0.0
0.0640128025605121,0.6010252184448229,0.0,1.187895038269197e-08,0.0
0.06601320264052811,0.6193116820989144,0.0,9.915457733551822e-09,0.0
0.0680136027205441,0.6375981457530059,0.0,7.967339701913648e-09,0.0
0.07001400280056011,0.6558846094070983,0.0,6.049467837504767e-09,0.0
0.07201440288057612,0.6741710730611896,0.0,4.203448600108182e-09,0.0
0.07401480296059212,0.6924575367152813,0.0,2.587906213585271e-09,0.0
0.07601520304060812,0.7107440003693726,0.0,1.9185663397259122e-09,0.0
0.07801560312062412,0.7290304640234642,0.0,2.9359657021998294e-09,0.0
0.08001600320064013,0.7473169276775559,0.0,4.638345843807793e-09,0.0
0.08201640328065612,0.7653545402279291,0.0,2.547254235128372e-09,0.0
0.08401680336067213,0.7833728036644032,0.0,1.618152456430487e-09,0.0
0.08601720344068814,0.80139106710088,0.0,3.5941053946847304e-09,0.0
0.08801760352070415,0.8194093305373567,0.0,6.114411901875178e-09,0.0
0.09001800360072014,0.8374275939738312,0.0,8.719159107323241e-09,0.0
0.09201840368073615,0.8554458574103108,0.0,1.1350361274049723e-08,0.0
0.09401880376075215,0.8734641208467845,0.0,1.3993102916443607e-08,0.0
0.09601920384076815,0.891482384283262,0.0,1.6641887551066958e-08,0.0
0.09801960392078415,0.9095006477197356,0.0,1.9294226492934172e-08,0.0
0.10002000400080016,0.9275189111562127,0.0,2.1948831260930815e-08,0.0
0.10202040408081617,0.9452909872867222,0.0,2.125515992654367e-08,0.0
0.10402080416083216,0.9630386615917496,0.0,2.0243613222488736e-08,0.0
0.10602120424084817,0.9807863358967771,0.0,1.924908239372937e-08,0.0
0.10802160432086418,0.998534010201805,0.0,1.8274345753843414e-08,0.0
0.11002200440088018,1.0162816845068325,0.0,1.732274501412786e-08,0.0
0.11202240448089618,1.034029358811862,0.0,1.639830845864948e-08,0.0
0.11402280456091218,1.0517770331168892,0.0,1.5505895285467914e-08,0.0
0.11602320464092819,1.0695247074219167,0.0,1.4651358299978287e-08,0.0
0.11802360472094418,1.0872723817269445,0.0,1.3841714293986669e-08,0.0
0.12002400480096019,1.1050200560319718,0.0,1.3085299090580023e-08,0.0
0.1220244048809762,1.1225247422522404,0.0,1.1582678308716376e-08,0.0
0.1240248049609922,1.1399999422779568,0.0,9.985596828343204e-09,0.0
0.1260252050410082,1.1574751423036689,0.0,8.38870379821335e-09,0.0
0.1280256051210242,1.1749503423293794,0.0,6.792132053535525e-09,0.0
0.1300260052010402,1.1924255423550918,0.0,5.196177850230985e-09,0.0
0.13202640528105622,1.2099007423808088,0.0,3.60166210122038e-09,0.0
0.13402680536107223,1.2273759424065207,0.0,2.0120077864038652e-09,0.0
0.1360272054410882,1.2448511424322313,0.0,4.784142068992512e-10,0.0
0.1380276055211042,1.2623263424579434,0.0,1.230481528388771e-09,0.0
0.14002800560112022,1.2798015424836604,0.0,2.811367798705773e-09,0.0
0.14202840568113623,1.2970372324362902,0.0,3.3613265339489136e-09,0.0
0.14402880576115223,1.3142383142820304,0.0,3.956875210892534e-09,0.0
0.14602920584116824,1.3314393961277713,0.0,4.684976733402286e-09,0.0
0.14802960592118425,1.3486404779735117,0.0,5.493173321425118e-09,0.0
0.15003000600120023,1.3658415598192521,0.0,6.35096059159357e-09,0.0
0.15203040608121624,1.3830426416649926,0.0,7.240735303321127e-09,0.0
0.15403080616123224,1.400243723510733,0.0,8.15203017373979e-09,0.0
0.15603120624124825,1.4174448053564737,0.0,9.078366840801703e-09,0.0
0.15803160632126426,1.4346458872022143,0.0,1.0015572586888373e-08,0.0
0.16003200640128026,1.451846969047955,0.0,1.0960859637391794e-08,0.0
0.16203240648129627,1.4688122426113202,0.0,9.9266555005535e-09,0.0
0.16403280656131225,1.485737754590767,0.0,8.638730017389e-09,0.0
0.16603320664132826,1.5026632665702173,0.0,7.480551303578476e-09,0.0
0.16803360672134426,1.519588778549666,0.0,6.521615172537106e-09,0.0
0.17003400680136027,1.536514290529111,0.0,5.860555127509308e-09,0.0
0.17203440688137628,1.5534398025085614,0.0,5.6037998382922634e-09,0.0
0.17403480696139229,1.57036531448801,0.0,5.805244526203763e-09,0.0
0.1760352070414083,1.5872908264674606,0.0,6.4219140571890964e-09,0.0
0.17803560712142427,1.6042163384469108,0.0,7.350028661196706e-09,0.0
0.18003600720144028,1.6211418504263606,0.0,8.488031989764957e-09,0.0
0.1820364072814563,1.6378357246202158,0.0,7.669125302364849e-09,0.0
0.1840368073614723,1.6544847120661488,0.0,6.5536683859633105e-09,0.0
0.1860372074414883,1.6711336995120802,0.0,5.6083281945243754e-09,0.0
0.1880376075215043,1.6877826869580128,0.0,4.931917512198439e-09,0.0
0.19003800760152031,1.7044316744039463,0.0,4.643486281252915e-09,0.0
0.1920384076815363,1.7210806618498762,0.0,4.813294991329948e-09,0.0
0.1940388077615523,1.7377296492958072,0.0,5.398272120656611e-09,0.0
0.1960392078415683,1.7543786367417413,0.0,6.283515293747053e-09,0.0
0.19803960792158432,1.7710276241876697,0.0,7.361486039964306e-09,0.0
0.20004000800160032,1.787676611633605,0.0,8.559677423382594e-09,0.0
0.20204040808161633,1.804098315159923,0.0,8.0661096307109e-09,0.0
0.20404080816163234,1.8204700051098004,0.0,7.189205746489767e-09,0.0
0.20604120824164834,1.8368416950596742,0.0,6.312301893564311e-09,0.0
0.20804160832166432,1.8532133850095507,0.0,5.435398047528576e-09,0.0
0.21004200840168033,1.869585074959424,0.0,4.558494191684034e-09,0.0
0.21204240848169634,1.8859567649093005,0.0,3.6815903348645565e-09,0.0
0.21404280856171234,1.9023284548591746,0.0,2.80468649081891e-09,0.0
0.21604320864172835,1.9187001448090513,0.0,1.927782633905828e-09,0.0
0.21804360872174436,1.935071834758925,0.0,1.0508787620933256e-09,0.0
0.22004400880176037,1.9514435247088011,0.0,1.739749184255311e-10,0.0
0.22204440888177635,1.9675925638773781,0.0,3.8426586802106976e-10,0.0
0.22404480896179235,1.983686496977587,0.0,8.636375215035207e-10,0.0
0.22604520904180836,1.999780430077796,0.0,1.3430091749866105e-09,0.0
0.22804560912182437,2.015874363178005,0.0,1.8223808595563617e-09,0.0
0.23004600920184037,2.0319682962782184,0.0,2.301752513034416e-09,0.0
0.23204640928185638,2.048062229378427,0.0,2.7811241665182704e-09,0.0
0.2340468093618724,2.0641561624786364,0.0,3.260495820001902e-09,0.0
0.23604720944188837,2.080250095578846,0.0,3.739867473485239e-09,0.0
0.23804760952190437,2.096344028679055,0.0,4.2192391269691755e-09,0.0
0.24004800960192038,2.112437961779264,0.0,4.698610780452815e-09,0.0
0.2420484096819364,2.1283142286446575,0.0,5.362305076508963e-09,0.0
0.2440488097619524,2.1441303728671848,0.0,6.20396218146667e-09,0.0
0.2460492098419684,2.1599465170897116,0.0,7.141073433214884e-09,0.0
0.2480496099219844,2.175762661312236,0.0,8.140740964515877e-09,0.0
0.2500500100020004,2.1915788055347636,0.0,9.182556790133545e-09,0.0
0.2520504100820164,2.207394949757287,0.0,1.0253681568223574e-08,0.0
0.2540508101620324,2.223211093979811,0.0,1.1345817482200244e-08,0.0
0.2560512102420484,2.239027238202339,0.0,1.2453437834271044e-08,0.0
0.2580516103220644,2.254843382424864,0.0,1.3572752423848192e-08,0.0
0.2600520104020804,2.270659526647392,0.0,1.4701090091627487e-08,0.0
0.26205241048209643,2.286263158119319,0.0,1.4639923491683967e-08,0.0
0.26405281056211244,2.301801700607434,0.0,1.4312317694005548e-08,0.0
0.26605321064212845,2.3173402430955465,0.0,1.4104286621728834e-08,0.0
0.26805361072214445,2.3328787855836564,0.0,1.4021153686872978e-08,0.0
0.27005401080216046,2.3484173280717675,0.0,1.4065133644097889e-08,0.0
0.2720544108821764,2.3639558705598787,0.0,1.4235048405502753e-08,0.0
0.2740548109621924,2.3794944130479907,0.0,1.4526479586544684e-08,0.0
0.2760552110422084,2.3950329555361014,0.0,1.4932313913737988e-08,0.0
0.27805561112222443,2.4105714980242126,0.0,1.5443535010138088e-08,0.0
0.28005601120224044,2.426110040512323,0.0,1.6050075817551114e-08,0.0
0.28205641128225645,2.4414414388001124,0.0,1.516635814059496e-08,0.0
0.28405681136227245,2.4567028634438337,0.0,1.3800871878853212e-08,0.0
0.28605721144228846,2.471964288087553,0.0,1.2495125393202182e-08,0.0
0.28805761152230447,2.487225712731262,0.0,1.1269902754228263e-08,0.0
0.2900580116023205,2.502487137374985,0.0,1.0154393665594805e-08,0.0
0.2920584116823365,2.517748562018693,0.0,9.188643351351167e-09,0.0
0.2940588117623525,2.5330099866624143,0.0,8.424314707790534e-09,0.0
0.2960592118423685,2.5482714113061347,0.0,7.919939445862071e-09,0.0
0.2980596119223845,2.5635328359498426,0.0,7.726594182180003e-09,0.0
0.30006001200240046,2.5787942605935625,0.0,7.867243974374059e-09,0.0
0.30206041208241646,2.593854170520936,0.0,7.15855461977089e-09,0.0
0.30406081216243247,2.6088393428474657,0.0,6.104830848501975e-09,0.0
0.3060612122424485,2.6238245151739856,0.0,5.135648423326168e-09,0.0
0.3080616123224645,2.638809687500518,0.0,4.308442612758544e-09,0.0
0.3100620124024805,2.6537948598270487,0.0,3.719185341332883e-09,0.0
0.3120624124824965,2.668780032153581,0.0,3.4905401258026943e-09,0.0
0.3140628125625125,2.683765204480113,0.0,3.6901585208981643e-09,0.0
0.3160632126425285,2.6987503768066436,0.0,4.258231765341009e-09,0.0
0.3180636127225445,2.713735549133176,0.0,5.07244271118674e-09,0.0
0.3200640128025605,2.7287207214596974,0.0,6.033960642484342e-09,0.0
0.32206441288257653,2.7435101428792006,0.0,5.791781665831796e-09,0.0
0.32406481296259254,2.7582201611138872,0.0,5.401775121801183e-09,0.0
0.32606521304260855,2.772930179348567,0.0,5.515416705789202e-09,0.0
0.3280656131226245,2.7876401975832543,0.0,6.104643964258736e-09,0.0
0.3300660132026405,2.8023502158179356,0.0,7.051222824122988e-09,0.0
0.3320664132826565,2.817060234052621,0.0,8.232801210712053e-09,0.0
0.3340668133626725,2.831770252287301,0.0,9.562661607322872e-09,0.0
0.33606721344268853,2.84648027052198,0.0,1.0987091793354845e-08,0.0
0.33806761352270454,2.8611902887566667,0.0,1.247373577054058e-08,0.0
0.34006801360272054,2.8759003069913462,0.0,1.4002792211899732e-08,0.0
0.34206841368273655,2.8904205270817385,0.0,1.3522451706163467e-08,0.0
0.34406881376275256,2.904856819090969,0.0,1.214469095073156e-08,0.0
0.34606921384276856,2.9192931111002043,0.0,1.0767582071022291e-08,0.0
0.34806961392278457,2.9337294031094463,0.0,9.391412099544325e-09,0.0
0.3500700140028006,2.948165695118677,0.0,8.016664392148278e-09,0.0
0.3520704140828166,2.9626019871279055,0.0,6.64422192995789e-09,0.0
0.3540708141628326,2.9770382791371475,0.0,5.275883987556825e-09,0.0
0.35607121424284854,2.991474571146378,0.0,3.915955570730768e-09,0.0
0.35807161432286455,3.005910863155614,0.0,2.577780915127193e-09,0.0
0.36007201440288056,3.0203471551648557,0.0,1.3287928757748025e-09,0.0
0.36207241448289657,3.0345997049311073,0.0,5.353113830496473e-10,0.0
0.3640728145629126,3.0487639275657155,0.0,3.160748518465456e-10,0.0
0.3660732146429286,3.062928150200334,0.0,9.76358123879477e-10,0.0
0.3680736147229446,3.0770923728349397,0.0,1.6872088886066757e-09,0.0
0.3700740148029606,3.0912565954695572,0.0,2.4041837253117294e-09,0.0
0.3720744148829766,3.105420818104165,0.0,3.1230676942327323e-09,0.0
0.3740748149629926,3.1195850407387815,0.0,3.8427894965694115e-09,0.0
0.3760752150430086,3.1337492633733977,0.0,4.562952722256987e-09,0.0
0.3780756151230246,3.1479134860080054,0.0,5.283376788541538e-09,0.0
0.38007601520304063,3.162077708642613,0.0,6.003967871548352e-09,0.0
0.38207641528305664,3.1760643987615866,0.0,6.030266171695346e-09,0.0
0.3840768153630726,3.1899585338190435,0.0,5.758179341980502e-09,0.0
0.3860772154430886,3.203852668876505,0.0,5.572597684738913e-09,0.0
0.3880776155231046,3.2177468039339594,0.0,5.482313127390787e-09,0.0
0.3900780156031206,3.2316409389914202,0.0,5.4920274961515845e-09,0.0
0.3920784156831366,3.2455350740488758,0.0,5.601220524334744e-09,0.0
0.3940788157631526,3.2594292091063335,0.0,5.8042806160681235e-09,0.0
0.39607921584316863,3.2733233441637926,0.0,6.091828267337777e-09,0.0
0.39807961592318464,3.287217479221253,0.0,6.45257834471506e-09,0.0
0.40008001600320064,3.3011116142787076,0.0,6.875017007196254e-09,0.0
0.40208041608321665,3.3148345010094067,0.0,6.6411668932623285e-09,0.0
0.40408081616323266,3.328460758590216,0.0,8.074058722505284e-09,0.0
0.40608121624324867,3.342087016171016,0.0,1.1064648894020628e-08,0.0
0.4080816163232647,3.3557132737518187,0.0,1.4690581674265668e-08,0.0
0.4100820164032807,3.3693395313326233,0.0,1.8583611893132048e-08,0.0
0.4120824164832967,3.3829657889134306,0.0,2.2606166738618342e-08,0.0
0.41408281656331264,3.3965920464942325,0.0,2.669976824098832e-08,0.0
0.41608321664332865,3.410218304075036,0.0,3.083613432420777e-08,0.0
0.41808361672334465,3.4238445616558413,0.0,3.500010631116367e-08,0.0
0.42008401680336066,3.4374708192366437,0.0,3.91828841261814e-08,0.0
0.42208441688337667,3.4509321660174903,0.0,3.8186436127126836e-08,0.0
0.4240848169633927,3.4642929704073957,0.0,3.40335168524085e-08,0.0
0.4260852170434087,3.4776537747972998,0.0,2.9892650130971175e-08,0.0
0.4280856171234247,3.491014579187198,0.0,2.5769647033826322e-08,0.0
0.4300860172034407,3.5043753835771048,0.0,2.1674703738499838e-08,0.0
0.4320864172834567,3.517736187967009,0.0,1.7627386563689964e-08,0.0
0.4340868173634727,3.531096992356916,0.0,1.3670063629680175e-08,0.0
0.4360872174434887,3.54445779674682,0.0,9.91112630702186e-09,0.0
0.4380876175235047,3.5578186011367245,0.0,6.69358752345696e-09,0.0
0.44008801760352073,3.5711794055266246,0.0,5.156714635225651e-09,0.0
0.4420884176835367,3.584381724933969,0.0,5.537252058237505e-09,0.0
0.4440888177635527,3.59747979176141,0.0,6.696124968134701e-09,0.0
0.4460892178435687,3.6105778585888566,0.0,8.574431728448913e-09,0.0
0.4480896179235847,3.6236759254163053,0.0,1.0803218345728497e-08,0.0
