,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.628105823512531e+01,-1.579875216594935e+01,-1.409753981322423e+01,-1.163092651659592e+01
2.004008016032064e-02,-1.628153800764454e+01,-1.579923193846858e+01,-1.409801958574347e+01,-1.163140628911515e+01
4.008016032064128e-02,-1.628296865718839e+01,-1.580066258801243e+01,-1.409945023528731e+01,-1.163283693865900e+01
6.012024048096192e-02,-1.628533706351479e+01,-1.580303099433883e+01,-1.410181864161372e+01,-1.163520534498540e+01
8.016032064128256e-02,-1.628862995891067e+01,-1.580632388973471e+01,-1.410511153700959e+01,-1.163849824038128e+01
1.002004008016032e-01,-1.629283394143475e+01,-1.581052787225879e+01,-1.410931551953368e+01,-1.164270222290536e+01
1.202404809619238e-01,-1.629793548876174e+01,-1.581562941958578e+01,-1.411441706686067e+01,-1.164780377023235e+01
1.402805611222445e-01,-1.630392097255857e+01,-1.582161490338261e+01,-1.412040255065750e+01,-1.165378925402918e+01
1.603206412825651e-01,-1.631077667331771e+01,-1.582847060414175e+01,-1.412725825141663e+01,-1.166064495478832e+01
1.803607214428858e-01,-1.631848879556728e+01,-1.583618272639132e+01,-1.413497037366620e+01,-1.166835707703789e+01
2.004008016032064e-01,-1.632704348337364e+01,-1.584473741419768e+01,-1.414352506147257e+01,-1.167691176484425e+01
2.204408817635271e-01,-1.633642683604909e+01,-1.585412076687313e+01,-1.415290841414801e+01,-1.168629511751969e+01
2.404809619238477e-01,-1.634662492397545e+01,-1.586431885479949e+01,-1.416310650207437e+01,-1.169649320544606e+01
2.605210420841683e-01,-1.635762380445364e+01,-1.587531773527768e+01,-1.417410538255256e+01,-1.170749208592425e+01
2.805611222444890e-01,-1.636940953748975e+01,-1.588710346831379e+01,-1.418589111558867e+01,-1.171927781896036e+01
3.006012024048096e-01,-1.638196820142988e+01,-1.589966213225392e+01,-1.419844977952881e+01,-1.173183648290049e+01
3.206412825651302e-01,-1.639528590835872e+01,-1.591297983918276e+01,-1.421176748645764e+01,-1.174515418982933e+01
3.406813627254509e-01,-1.640934881918056e+01,-1.592704275000461e+01,-1.422583039727949e+01,-1.175921710065117e+01
3.607214428857715e-01,-1.642414315830648e+01,-1.594183708913052e+01,-1.424062473640541e+01,-1.177401143977709e+01
3.807615230460922e-01,-1.643965522787649e+01,-1.595734915870053e+01,-1.425613680597541e+01,-1.178952350934710e+01
4.008016032064128e-01,-1.645587142145231e+01,-1.597356535227635e+01,-1.427235299955124e+01,-1.180573970292292e+01
4.208416833667334e-01,-1.647277823712281e+01,-1.599047216794685e+01,-1.428925981522174e+01,-1.182264651859342e+01
4.408817635270541e-01,-1.649036228997157e+01,-1.600805622079562e+01,-1.430684386807050e+01,-1.184023057144218e+01
4.609218436873747e-01,-1.650861032386364e+01,-1.602630425468768e+01,-1.432509190196257e+01,-1.185847860533425e+01
4.809619238476954e-01,-1.652750922251599e+01,-1.604520315334003e+01,-1.434399080061492e+01,-1.187737750398660e+01
5.010020040080160e-01,-1.654704601982410e+01,-1.606473995064815e+01,-1.436352759792303e+01,-1.189691430129471e+01
5.210420841683366e-01,-1.656720790942436e+01,-1.608490184024840e+01,-1.438368948752329e+01,-1.191707619089497e+01
5.410821643286573e-01,-1.658798225347942e+01,-1.610567618430346e+01,-1.440446383157835e+01,-1.193785053495003e+01
5.611222444889780e-01,-1.660935659068058e+01,-1.612705052150462e+01,-1.442583816877951e+01,-1.195922487215119e+01
5.811623246492986e-01,-1.663131864346773e+01,-1.614901257429177e+01,-1.444780022156665e+01,-1.198118692493833e+01
6.012024048096192e-01,-1.665385632447340e+01,-1.617155025529744e+01,-1.447033790257232e+01,-1.200372460594400e+01
6.212424849699398e-01,-1.667695774220318e+01,-1.619465167302722e+01,-1.449343932030210e+01,-1.202682602367379e+01
6.412825651302605e-01,-1.670061120596936e+01,-1.621830513679340e+01,-1.451709278406828e+01,-1.205047948743996e+01
6.613226452905812e-01,-1.672480523009923e+01,-1.624249916092327e+01,-1.454128680819816e+01,-1.207467351156984e+01
6.813627254509018e-01,-1.674952853744322e+01,-1.626722246826726e+01,-1.456601011554215e+01,-1.209939681891383e+01
7.014028056112224e-01,-1.677477006221093e+01,-1.629246399303497e+01,-1.459125164030985e+01,-1.212463834368154e+01
7.214428857715430e-01,-1.680051895216609e+01,-1.631821288299013e+01,-1.461700053026501e+01,-1.215038723363670e+01
7.414829659318637e-01,-1.682676457021311e+01,-1.634445850103715e+01,-1.464324614831204e+01,-1.217663285168372e+01
7.615230460921844e-01,-1.685349649540965e+01,-1.637119042623369e+01,-1.466997807350857e+01,-1.220336477688026e+01
7.815631262525050e-01,-1.688070452344044e+01,-1.639839845426447e+01,-1.469718610153936e+01,-1.223057280491104e+01
8.016032064128256e-01,-1.690837866658836e+01,-1.642607259741240e+01,-1.472486024468729e+01,-1.225824694805897e+01
8.216432865731462e-01,-1.693650915323885e+01,-1.645420308406289e+01,-1.475299073133778e+01,-1.228637743470946e+01
8.416833667334669e-01,-1.696508642695342e+01,-1.648278035777746e+01,-1.478156800505234e+01,-1.231495470842403e+01
8.617234468937875e-01,-1.699410114514781e+01,-1.651179507597185e+01,-1.481058272324673e+01,-1.234396942661841e+01
8.817635270541082e-01,-1.702354417740938e+01,-1.654123810823342e+01,-1.484002575550831e+01,-1.237341245887999e+01
9.018036072144289e-01,-1.705340660348738e+01,-1.657110053431142e+01,-1.486988818158631e+01,-1.240327488495799e+01
9.218436873747494e-01,-1.708367971098854e+01,-1.660137364181259e+01,-1.490016128908747e+01,-1.243354799245915e+01
9.418837675350701e-01,-1.711435499280925e+01,-1.663204892363329e+01,-1.493083657090817e+01,-1.246422327427986e+01
9.619238476953907e-01,-1.714542414433391e+01,-1.666311807515795e+01,-1.496190572243284e+01,-1.249529242580452e+01
9.819639278557114e-01,-1.717687906042785e+01,-1.669457299125190e+01,-1.499336063852678e+01,-1.252674734189846e+01
