,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01
5.050505050505051e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595614383839e+00,1.145595578651974e+00,1.145595617242388e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439066152433e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740937534766e+00,1.399740960403159e+00,1.399740954686060e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.161616161616162e+00,1.733559135958862e+00,1.733559141675960e+00,1.733559114519743e+00,1.733559135958862e+00
1.186868686868687e+00,1.753130185414876e+00,1.753130135390266e+00,1.753130171122131e+00,1.753130185414876e+00
1.193181818181818e+00,1.757947619649586e+00,1.757947648235078e+00,1.757947683966942e+00,1.757947619649586e+00
1.196338383838384e+00,1.760345270608632e+00,1.760345292047750e+00,1.760345292047750e+00,1.760345270608632e+00
1.197916666666667e+00,1.761541273270891e+00,1.761541303285656e+00,1.761541273270891e+00,1.761541273270891e+00
1.198705808080808e+00,1.762138624282093e+00,1.762138652867585e+00,1.762138652867585e+00,1.762138624282093e+00
1.198804450757576e+00,1.762213262429091e+00,1.762213246707071e+00,1.339264328084711e+01,1.762213262429091e+00
1.198903093434343e+00,1.762287890571166e+00,1.762287890571166e+00,1.339325120134371e+01,1.762287890571166e+00
1.199100378787879e+00,1.762437128274747e+00,1.762437106835629e+00,1.339446660183449e+01,1.762437128274747e+00
1.199494949494949e+00,1.762735532218182e+00,1.762735467900827e+00,1.339678990621855e+01,1.762735532218182e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223256871258e+00,1.346889698662259e+01,1.772223271164004e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113490597025e+00,1.401526237960698e+01,1.844113473445730e+00
1.414141414141414e+00,1.909488663507805e+00,1.909488665508790e+00,1.451211377262487e+01,1.909488663507805e+00
1.439393939393939e+00,1.924908730877649e+00,1.924908749458218e+00,1.462930642584801e+01,1.924908730877649e+00
1.452020202020202e+00,1.932488156738292e+00,1.932488156738292e+00,1.468690994547423e+01,1.932488156738292e+00
1.455176767676768e+00,1.934369644912602e+00,1.934369653774105e+00,1.470120930436584e+01,1.934369644912602e+00
1.455965909090909e+00,1.934839170468319e+00,1.934839199053811e+00,1.470477781133047e+01,1.934839170468319e+00
1.456064551767677e+00,1.934897853623361e+00,1.934897877921029e+00,1.470522370068687e+01,1.934907882842975e+00
1.456163194444445e+00,1.934956513910009e+00,1.934956523914931e+00,1.470566956288705e+01,1.470566956288705e+01
1.456360479797980e+00,1.935073835912580e+00,1.935073835912580e+00,1.470656118295038e+01,1.470656118295038e+01
1.456755050505051e+00,1.935308437039485e+00,1.935308372722130e+00,1.470834381420606e+01,1.470834381420606e+01
1.458333333333333e+00,1.936245821045069e+00,1.936245791030303e+00,1.471546839058806e+01,1.471546839058806e+01
1.464646464646465e+00,1.939982350668871e+00,1.939982343522498e+00,1.474386588938109e+01,1.474386588938109e+01
1.489898989898990e+00,1.954720292465308e+00,1.954720301040955e+00,1.485587426018333e+01,1.485587426018333e+01
1.493055555555555e+00,1.956539458837392e+00,1.956539488852158e+00,1.486969991946578e+01,1.486969991946578e+01
1.494633838383838e+00,1.957447135371166e+00,1.957447160240544e+00,1.487659828970796e+01,1.487659828970796e+01
1.495422979797980e+00,1.957900515555556e+00,1.957900515555556e+00,1.488004392679787e+01,1.488004392679787e+01
1.495817550505050e+00,1.958127091305785e+00,1.958127082158428e+00,1.488176580816749e+01,1.488176580816749e+01
1.495916193181818e+00,1.958183709159082e+00,1.958183732027475e+00,1.488219624334975e+01,1.488219624334975e+01
1.496014835858586e+00,1.488262145053150e+01,1.958240361314968e+00,1.488262654589532e+01,1.488262654589532e+01
1.496212121212121e+00,1.488348716499335e+01,1.958353595592287e+00,1.488348716499335e+01,1.488348716499335e+01
1.502525252525253e+00,1.491094682813003e+01,1.961966651615795e+00,1.491094682813003e+01,1.491094682813003e+01
1.515151515151515e+00,1.496541106966615e+01,1.969133041425161e+00,1.496541106966615e+01,1.496541106966615e+01
1.516729797979798e+00,1.497217677321403e+01,1.970023265087236e+00,1.497217677321403e+01,1.497217677321403e+01
1.517518939393939e+00,1.497555619315682e+01,1.970467926696786e+00,1.497555619315682e+01,1.497555619315682e+01
1.517913510101010e+00,1.497724505799816e+01,1.970690128866850e+00,1.497724505799816e+01,1.497724505799816e+01
1.518012152777778e+00,1.497766702987401e+01,1.970745673334949e+00,1.497766702987401e+01,1.497766702987401e+01
1.518110795454545e+00,1.497808915611152e+01,1.497808649365886e+01,1.497808915611152e+01,1.497808915611152e+01
1.518308080808081e+00,1.497893322421010e+01,1.497893322421010e+01,1.497893322421010e+01,1.497893322421010e+01
1.521464646464646e+00,1.499241809384022e+01,1.499241809384022e+01,1.499241809384022e+01,1.499241809384022e+01
1.527777777777778e+00,1.501927657836841e+01,1.501927657836841e+01,1.501927657836841e+01,1.501927657836841e+01
1.540404040404040e+00,1.507255275200294e+01,1.507255275200294e+01,1.507255275200294e+01,1.507255275200294e+01
1.565656565656566e+00,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01,1.517737289996929e+01
1.616161616161616e+00,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01,1.538033144308246e+01
1.717171717171717e+00,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01,1.576135834023141e+01
1.818181818181818e+00,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01,1.611237062876033e+01
1.919191919191919e+00,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01,1.643672394519743e+01
2.020202020202020e+00,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01,1.673732478368558e+01
2.121212121212121e+00,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01,1.701669562087787e+01
2.222222222222222e+00,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01,1.727703000017925e+01
2.323232323232323e+00,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01,1.752024059110376e+01
2.424242424242424e+00,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01,1.774800067396878e+01
2.525252525252525e+00,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01,1.796177705608815e+01
