,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-9.770333972494884e+00,-1.658544804828151e+01,-1.021280270083868e+01,-1.365868351444159e+01
2.004008016032064e-02,-9.770813745014118e+00,-1.658592782080074e+01,-1.021328247335791e+01,-1.365916328696083e+01
4.008016032064128e-02,-9.772244394557964e+00,-1.658735847034459e+01,-1.021471312290176e+01,-1.366059393650467e+01
6.012024048096192e-02,-9.774612800884368e+00,-1.658972687667099e+01,-1.021708152922816e+01,-1.366296234283108e+01
8.016032064128256e-02,-9.777905696280243e+00,-1.659301977206687e+01,-1.022037442462404e+01,-1.366625523822695e+01
1.002004008016032e-01,-9.782109678804327e+00,-1.659722375459095e+01,-1.022457840714812e+01,-1.367045922075103e+01
1.202404809619238e-01,-9.787211226131319e+00,-1.660232530191794e+01,-1.022967995447511e+01,-1.367556076807803e+01
1.402805611222445e-01,-9.793196709928147e+00,-1.660831078571477e+01,-1.023566543827194e+01,-1.368154625187485e+01
1.603206412825651e-01,-9.800052410687284e+00,-1.661516648647391e+01,-1.024252113903108e+01,-1.368840195263399e+01
1.803607214428858e-01,-9.807764532936854e+00,-1.662287860872348e+01,-1.025023326128065e+01,-1.369611407488356e+01
2.004008016032064e-01,-9.816319220743216e+00,-1.663143329652984e+01,-1.025878794908701e+01,-1.370466876268992e+01
2.204408817635271e-01,-9.825702573418662e+00,-1.664081664920529e+01,-1.026817130176246e+01,-1.371405211536537e+01
2.404809619238477e-01,-9.835900661345024e+00,-1.665101473713165e+01,-1.027836938968882e+01,-1.372425020329173e+01
2.605210420841683e-01,-9.846899541823214e+00,-1.666201361760984e+01,-1.028936827016701e+01,-1.373524908376992e+01
2.805611222444890e-01,-9.858685274859324e+00,-1.667379935064595e+01,-1.030115400320312e+01,-1.374703481680603e+01
3.006012024048096e-01,-9.871243938799459e+00,-1.668635801458609e+01,-1.031371266714326e+01,-1.375959348074617e+01
3.206412825651302e-01,-9.884561645728294e+00,-1.669967572151492e+01,-1.032703037407209e+01,-1.377291118767500e+01
3.406813627254509e-01,-9.898624556550141e+00,-1.671373863233677e+01,-1.034109328489394e+01,-1.378697409849685e+01
3.607214428857715e-01,-9.913418895676056e+00,-1.672853297146268e+01,-1.035588762401985e+01,-1.380176843762276e+01
3.807615230460922e-01,-9.928930965246064e+00,-1.674404504103269e+01,-1.037139969358986e+01,-1.381728050719277e+01
4.008016032064128e-01,-9.945147158821888e+00,-1.676026123460851e+01,-1.038761588716568e+01,-1.383349670076860e+01
4.208416833667334e-01,-9.962053974492388e+00,-1.677716805027902e+01,-1.040452270283618e+01,-1.385040351643910e+01
4.408817635270541e-01,-9.979638027341151e+00,-1.679475210312778e+01,-1.042210675568495e+01,-1.386798756928786e+01
4.609218436873747e-01,-9.997886061233217e+00,-1.681300013701984e+01,-1.044035478957701e+01,-1.388623560317992e+01
4.809619238476954e-01,-1.001678495988557e+01,-1.683189903567219e+01,-1.045925368822936e+01,-1.390513450183227e+01
5.010020040080160e-01,-1.003632175719368e+01,-1.685143583298031e+01,-1.047879048553748e+01,-1.392467129914039e+01
5.210420841683366e-01,-1.005648364679394e+01,-1.687159772258056e+01,-1.049895237513773e+01,-1.394483318874065e+01
5.410821643286573e-01,-1.007725799084900e+01,-1.689237206663562e+01,-1.051972671919279e+01,-1.396560753279570e+01
5.611222444889780e-01,-1.009863232805016e+01,-1.691374640383679e+01,-1.054110105639396e+01,-1.398698186999687e+01
5.811623246492986e-01,-1.012059438083730e+01,-1.693570845662393e+01,-1.056306310918110e+01,-1.400894392278401e+01
6.012024048096192e-01,-1.014313206184297e+01,-1.695824613762960e+01,-1.058560079018677e+01,-1.403148160378968e+01
6.212424849699398e-01,-1.016623347957275e+01,-1.698134755535938e+01,-1.060870220791655e+01,-1.405458302151946e+01
6.412825651302605e-01,-1.018988694333893e+01,-1.700500101912556e+01,-1.063235567168273e+01,-1.407823648528564e+01
6.613226452905812e-01,-1.021408096746881e+01,-1.702919504325543e+01,-1.065654969581260e+01,-1.410243050941552e+01
6.813627254509018e-01,-1.023880427481280e+01,-1.705391835059942e+01,-1.068127300315659e+01,-1.412715381675950e+01
7.014028056112224e-01,-1.026404579958050e+01,-1.707915987536713e+01,-1.070651452792430e+01,-1.415239534152721e+01
7.214428857715430e-01,-1.028979468953566e+01,-1.710490876532229e+01,-1.073226341787946e+01,-1.417814423148237e+01
7.414829659318637e-01,-1.031604030758269e+01,-1.713115438336931e+01,-1.075850903592648e+01,-1.420438984952939e+01
7.615230460921844e-01,-1.034277223277923e+01,-1.715788630856585e+01,-1.078524096112302e+01,-1.423112177472593e+01
7.815631262525050e-01,-1.036998026081001e+01,-1.718509433659664e+01,-1.081244898915381e+01,-1.425832980275672e+01
8.016032064128256e-01,-1.039765440395794e+01,-1.721276847974456e+01,-1.084012313230173e+01,-1.428600394590464e+01
8.216432865731462e-01,-1.042578489060843e+01,-1.724089896639505e+01,-1.086825361895222e+01,-1.431413443255513e+01
8.416833667334669e-01,-1.045436216432299e+01,-1.726947624010962e+01,-1.089683089266679e+01,-1.434271170626970e+01
8.617234468937875e-01,-1.048337688251738e+01,-1.729849095830401e+01,-1.092584561086118e+01,-1.437172642446409e+01
8.817635270541082e-01,-1.051281991477896e+01,-1.732793399056558e+01,-1.095528864312275e+01,-1.440116945672566e+01
9.018036072144289e-01,-1.054268234085696e+01,-1.735779641664359e+01,-1.098515106920076e+01,-1.443103188280367e+01
9.218436873747494e-01,-1.057295544835812e+01,-1.738806952414475e+01,-1.101542417670192e+01,-1.446130499030483e+01
9.418837675350701e-01,-1.060363073017882e+01,-1.741874480596545e+01,-1.104609945852262e+01,-1.449198027212553e+01
9.619238476953907e-01,-1.063469988170349e+01,-1.744981395749011e+01,-1.107716861004728e+01,-1.452304942365019e+01
