,Domain_1,Domain_2
0.000000000000000e+00,-1.279046232598197e+01,-1.385990103724139e+01
1.010101010101010e-01,-1.280242684671864e+01,-1.387186555797805e+01
2.020202020202020e-01,-1.283717523534697e+01,-1.390661394660638e+01
3.030303030303030e-01,-1.289294640924661e+01,-1.396238512050602e+01
4.040404040404040e-01,-1.296796149115964e+01,-1.403740020241906e+01
5.050505050505051e-01,-1.306047324538943e+01,-1.412991195664885e+01
6.060606060606061e-01,-1.316880944054509e+01,-1.423824815180451e+01
7.070707070707071e-01,-1.329140567664195e+01,-1.436084438790137e+01
8.080808080808081e-01,-1.342682599207785e+01,-1.449626470333727e+01
9.090909090909091e-01,-1.357377203200804e+01,-1.464321074326746e+01
1.010101010101010e+00,-1.373108306554890e+01,-1.480052177680832e+01
1.111111111111111e+00,-1.389772963137857e+01,-1.496716834263798e+01
1.212121212121212e+00,-1.407280337432310e+01,-1.514224208558251e+01
1.313131313131313e+00,-1.425550508230805e+01,-1.532494379356746e+01
1.414141414141414e+00,-1.444513231984297e+01,-1.551457103110238e+01
1.515151515151515e+00,-1.464106752670292e+01,-1.571050623796234e+01
1.540404040404040e+00,-1.469097176112048e+01,-1.576041047237989e+01
1.553030303030303e+00,-1.471605640457893e+01,-1.578549511583835e+01
1.556186868686869e+00,-1.472234120722412e+01,-1.579177991848353e+01
1.557765151515152e+00,-1.472548564460280e+01,-1.579492435586222e+01
1.558554292929293e+00,-1.472705837149847e+01,-1.579649708275788e+01
1.558948863636364e+00,-1.472784486189710e+01,-1.579728357315651e+01
1.559047506313131e+00,-1.472560171107235e+01,-1.579748020897534e+01
1.559146148989899e+00,-1.472709617887194e+01,-1.579767685008095e+01
1.559343434343434e+00,-1.473008524291048e+01,-1.579807014815066e+01
1.565656565656566e+00,-1.482582002215897e+01,-1.581066682963072e+01
1.616161616161616e+00,-1.559751595072201e+01,-1.591220576759954e+01
1.628787878787879e+00,-1.579202445567631e+01,-1.593779899193564e+01
1.635101010101010e+00,-1.588951176918853e+01,-1.595062627002935e+01
1.638257575757576e+00,-1.593831333196896e+01,-1.595704752828993e+01
1.638652146464646e+00,-1.594441623419508e+01,-1.595785054174074e+01
1.638849431818182e+00,-1.594746791064565e+01,-1.595825207811581e+01
1.638948074494949e+00,-1.594899380519446e+01,-1.594899388695525e+01
1.639046717171717e+00,-1.595051973728817e+01,-1.595051979774530e+01
1.639835858585859e+00,-1.596272854528242e+01,-1.596272854528242e+01
1.641414141414141e+00,-1.598715336295896e+01,-1.598715336295896e+01
1.666666666666667e+00,-1.637924638281127e+01,-1.637924638281127e+01
1.717171717171717e+00,-1.717059667290923e+01,-1.717059667290923e+01
1.818181818181818e+00,-1.878061874839972e+01,-1.878061874839972e+01
1.919191919191919e+00,-2.042472394525037e+01,-2.042472394525037e+01
2.020202020202020e+00,-2.210036973019962e+01,-2.210036973019962e+01
2.121212121212121e+00,-2.380528724751337e+01,-2.380528724751337e+01
2.222222222222222e+00,-2.553744538110080e+01,-2.553744538110080e+01
2.323232323232323e+00,-2.729502004588835e+01,-2.729502004588835e+01
2.424242424242424e+00,-2.907636793989579e+01,-2.907636793989579e+01
2.525252525252525e+00,-3.088000408369007e+01,-3.088000408369007e+01
2.626262626262626e+00,-3.270458256739086e+01,-3.270458256739086e+01
2.727272727272727e+00,-3.454888001144976e+01,-3.454888001144976e+01
2.828282828282828e+00,-3.641178132368938e+01,-3.641178132368938e+01
2.929292929292929e+00,-3.829226740110552e+01,-3.829226740110552e+01
3.030303030303030e+00,-4.018940448122321e+01,-4.018940448122321e+01
3.131313131313131e+00,-4.210233489531414e+01,-4.210233489531414e+01
3.232323232323232e+00,-4.403026901564322e+01,-4.403026901564322e+01
3.333333333333333e+00,-4.597247822221766e+01,-4.597247822221766e+01
3.434343434343434e+00,-4.792828874228305e+01,-4.792828874228305e+01
3.535353535353535e+00,-4.989707623894412e+01,-4.989707623894412e+01
3.636363636363636e+00,-5.187826104456072e+01,-5.187826104456072e+01
3.737373737373737e+00,-5.387130395063768e+01,-5.387130395063768e+01
3.838383838383838e+00,-5.587570247933886e+01,-5.587570247933886e+01
3.939393939393939e+00,-5.789098757297067e+01,-5.789098757297067e+01
4.040404040404041e+00,-5.991672064717473e+01,-5.991672064717473e+01
4.141414141414141e+00,-6.195249096145558e+01,-6.195249096145558e+01
4.242424242424242e+00,-6.399791326730612e+01,-6.399791326730612e+01
4.343434343434343e+00,-6.605262569978926e+01,-6.605262569978926e+01
4.444444444444445e+00,-6.811628788316774e+01,-6.811628788316774e+01
4.545454545454545e+00,-7.018857922518366e+01,-7.018857922518366e+01
4.646464646464646e+00,-7.226919737799834e+01,-7.226919737799834e+01
4.747474747474747e+00,-7.435785684670597e+01,-7.435785684670597e+01
4.848484848484849e+00,-7.645428772881409e+01,-7.645428772881409e+01
4.949494949494950e+00,-7.855823457020671e+01,-7.855823457020671e+01
5.050505050505050e+00,-8.066945532492727e+01,-8.066945532492727e+01
5.151515151515151e+00,-8.278772040768636e+01,-8.278772040768636e+01
5.252525252525253e+00,-8.491281182935039e+01,-8.491281182935039e+01
5.353535353535354e+00,-8.704452240683560e+01,-8.704452240683560e+01
5.454545454545454e+00,-8.918265503984431e+01,-8.918265503984431e+01
5.555555555555555e+00,-9.132702204775892e+01,-9.132702204775892e+01
5.656565656565657e+00,-9.347744456077359e+01,-9.347744456077359e+01
5.757575757575758e+00,-9.563375196001167e+01,-9.563375196001167e+01
5.858585858585858e+00,-9.779578136195859e+01,-9.779578136195859e+01
5.959595959595959e+00,-9.996337714305159e+01,-9.996337714305159e+01
6.060606060606061e+00,-1.021363905007144e+02,-1.021363905007144e+02
6.161616161616162e+00,-1.043146790475203e+02,-1.043146790475203e+02
6.262626262626262e+00,-1.064981064355128e+02,-1.064981064355128e+02
6.363636363636363e+00,-1.086865420080200e+02,-1.086865420080200e+02
6.464646464646465e+00,-1.108798604765692e+02,-1.108798604765692e+02
6.565656565656566e+00,-1.130779416207482e+02,-1.130779416207482e+02
6.666666666666667e+00,-1.152806700090732e+02,-1.152806700090732e+02
