,Domain_1,Domain_2
0.000000000000000e+00,-1.488579531162027e+01,-9.864601794311625e+00
1.010101010101010e-01,-1.489775983235694e+01,-9.876566315048290e+00
2.020202020202020e-01,-1.493250822098527e+01,-9.911314703676620e+00
3.030303030303030e-01,-1.498827939488491e+01,-9.967085877576261e+00
4.040404040404040e-01,-1.506329447679795e+01,-1.004210095948930e+01
5.050505050505051e-01,-1.515580623102774e+01,-1.013461271371909e+01
6.060606060606061e-01,-1.526414242618340e+01,-1.024294890887475e+01
7.070707070707071e-01,-1.538673866228026e+01,-1.036554514497161e+01
8.080808080808081e-01,-1.552215897771615e+01,-1.050096546040750e+01
9.090909090909091e-01,-1.566910501764635e+01,-1.064791150033770e+01
1.010101010101010e+00,-1.582641605118720e+01,-1.080522253387855e+01
1.111111111111111e+00,-1.599306261701687e+01,-1.097186909970822e+01
1.212121212121212e+00,-1.616813635996140e+01,-1.114694284265275e+01
1.313131313131313e+00,-1.635083806794635e+01,-1.132964455063770e+01
1.325757575757576e+00,-1.637417616656355e+01,-1.135298264925490e+01
1.327335858585859e+00,-1.637710096623366e+01,-1.135590744892501e+01
1.328125000000000e+00,-1.637856399124332e+01,-1.135737047393467e+01
1.328519570707071e+00,-1.637929565990720e+01,-1.135810214259855e+01
1.328716856060606e+00,-1.637966153326209e+01,-1.135846801595344e+01
1.328815498737374e+00,-1.637984447969317e+01,-1.135477369665527e+01
1.328914141414141e+00,-1.638002743262587e+01,-1.135616412879395e+01
1.332070707070707e+00,-1.638588535574461e+01,-1.140068433534497e+01
1.338383838383838e+00,-1.639762109477147e+01,-1.148987595194910e+01
1.363636363636364e+00,-1.644482644852241e+01,-1.184863664045626e+01
1.414141414141414e+00,-1.654046530548127e+01,-1.257549195334357e+01
1.515151515151515e+00,-1.673640051234123e+01,-1.406459952547923e+01
1.616161616161616e+00,-1.693810004197843e+01,-1.559751595072201e+01
1.666666666666667e+00,-1.704095930935860e+01,-1.637924638281127e+01
1.691919191919192e+00,-1.709286688866025e+01,-1.677374398550382e+01
1.704545454545455e+00,-1.711893728255672e+01,-1.697187897911699e+01
1.710858585858586e+00,-1.713200128042848e+01,-1.707116536294235e+01
1.712436868686869e+00,-1.713527026328920e+01,-1.709600963268385e+01
1.713226010101010e+00,-1.713690520117517e+01,-1.710843516061722e+01
1.713620580808081e+00,-1.713772278164850e+01,-1.711464877221450e+01
1.713817866161616e+00,-1.713813159975731e+01,-1.711775578984148e+01
1.713916508838384e+00,-1.713833601577845e+01,-1.711930935160215e+01
1.714015151515151e+00,-1.712086321453327e+01,-1.712086294865715e+01
1.717171717171717e+00,-1.717059667290923e+01,-1.717059667290923e+01
1.818181818181818e+00,-1.878061874839972e+01,-1.878061874839972e+01
1.919191919191919e+00,-2.042472394525037e+01,-2.042472394525037e+01
2.020202020202020e+00,-2.210036973019962e+01,-2.210036973019962e+01
2.121212121212121e+00,-2.380528724751337e+01,-2.380528724751337e+01
2.222222222222222e+00,-2.553744538110080e+01,-2.553744538110080e+01
2.323232323232323e+00,-2.729502004588835e+01,-2.729502004588835e+01
2.424242424242424e+00,-2.907636793989579e+01,-2.907636793989579e+01
2.525252525252525e+00,-3.088000408369007e+01,-3.088000408369007e+01
2.626262626262626e+00,-3.270458256739086e+01,-3.270458256739086e+01
2.727272727272727e+00,-3.454888001144976e+01,-3.454888001144976e+01
2.828282828282828e+00,-3.641178132368938e+01,-3.641178132368938e+01
2.929292929292929e+00,-3.829226740110552e+01,-3.829226740110552e+01
3.030303030303030e+00,-4.018940448122321e+01,-4.018940448122321e+01
3.131313131313131e+00,-4.210233489531414e+01,-4.210233489531414e+01
3.232323232323232e+00,-4.403026901564322e+01,-4.403026901564322e+01
