,Domain_1,Domain_2
0.000000000000000e+00,-9.463240522603719e+00,-1.112366559763698e+01
1.010101010101010e-01,-9.475205043340384e+00,-1.113563011837364e+01
2.020202020202020e-01,-9.509953431968714e+00,-1.117037850700197e+01
3.030303030303030e-01,-9.565724605868356e+00,-1.122614968090161e+01
4.040404040404040e-01,-9.640739687781391e+00,-1.130116476281465e+01
5.050505050505051e-01,-9.733251442011184e+00,-1.139367651704444e+01
6.060606060606061e-01,-9.841587637166842e+00,-1.150201271220010e+01
7.070707070707071e-01,-9.964183873263703e+00,-1.162460894829696e+01
8.080808080808081e-01,-1.009960418869960e+01,-1.176002926373286e+01
9.090909090909091e-01,-1.024655022862979e+01,-1.190697530366305e+01
1.010101010101010e+00,-1.040386126217065e+01,-1.206428633720391e+01
1.111111111111111e+00,-1.057050782800032e+01,-1.223093290303358e+01
1.212121212121212e+00,-1.074558157094484e+01,-1.240600664597810e+01
1.262626262626263e+00,-1.083602495648040e+01,-1.249645003151366e+01
1.287878787878788e+00,-1.088193268390052e+01,-1.254235775893378e+01
1.294191919191919e+00,-1.089347922723035e+01,-1.255390430226361e+01
1.294981060606061e+00,-1.089492448299118e+01,-1.255534955802444e+01
1.295375631313131e+00,-1.089564727197692e+01,-1.255607234701018e+01
1.295572916666667e+00,-1.089600870672858e+01,-1.255643378176184e+01
1.295671559343434e+00,-1.089041177255704e+01,-1.255661450920018e+01
1.295770202020202e+00,-1.089178533552215e+01,-1.255679524334602e+01
1.297348484848485e+00,-1.091376950852020e+01,-1.255968790138964e+01
1.300505050505051e+00,-1.095777697970368e+01,-1.256547835812430e+01
1.313131313131313e+00,-1.113432494807818e+01,-1.258870835396305e+01
1.414141414141414e+00,-1.257549195334357e+01,-1.277833559149797e+01
1.426767676767677e+00,-1.275909846009951e+01,-1.280249434238691e+01
1.429924242424243e+00,-1.280511601646413e+01,-1.280854928401384e+01
1.430121527777778e+00,-1.280799364602101e+01,-1.280892791948185e+01
