,Domain_1,Domain_2
0.000000000000000e+00,-1.194401057619467e+01,-1.489685375419796e+01
1.010101010101010e-01,-1.195597509693133e+01,-1.490881827493463e+01
2.020202020202020e-01,-1.199072348555966e+01,-1.494356666356296e+01
3.030303030303030e-01,-1.204649465945930e+01,-1.499933783746260e+01
4.040404040404040e-01,-1.212150974137234e+01,-1.507435291937563e+01
5.050505050505051e-01,-1.221402149560213e+01,-1.516686467360543e+01
6.060606060606061e-01,-1.232235769075779e+01,-1.527520086876109e+01
7.070707070707071e-01,-1.244495392685465e+01,-1.539779710485795e+01
8.080808080808081e-01,-1.258037424229055e+01,-1.553321742029384e+01
9.090909090909091e-01,-1.272732028222074e+01,-1.568016346022404e+01
1.010101010101010e+00,-1.288463131576160e+01,-1.583747449376489e+01
1.111111111111111e+00,-1.305127788159126e+01,-1.600412105959456e+01
1.212121212121212e+00,-1.322635162453579e+01,-1.617919480253909e+01
1.313131313131313e+00,-1.340905333252074e+01,-1.636189651052404e+01
1.414141414141414e+00,-1.359868057005566e+01,-1.655152374805896e+01
1.464646464646465e+00,-1.369589526673494e+01,-1.664873844473824e+01
1.489898989898990e+00,-1.374507150045650e+01,-1.669791467845980e+01
1.493055555555555e+00,-1.375124457592771e+01,-1.670408775393101e+01
1.493844696969697e+00,-1.375278874140830e+01,-1.670563191941159e+01
1.494239267676768e+00,-1.375356095846883e+01,-1.670640413647213e+01
1.494337910353535e+00,-1.375405022399540e+01,-1.670659720472367e+01
1.494436553030303e+00,-1.375551758521848e+01,-1.670679027856881e+01
1.494633838383838e+00,-1.375845243518373e+01,-1.670717644303793e+01
1.496212121212121e+00,-1.378193735245161e+01,-1.671026656373107e+01
1.502525252525253e+00,-1.387598551987704e+01,-1.672264132260284e+01
1.515151515151515e+00,-1.406459952547923e+01,-1.674745895491892e+01
1.616161616161616e+00,-1.559751595072201e+01,-1.694915848455612e+01
1.666666666666667e+00,-1.637924638281127e+01,-1.705201775193629e+01
1.691919191919192e+00,-1.677374398550382e+01,-1.710392533123794e+01
1.704545454545455e+00,-1.697187897911699e+01,-1.712999572513441e+01
1.710858585858586e+00,-1.707116536294235e+01,-1.714305972300617e+01
1.714015151515151e+00,-1.712086294865715e+01,-1.714959887902127e+01
1.714409722222222e+00,-1.712707768976400e+01,-1.715041660811428e+01
1.714607007575757e+00,-1.713018527200990e+01,-1.715082550051505e+01
1.714705650252525e+00,-1.713173911604608e+01,-1.715102995367771e+01
1.714804292929293e+00,-1.713329299535397e+01,-1.713329326902520e+01
1.715593434343434e+00,-1.714572529925933e+01,-1.714572534266167e+01
1.717171717171717e+00,-1.717059667290923e+01,-1.717059667290923e+01
1.818181818181818e+00,-1.878061874839972e+01,-1.878061874839972e+01
1.919191919191919e+00,-2.042472394525037e+01,-2.042472394525037e+01
2.020202020202020e+00,-2.210036973019962e+01,-2.210036973019962e+01
2.121212121212121e+00,-2.380528724751337e+01,-2.380528724751337e+01
2.222222222222222e+00,-2.553744538110080e+01,-2.553744538110080e+01
2.323232323232323e+00,-2.729502004588835e+01,-2.729502004588835e+01
2.424242424242424e+00,-2.907636793989579e+01,-2.907636793989579e+01
2.525252525252525e+00,-3.088000408369007e+01,-3.088000408369007e+01
2.626262626262626e+00,-3.270458256739086e+01,-3.270458256739086e+01
2.727272727272727e+00,-3.454888001144976e+01,-3.454888001144976e+01
2.828282828282828e+00,-3.641178132368938e+01,-3.641178132368938e+01
2.929292929292929e+00,-3.829226740110552e+01,-3.829226740110552e+01
3.030303030303030e+00,-4.018940448122321e+01,-4.018940448122321e+01
3.131313131313131e+00,-4.210233489531414e+01,-4.210233489531414e+01
3.232323232323232e+00,-4.403026901564322e+01,-4.403026901564322e+01
3.333333333333333e+00,-4.597247822221766e+01,-4.597247822221766e+01
3.434343434343434e+00,-4.792828874228305e+01,-4.792828874228305e+01
3.535353535353535e+00,-4.989707623894412e+01,-4.989707623894412e+01
3.636363636363636e+00,-5.187826104456072e+01,-5.187826104456072e+01
3.737373737373737e+00,-5.387130395063768e+01,-5.387130395063768e+01
3.838383838383838e+00,-5.587570247933886e+01,-5.587570247933886e+01
3.939393939393939e+00,-5.789098757297067e+01,-5.789098757297067e+01
4.040404040404041e+00,-5.991672064717473e+01,-5.991672064717473e+01
4.141414141414141e+00,-6.195249096145558e+01,-6.195249096145558e+01
4.242424242424242e+00,-6.399791326730612e+01,-6.399791326730612e+01
4.343434343434343e+00,-6.605262569978926e+01,-6.605262569978926e+01
4.444444444444445e+00,-6.811628788316774e+01,-6.811628788316774e+01
4.545454545454545e+00,-7.018857922518366e+01,-7.018857922518366e+01
4.646464646464646e+00,-7.226919737799834e+01,-7.226919737799834e+01
4.747474747474747e+00,-7.435785684670597e+01,-7.435785684670597e+01
4.848484848484849e+00,-7.645428772881409e+01,-7.645428772881409e+01
4.949494949494950e+00,-7.855823457020671e+01,-7.855823457020671e+01
5.050505050505050e+00,-8.066945532492727e+01,-8.066945532492727e+01
5.151515151515151e+00,-8.278772040768636e+01,-8.278772040768636e+01
5.252525252525253e+00,-8.491281182935039e+01,-8.491281182935039e+01
5.353535353535354e+00,-8.704452240683560e+01,-8.704452240683560e+01
5.454545454545454e+00,-8.918265503984431e+01,-8.918265503984431e+01
5.555555555555555e+00,-9.132702204775892e+01,-9.132702204775892e+01
5.656565656565657e+00,-9.347744456077359e+01,-9.347744456077359e+01
5.757575757575758e+00,-9.563375196001167e+01,-9.563375196001167e+01
5.858585858585858e+00,-9.779578136195859e+01,-9.779578136195859e+01
5.959595959595959e+00,-9.996337714305159e+01,-9.996337714305159e+01
6.060606060606061e+00,-1.021363905007144e+02,-1.021363905007144e+02
6.161616161616162e+00,-1.043146790475203e+02,-1.043146790475203e+02
6.262626262626262e+00,-1.064981064355128e+02,-1.064981064355128e+02
6.363636363636363e+00,-1.086865420080200e+02,-1.086865420080200e+02
6.464646464646465e+00,-1.108798604765692e+02,-1.108798604765692e+02
6.565656565656566e+00,-1.130779416207482e+02,-1.130779416207482e+02
6.666666666666667e+00,-1.152806700090732e+02,-1.152806700090732e+02
6.767676767676767e+00,-1.174879347391110e+02,-1.174879347391110e+02
6.868686868686869e+00,-1.196996291952726e+02,-1.196996291952726e+02
6.969696969696970e+00,-1.219156508228456e+02,-1.219156508228456e+02
7.070707070707071e+00,-1.241359009169659e+02,-1.241359009169659e+02
7.171717171717171e+00,-1.263602844253499e+02,-1.263602844253499e+02
7.272727272727272e+00,-1.285887097637168e+02,-1.285887097637168e+02
7.373737373737374e+00,-1.308210886429237e+02,-1.308210886429237e+02
7.474747474747475e+00,-1.330573359069275e+02,-1.330573359069275e+02
7.575757575757575e+00,-1.352973693807613e+02,-1.352973693807613e+02
7.676767676767676e+00,-1.375411097277855e+02,-1.375411097277855e+02
7.777777777777778e+00,-1.397884803155378e+02,-1.397884803155378e+02
7.878787878787879e+00,-1.420394070895596e+02,-1.420394070895596e+02
7.979797979797979e+00,-1.442938184546340e+02,-1.442938184546340e+02
8.080808080808081e+00,-1.465516451629116e+02,-1.465516451629116e+02
8.181818181818182e+00,-1.488128202084468e+02,-1.488128202084468e+02
8.282828282828282e+00,-1.510772787277041e+02,-1.510772787277041e+02
8.383838383838384e+00,-1.533449579056291e+02,-1.533449579056291e+02
8.484848484848484e+00,-1.556157968869114e+02,-1.556157968869114e+02
8.585858585858587e+00,-1.578897366920947e+02,-1.578897366920947e+02
8.686868686868687e+00,-1.601667201382168e+02,-1.601667201382168e+02
8.787878787878787e+00,-1.624466917636861e+02,-1.624466917636861e+02
8.888888888888889e+00,-1.647295977571223e+02,-1.647295977571223e+02
8.989898989898990e+00,-1.670153858899112e+02,-1.670153858899112e+02
9.090909090909090e+00,-1.693040054522402e+02,-1.693040054522402e+02
9.191919191919192e+00,-1.715954071923987e+02,-1.715954071923987e+02
9.292929292929292e+00,-1.738895432591431e+02,-1.738895432591431e+02
9.393939393939394e+00,-1.761863671469410e+02,-1.761863671469410e+02
9.494949494949495e+00,-1.784858336439210e+02,-1.784858336439210e+02
9.595959595959595e+00,-1.807878987823680e+02,-1.807878987823680e+02
9.696969696969697e+00,-1.830925197916134e+02,-1.830925197916134e+02
9.797979797979798e+00,-1.853996550531821e+02,-1.853996550531821e+02
9.898989898989900e+00,-1.877092640580650e+02,-1.877092640580650e+02
1.000000000000000e+01,-1.900213073659965e+02,-1.900213073659965e+02
