,Domain_1,Domain_2
0.000000000000000e+00,-1.221984168437847e+01,-1.244164966864637e+01
1.010101010101010e-01,-1.223180620511514e+01,-1.245361418938304e+01
2.020202020202020e-01,-1.226655459374347e+01,-1.248836257801137e+01
3.030303030303030e-01,-1.232232576764311e+01,-1.254413375191101e+01
4.040404040404040e-01,-1.239734084955614e+01,-1.261914883382404e+01
5.050505050505051e-01,-1.248985260378594e+01,-1.271166058805384e+01
6.060606060606061e-01,-1.259818879894160e+01,-1.281999678320949e+01
7.070707070707071e-01,-1.272078503503846e+01,-1.294259301930635e+01
8.080808080808081e-01,-1.285620535047435e+01,-1.307801333474225e+01
9.090909090909091e-01,-1.300315139040455e+01,-1.322495937467244e+01
1.010101010101010e+00,-1.316046242394540e+01,-1.338227040821330e+01
1.111111111111111e+00,-1.332710898977507e+01,-1.354891697404297e+01
1.212121212121212e+00,-1.350218273271960e+01,-1.372399071698750e+01
1.313131313131313e+00,-1.368488444070455e+01,-1.390669242497245e+01
1.414141414141414e+00,-1.387451167823947e+01,-1.409631966250737e+01
1.515151515151515e+00,-1.407044688509943e+01,-1.429225486936732e+01
1.515348800505051e+00,-1.407083537719099e+01,-1.429264336145889e+01
1.515447443181818e+00,-1.407102963147390e+01,-1.429283761574180e+01
1.515546085858586e+00,-1.407050477274124e+01,-1.429303187551549e+01
1.515940656565657e+00,-1.407641068655281e+01,-1.429380896950858e+01
1.516729797979798e+00,-1.408822451719037e+01,-1.429536342090826e+01
1.518308080808081e+00,-1.411186017978748e+01,-1.429847337651314e+01
1.521464646464646e+00,-1.415916345878063e+01,-1.430469749217014e+01
1.527777777777778e+00,-1.425389742156043e+01,-1.431716248727274e+01
1.530934343434343e+00,-1.430132787186183e+01,-1.432340333599661e+01
1.532512626262626e+00,-1.432505891338988e+01,-1.432652584146083e+01
1.532611268939394e+00,-1.432654245309674e+01,-1.432672104405384e+01
1.532709911616162e+00,-1.432802603391317e+01,-1.432802603391317e+01
1.532907196969697e+00,-1.433099331886063e+01,-1.433099331886063e+01
1.533301767676768e+00,-1.433692838191521e+01,-1.433692838191521e+01
1.534090909090909e+00,-1.434880047987353e+01,-1.434880047987353e+01
