,Domain_1,Domain_2
0.000000000000000e+00,-1.168588482950674e+01,-1.087696744302119e+01
2.004008016032064e-02,-1.168636460202598e+01,-1.087744721554043e+01
4.008016032064128e-02,-1.168779525156982e+01,-1.087887786508427e+01
6.012024048096192e-02,-1.169016365789623e+01,-1.088124627141068e+01
8.016032064128256e-02,-1.169345655329210e+01,-1.088453916680655e+01
1.002004008016032e-01,-1.169766053581619e+01,-1.088874314933064e+01
1.202404809619238e-01,-1.170276208314318e+01,-1.089384469665763e+01
1.402805611222445e-01,-1.170874756694000e+01,-1.089983018045446e+01
1.603206412825651e-01,-1.171560326769914e+01,-1.090668588121359e+01
1.803607214428858e-01,-1.172331538994871e+01,-1.091439800346316e+01
2.004008016032064e-01,-1.173187007775507e+01,-1.092295269126953e+01
2.204408817635271e-01,-1.174125343043052e+01,-1.093233604394497e+01
2.404809619238477e-01,-1.175145151835688e+01,-1.094253413187133e+01
2.605210420841683e-01,-1.176245039883507e+01,-1.095353301234952e+01
2.805611222444890e-01,-1.177423613187118e+01,-1.096531874538563e+01
3.006012024048096e-01,-1.178679479581132e+01,-1.097787740932577e+01
3.206412825651302e-01,-1.180011250274015e+01,-1.099119511625460e+01
3.406813627254509e-01,-1.181417541356200e+01,-1.100525802707645e+01
3.607214428857715e-01,-1.182896975268791e+01,-1.102005236620237e+01
3.807615230460922e-01,-1.184448182225792e+01,-1.103556443577237e+01
4.008016032064128e-01,-1.186069801583375e+01,-1.105178062934820e+01
4.208416833667334e-01,-1.187760483150425e+01,-1.106868744501870e+01
4.408817635270541e-01,-1.189518888435301e+01,-1.108627149786746e+01
4.609218436873747e-01,-1.191343691824508e+01,-1.110451953175953e+01
4.809619238476954e-01,-1.193233581689742e+01,-1.112341843041188e+01
5.010020040080160e-01,-1.195187261420554e+01,-1.114295522771999e+01
5.210420841683366e-01,-1.197203450380580e+01,-1.116311711732025e+01
5.410821643286573e-01,-1.199280884786086e+01,-1.118389146137531e+01
5.611222444889780e-01,-1.201418318506202e+01,-1.120526579857647e+01
5.811623246492986e-01,-1.203614523784916e+01,-1.122722785136361e+01
6.012024048096192e-01,-1.205868291885483e+01,-1.124976553236928e+01
6.212424849699398e-01,-1.208178433658461e+01,-1.127286695009906e+01
6.412825651302605e-01,-1.210543780035079e+01,-1.129652041386524e+01
6.613226452905812e-01,-1.212963182448067e+01,-1.132071443799512e+01
6.813627254509018e-01,-1.215435513182465e+01,-1.134543774533911e+01
