Force_f,Average_r,Average_n,Std_r,Std_n
0.0,0.0,0.0,0.0,0.0
0.002000400080016003,0.00953749854009639,0.0,1.7744374067393276e-10,0.0
0.004000800160032006,0.01907499708019278,0.0,3.548874813478655e-10,0.0
0.006001200240048009,0.028612495620289054,0.0,5.323312221944011e-10,0.0
0.008001600320064013,0.03814999416038556,0.0,7.09774962695731e-10,0.0
0.010002000400080016,0.047687492700481844,0.0,8.872187035422624e-10,0.0
0.012002400480096018,0.05722499124057811,0.0,1.0646624443888022e-09,0.0
0.014002800560112022,0.06676248978067449,0.0,1.2421061859257481e-09,0.0
0.016003200640128026,0.07629998832077112,0.0,1.419549925391462e-09,0.0
0.01800360072014403,0.0858374868608674,0.0,1.5969936662379858e-09,0.0
0.020004000800160033,0.09537498540096369,0.0,1.7744374070845248e-09,0.0
0.022004400880176037,0.10478489575344328,0.0,1.5058181640703365e-09,0.0
0.024004800960192037,0.11419246264941585,0.0,1.2290059297858017e-09,0.0
0.02600520104020804,0.12360002954538833,0.0,9.521936927396293e-10,0.0
0.028005601120224044,0.13300759644136065,0.0,6.753814598359003e-10,0.0
0.030006001200240048,0.14241516333733317,0.0,3.9856922278976483e-10,0.0
0.03200640128025605,0.15182273023330578,0.0,1.2175698850586385e-10,0.0
0.03400680136027205,0.16123029712927747,0.0,1.5505524577964998e-10,0.0
0.03600720144028806,0.17063786402524997,0.0,4.318674828255933e-10,0.0
0.03800760152030406,0.18004543092122233,0.0,7.086797171101251e-10,0.0
0.040008001600320066,0.18945299781719488,0.0,9.854919513946303e-10,0.0
0.042008401680336066,0.19873386101562712,0.0,5.576071775301042e-10,0.0
0.04400880176035207,0.20800998270354903,0.0,1.033511996374475e-10,0.0
0.04600920184036807,0.21728610439147011,0.0,3.509047754938377e-10,0.0
0.048009601920384073,0.22656222607939214,0.0,8.051607533864701e-10,0.0
0.05001000200040008,0.2358383477673131,0.0,1.2594167285175659e-09,0.0
0.05201040208041608,0.24511446945523524,0.0,1.7136727064102492e-09,0.0
0.05401080216043209,0.2543905911431562,0.0,2.1679286870646223e-09,0.0
0.05601120224044809,0.26366671283107834,0.0,2.622184659434034e-09,0.0
0.058011602320464095,0.27294283451899914,0.0,3.0764406373267795e-09,0.0
0.060012002400480095,0.2822189562069214,0.0,3.5306966152194656e-09,0.0
0.0620124024804961,0.2913693783445166,0.0,2.977897127309531e-09,0.0
0.0640128025605121,0.3005126100417326,0.0,2.3674906601230416e-09,0.0
0.06601320264052811,0.30965584173894856,0.0,1.7570841929365534e-09,0.0
0.0680136027205441,0.3187990734361644,0.0,1.1466777257500391e-09,0.0
0.07001400280056011,0.3279423051333808,0.0,5.362712530405342e-10,0.0
0.07201440288057612,0.3370855368305967,0.0,7.413520862400634e-11,0.0
0.07401480296059212,0.3462287685278127,0.0,6.845416813328204e-10,0.0
0.07601520304060812,0.3553720002250286,0.0,1.2949481485192485e-09,0.0
0.07801560312062412,0.3645152319222445,0.0,1.9053546157057197e-09,0.0
0.08001600320064013,0.3736584636194605,0.0,2.5157610884155067e-09,0.0
0.08201640328065612,0.38267727003883834,0.0,1.6641449220642284e-09,0.0
0.08401680336067213,0.39168640192257276,0.0,6.988509731847246e-10,0.0
0.08601720344068814,0.40069553380630846,0.0,2.6644297569503533e-10,0.0
0.08801760352070415,0.40970466569004416,0.0,1.2317369245745504e-09,0.0
0.09001800360072014,0.41871379757377875,0.0,2.197030873454205e-09,0.0
0.09201840368073615,0.42772292945751594,0.0,3.1623248223338502e-09,0.0
0.09401880376075215,0.43673206134125003,0.0,4.127618771213223e-09,0.0
0.09601920384076815,0.44574119322498623,0.0,5.092912725616107e-09,0.0
0.09801960392078415,0.4547503251087202,0.0,6.058206668972395e-09,0.0
0.10002000400080016,0.46375945699245624,0.0,7.0235006178518945e-09,0.0
0.10202040408081617,0.4726454950199352,0.0,6.573272869113145e-09,0.0
0.10402080416083216,0.48151933211452475,0.0,5.982740098957263e-09,0.0
0.10602120424084817,0.49039316920911447,0.0,5.392207334324704e-09,0.0
0.10802160432086418,0.49926700630370435,0.0,4.8016745641688605e-09,0.0
0.11002200440088018,0.508140843398294,0.0,4.211141799536322e-09,0.0
0.11202240448089618,0.5170146804928847,0.0,3.6206090293803346e-09,0.0
0.11402280456091218,0.5258885175874742,0.0,3.030076259224526e-09,0.0
0.11602320464092819,0.5347623546820639,0.0,2.43954348906873e-09,0.0
0.11802360472094418,0.5436361917766537,0.0,1.849010718912976e-09,0.0
0.12002400480096019,0.5525100288712433,0.0,1.2584779487574537e-09,0.0
0.1220244048809762,0.5612623718804495,0.0,1.1008936852318146e-09,0.0
0.1240248049609922,0.5699999717871611,0.0,9.958469875131432e-10,0.0
0.1260252050410082,0.5787375716938707,0.0,8.908003008412163e-10,0.0
0.1280256051210242,0.5874751716005794,0.0,7.857536031231947e-10,0.0
0.1300260052010402,0.5962127715072889,0.0,6.807069164520212e-10,0.0
0.13202640528105622,0.6049503714140009,0.0,5.756602187332165e-10,0.0
0.13402680536107223,0.6136879713207103,0.0,4.706135210143483e-10,0.0
0.1360272054410882,0.6224255712274188,0.0,3.655668232966078e-10,0.0
0.1380276055211042,0.6311631711341282,0.0,2.6052012558039426e-10,0.0
0.14002800560112022,0.6399007710408404,0.0,1.5547342786263784e-10,0.0
0.14202840568113623,0.6485186159912881,0.0,7.375685664307195e-10,0.0
0.14402880576115223,0.6571191568998913,0.0,1.4189525166999055e-09,0.0
0.14602920584116824,0.6657196978084946,0.0,2.100336478015695e-09,0.0
0.14802960592118425,0.6743202387170979,0.0,2.781720450378064e-09,0.0
0.15003000600120023,0.6829207796257011,0.0,3.4631044116938584e-09,0.0
0.15203040608121624,0.6915213205343043,0.0,4.1444883730096516e-09,0.0
