,Domain_1,Domain_2
0.000000000000000e+00,-1.433123092683701e+01,-1.507118307172048e+01
1.010101010101010e-01,-1.434319544757368e+01,-1.508314759245715e+01
2.020202020202020e-01,-1.437794383620201e+01,-1.511789598108548e+01
3.030303030303030e-01,-1.443371501010165e+01,-1.517366715498512e+01
4.040404040404040e-01,-1.450873009201468e+01,-1.524868223689815e+01
5.050505050505051e-01,-1.460124184624448e+01,-1.534119399112795e+01
6.060606060606061e-01,-1.470957804140013e+01,-1.544953018628361e+01
7.070707070707071e-01,-1.483217427749699e+01,-1.557212642238047e+01
8.080808080808081e-01,-1.496759459293289e+01,-1.570754673781636e+01
9.090909090909091e-01,-1.511454063286308e+01,-1.585449277774656e+01
1.010101010101010e+00,-1.527185166640394e+01,-1.601180381128741e+01
1.111111111111111e+00,-1.543849823223361e+01,-1.617845037711708e+01
1.212121212121212e+00,-1.561357197517814e+01,-1.635352412006161e+01
1.313131313131313e+00,-1.579627368316309e+01,-1.653622582804656e+01
1.414141414141414e+00,-1.598590092069801e+01,-1.672585306558148e+01
1.515151515151515e+00,-1.618183612755796e+01,-1.692178827244144e+01
1.616161616161616e+00,-1.638353565719517e+01,-1.712348780207864e+01
1.666666666666667e+00,-1.648639492457534e+01,-1.722634706945881e+01
1.672979797979798e+00,-1.649934241539338e+01,-1.723929456027685e+01
1.673374368686869e+00,-1.650015228775972e+01,-1.724010443264319e+01
1.673571654040404e+00,-1.650055725274937e+01,-1.724050939763285e+01
1.673670296717171e+00,-1.650075974244446e+01,-1.724071188732793e+01
1.673768939393939e+00,-1.648995806379290e+01,-1.724091438182267e+01
1.674558080808080e+00,-1.650227093496962e+01,-1.724253451052100e+01
1.676136363636363e+00,-1.652690388809878e+01,-1.724577568857558e+01
1.679292929292929e+00,-1.657619774006892e+01,-1.725226172172955e+01
1.691919191919192e+00,-1.677374398550382e+01,-1.727825464876046e+01
1.717171717171717e+00,-1.717059667290923e+01,-1.733047210762959e+01
1.723484848484848e+00,-1.727017216712149e+01,-1.734357414634173e+01
1.726641414141414e+00,-1.732001375299468e+01,-1.735013224974610e+01
1.727035984848485e+00,-1.732624646820557e+01,-1.735095234385280e+01
1.727233270202020e+00,-1.732936303534706e+01,-1.735136241847668e+01
1.727331912878788e+00,-1.733092137129206e+01,-1.735156746267997e+01
1.727430555555555e+00,-1.733247974214952e+01,-1.733248005493895e+01
1.728219696969697e+00,-1.734494796552342e+01,-1.734494802574156e+01
1.729797979797980e+00,-1.736989110922800e+01,-1.736989110922800e+01
1.742424242424242e+00,-1.756975641914493e+01,-1.756975641914493e+01
1.767676767676768e+00,-1.797117661815631e+01,-1.797117661815631e+01
1.818181818181818e+00,-1.878061874839972e+01,-1.878061874839972e+01
1.919191919191919e+00,-2.042472394525037e+01,-2.042472394525037e+01
