,Domain_1,Domain_2
0.000000000000000e+00,-1.391827440469998e+01,-1.249587956892820e+01
2.004008016032064e-02,-1.391875417721921e+01,-1.249635934144744e+01
4.008016032064128e-02,-1.392018482676306e+01,-1.249778999099128e+01
6.012024048096192e-02,-1.392255323308946e+01,-1.250015839731769e+01
8.016032064128256e-02,-1.392584612848533e+01,-1.250345129271356e+01
1.002004008016032e-01,-1.393005011100942e+01,-1.250765527523765e+01
1.202404809619238e-01,-1.393515165833641e+01,-1.251275682256464e+01
1.402805611222445e-01,-1.394113714213324e+01,-1.251874230636147e+01
1.603206412825651e-01,-1.394799284289238e+01,-1.252559800712061e+01
1.803607214428858e-01,-1.395570496514195e+01,-1.253331012937018e+01
2.004008016032064e-01,-1.396425965294831e+01,-1.254186481717654e+01
2.204408817635271e-01,-1.397364300562375e+01,-1.255124816985198e+01
2.404809619238477e-01,-1.398384109355012e+01,-1.256144625777834e+01
2.605210420841683e-01,-1.399483997402831e+01,-1.257244513825654e+01
2.805611222444890e-01,-1.400662570706442e+01,-1.258423087129264e+01
3.006012024048096e-01,-1.401918437100455e+01,-1.259678953523278e+01
3.206412825651302e-01,-1.403250207793339e+01,-1.261010724216161e+01
3.406813627254509e-01,-1.404656498875523e+01,-1.262417015298346e+01
3.607214428857715e-01,-1.406135932788115e+01,-1.263896449210938e+01
3.807615230460922e-01,-1.407687139745116e+01,-1.265447656167938e+01
4.008016032064128e-01,-1.409308759102698e+01,-1.267069275525521e+01
4.208416833667334e-01,-1.410999440669748e+01,-1.268759957092571e+01
4.408817635270541e-01,-1.412757845954624e+01,-1.270518362377447e+01
4.609218436873747e-01,-1.414582649343831e+01,-1.272343165766654e+01
4.809619238476954e-01,-1.416472539209066e+01,-1.274233055631889e+01
5.010020040080160e-01,-1.418426218939877e+01,-1.276186735362700e+01
5.210420841683366e-01,-1.420442407899903e+01,-1.278202924322726e+01
5.410821643286573e-01,-1.422519842305409e+01,-1.280280358728232e+01
5.611222444889780e-01,-1.424657276025525e+01,-1.282417792448348e+01
5.811623246492986e-01,-1.426853481304239e+01,-1.284613997727062e+01
6.012024048096192e-01,-1.429107249404806e+01,-1.286867765827629e+01
