,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.058841308910428e+01,-1.028235791087738e+01,-1.001679237007117e+01,-9.921191618482355e+00,-1.388756578872449e+01,-1.246590147451675e+01
2.004008016032064e-02,-1.058889286162351e+01,-1.028283768339662e+01,-1.001727214259041e+01,-9.921671391001590e+00,-1.388804556124373e+01,-1.246638124703599e+01
4.008016032064128e-02,-1.059032351116736e+01,-1.028426833294046e+01,-1.001870279213425e+01,-9.923102040545436e+00,-1.388947621078757e+01,-1.246781189657983e+01
6.012024048096192e-02,-1.059269191749376e+01,-1.028663673926687e+01,-1.002107119846066e+01,-9.925470446871840e+00,-1.389184461711398e+01,-1.247018030290624e+01
8.016032064128256e-02,-1.059598481288963e+01,-1.028992963466274e+01,-1.002436409385653e+01,-9.928763342267715e+00,-1.389513751250985e+01,-1.247347319830211e+01
1.002004008016032e-01,-1.060018879541372e+01,-1.029413361718683e+01,-1.002856807638062e+01,-9.932967324791798e+00,-1.389934149503394e+01,-1.247767718082620e+01
1.202404809619238e-01,-1.060529034274071e+01,-1.029923516451382e+01,-1.003366962370761e+01,-9.938068872118791e+00,-1.390444304236093e+01,-1.248277872815319e+01
1.402805611222445e-01,-1.061127582653754e+01,-1.030522064831065e+01,-1.003965510750444e+01,-9.944054355915618e+00,-1.391042852615776e+01,-1.248876421195002e+01
1.603206412825651e-01,-1.061813152729668e+01,-1.031207634906978e+01,-1.004651080826357e+01,-9.950910056674756e+00,-1.391728422691689e+01,-1.249561991270915e+01
1.803607214428858e-01,-1.062584364954625e+01,-1.031978847131935e+01,-1.005422293051314e+01,-9.958622178924326e+00,-1.392499634916646e+01,-1.250333203495872e+01
2.004008016032064e-01,-1.063439833735261e+01,-1.032834315912572e+01,-1.006277761831950e+01,-9.967176866730687e+00,-1.393355103697283e+01,-1.251188672276509e+01
2.204408817635271e-01,-1.064378169002805e+01,-1.033772651180116e+01,-1.007216097099495e+01,-9.976560219406133e+00,-1.394293438964827e+01,-1.252127007544053e+01
2.404809619238477e-01,-1.065397977795442e+01,-1.034792459972752e+01,-1.008235905892131e+01,-9.986758307332495e+00,-1.395313247757463e+01,-1.253146816336689e+01
2.605210420841683e-01,-1.066497865843261e+01,-1.035892348020571e+01,-1.009335793939950e+01,-9.997757187810686e+00,-1.396413135805282e+01,-1.254246704384508e+01
2.805611222444890e-01,-1.067676439146872e+01,-1.037070921324182e+01,-1.010514367243561e+01,-1.000954292084680e+01,-1.397591709108893e+01,-1.255425277688119e+01
3.006012024048096e-01,-1.068932305540885e+01,-1.038326787718196e+01,-1.011770233637575e+01,-1.002210158478693e+01,-1.398847575502907e+01,-1.256681144082133e+01
3.206412825651302e-01,-1.070264076233769e+01,-1.039658558411079e+01,-1.013102004330458e+01,-1.003541929171577e+01,-1.400179346195790e+01,-1.258012914775016e+01
3.406813627254509e-01,-1.071670367315953e+01,-1.041064849493264e+01,-1.014508295412643e+01,-1.004948220253761e+01,-1.401585637277975e+01,-1.259419205857201e+01
3.607214428857715e-01,-1.073149801228545e+01,-1.042544283405856e+01,-1.015987729325234e+01,-1.006427654166353e+01,-1.403065071190567e+01,-1.260898639769793e+01
3.807615230460922e-01,-1.074701008185546e+01,-1.044095490362856e+01,-1.017538936282235e+01,-1.007978861123354e+01,-1.404616278147567e+01,-1.262449846726793e+01
4.008016032064128e-01,-1.076322627543128e+01,-1.045717109720439e+01,-1.019160555639818e+01,-1.009600480480936e+01,-1.406237897505150e+01,-1.264071466084376e+01
4.208416833667334e-01,-1.078013309110178e+01,-1.047407791287489e+01,-1.020851237206868e+01,-1.011291162047986e+01,-1.407928579072200e+01,-1.265762147651426e+01
4.408817635270541e-01,-1.079771714395054e+01,-1.049166196572365e+01,-1.022609642491744e+01,-1.013049567332862e+01,-1.409686984357076e+01,-1.267520552936302e+01
4.609218436873747e-01,-1.081596517784261e+01,-1.050990999961572e+01,-1.024434445880951e+01,-1.014874370722069e+01,-1.411511787746283e+01,-1.269345356325509e+01
4.809619238476954e-01,-1.083486407649496e+01,-1.052880889826807e+01,-1.026324335746185e+01,-1.016764260587304e+01,-1.413401677611518e+01,-1.271235246190744e+01
5.010020040080160e-01,-1.085440087380307e+01,-1.054834569557618e+01,-1.028278015476997e+01,-1.018717940318115e+01,-1.415355357342329e+01,-1.273188925921555e+01
5.210420841683366e-01,-1.087456276340333e+01,-1.056850758517644e+01,-1.030294204437023e+01,-1.020734129278141e+01,-1.417371546302355e+01,-1.275205114881581e+01
