,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.183401475515483e+01,-1.039934311787522e+01,-1.314347837588181e+01,-8.474178309516814e+00,-1.166670325420447e+01,-1.043791129396219e+01
2.004008016032064e-02,-1.183449452767406e+01,-1.039982289039445e+01,-1.314395814840104e+01,-8.474658082036049e+00,-1.166718302672370e+01,-1.043839106648142e+01
4.008016032064128e-02,-1.183592517721791e+01,-1.040125353993830e+01,-1.314538879794489e+01,-8.476088731579894e+00,-1.166861367626755e+01,-1.043982171602527e+01
6.012024048096192e-02,-1.183829358354431e+01,-1.040362194626470e+01,-1.314775720427129e+01,-8.478457137906299e+00,-1.167098208259395e+01,-1.044219012235167e+01
8.016032064128256e-02,-1.184158647894019e+01,-1.040691484166058e+01,-1.315105009966716e+01,-8.481750033302173e+00,-1.167427497798983e+01,-1.044548301774755e+01
1.002004008016032e-01,-1.184579046146427e+01,-1.041111882418466e+01,-1.315525408219125e+01,-8.485954015826257e+00,-1.167847896051391e+01,-1.044968700027163e+01
1.202404809619238e-01,-1.185089200879126e+01,-1.041622037151165e+01,-1.316035562951824e+01,-8.491055563153250e+00,-1.168358050784090e+01,-1.045478854759862e+01
1.402805611222445e-01,-1.185687749258809e+01,-1.042220585530848e+01,-1.316634111331507e+01,-8.497041046950077e+00,-1.168956599163773e+01,-1.046077403139545e+01
1.603206412825651e-01,-1.186373319334723e+01,-1.042906155606762e+01,-1.317319681407421e+01,-8.503896747709215e+00,-1.169642169239687e+01,-1.046762973215459e+01
1.803607214428858e-01,-1.187144531559680e+01,-1.043677367831719e+01,-1.318090893632378e+01,-8.511608869958785e+00,-1.170413381464644e+01,-1.047534185440416e+01
2.004008016032064e-01,-1.188000000340316e+01,-1.044532836612355e+01,-1.318946362413014e+01,-8.520163557765146e+00,-1.171268850245280e+01,-1.048389654221052e+01
2.204408817635271e-01,-1.188938335607861e+01,-1.045471171879900e+01,-1.319884697680558e+01,-8.529546910440592e+00,-1.172207185512825e+01,-1.049327989488597e+01
2.404809619238477e-01,-1.189958144400497e+01,-1.046490980672536e+01,-1.320904506473195e+01,-8.539744998366954e+00,-1.173226994305461e+01,-1.050347798281233e+01
2.605210420841683e-01,-1.191058032448316e+01,-1.047590868720355e+01,-1.322004394521014e+01,-8.550743878845145e+00,-1.174326882353280e+01,-1.051447686329052e+01
2.805611222444890e-01,-1.192236605751927e+01,-1.048769442023966e+01,-1.323182967824625e+01,-8.562529611881255e+00,-1.175505455656891e+01,-1.052626259632663e+01
3.006012024048096e-01,-1.193492472145940e+01,-1.050025308417979e+01,-1.324438834218638e+01,-8.575088275821390e+00,-1.176761322050904e+01,-1.053882126026676e+01
3.206412825651302e-01,-1.194824242838824e+01,-1.051357079110863e+01,-1.325770604911522e+01,-8.588405982750224e+00,-1.178093092743788e+01,-1.055213896719560e+01
3.406813627254509e-01,-1.196230533921008e+01,-1.052763370193047e+01,-1.327176895993706e+01,-8.602468893572071e+00,-1.179499383825972e+01,-1.056620187801744e+01
3.607214428857715e-01,-1.197709967833600e+01,-1.054242804105639e+01,-1.328656329906298e+01,-8.617263232697987e+00,-1.180978817738564e+01,-1.058099621714336e+01
3.807615230460922e-01,-1.199261174790601e+01,-1.055794011062640e+01,-1.330207536863299e+01,-8.632775302267994e+00,-1.182530024695565e+01,-1.059650828671337e+01
4.008016032064128e-01,-1.200882794148183e+01,-1.057415630420222e+01,-1.331829156220881e+01,-8.648991495843818e+00,-1.184151644053147e+01,-1.061272448028919e+01
4.208416833667334e-01,-1.202573475715233e+01,-1.059106311987272e+01,-1.333519837787931e+01,-8.665898311514319e+00,-1.185842325620197e+01,-1.062963129595969e+01
4.408817635270541e-01,-1.204331881000109e+01,-1.060864717272148e+01,-1.335278243072807e+01,-8.683482364363082e+00,-1.187600730905073e+01,-1.064721534880846e+01
4.609218436873747e-01,-1.206156684389316e+01,-1.062689520661355e+01,-1.337103046462014e+01,-8.701730398255147e+00,-1.189425534294280e+01,-1.066546338270052e+01
4.809619238476954e-01,-1.208046574254551e+01,-1.064579410526590e+01,-1.338992936327249e+01,-8.720629296907497e+00,-1.191315424159515e+01,-1.068436228135287e+01
