,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365745735987e-01
5.050505050505051e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101067884502e-01
6.060606060606061e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210047895522e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169318572390e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702555993878175e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842419900010e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842499304153e-01,4.922842419900010e-01,4.922842419900010e-01
1.262626262626263e+00,5.025100290998551e-01,5.025100281470054e-01,5.025100281470054e-01,5.025100285440262e-01,5.025100290998551e-01,5.025100290998551e-01
1.263415404040404e+00,5.026659088011428e-01,5.026659088011428e-01,5.026659088011428e-01,5.026659068160392e-01,5.026659088011428e-01,5.026659088011428e-01
1.263612689393939e+00,5.027048466074889e-01,5.027048466074889e-01,5.027048466074889e-01,5.027048466074889e-01,5.027048466074889e-01,5.027048466074889e-01
1.263711332070707e+00,5.027243303989388e-01,5.027243201521440e-01,5.027243303989388e-01,5.027243105479032e-01,5.027243303989388e-01,5.027243303989388e-01
1.263809974747475e+00,5.027437903691460e-01,5.027437937652344e-01,5.027437976743270e-01,5.027437863989388e-01,5.027437903691460e-01,5.027437903691460e-01
1.264204545454545e+00,5.028216528801551e-01,5.028216514744863e-01,5.028216481159066e-01,5.028216552622794e-01,5.028216528801551e-01,5.028216528801551e-01
1.265782828282828e+00,5.031327992033466e-01,5.031328114274054e-01,5.031328111139680e-01,5.031328051586573e-01,5.031327992033466e-01,5.031327992033466e-01
1.268939393939394e+00,5.037537058504234e-01,5.037537238730743e-01,5.037537213342312e-01,5.037537058504234e-01,5.037537058504234e-01,5.037537058504234e-01
1.275252525252525e+00,5.049899469588818e-01,5.049899394363840e-01,5.049899390184674e-01,5.049899290929497e-01,5.049899469588818e-01,5.049899469588818e-01
1.281565656565657e+00,5.062187478991941e-01,5.062187554739311e-01,5.062187478991941e-01,5.062187478991941e-01,5.062187478991941e-01,5.062187478991941e-01
1.284722222222222e+00,5.068303880828487e-01,5.068303970158148e-01,5.068303995170452e-01,5.068303880828487e-01,5.068303880828487e-01,5.068303880828487e-01
1.286300505050505e+00,5.071355421724314e-01,5.071355353603917e-01,5.071355282767064e-01,5.071355282767064e-01,5.071355421724314e-01,5.071355421724314e-01
1.287089646464647e+00,5.072879306323844e-01,5.072879283338435e-01,5.072879306323844e-01,5.072879445281093e-01,5.072879306323844e-01,5.072879306323844e-01
1.287188289141414e+00,5.073069749219059e-01,5.073069754547496e-01,5.073069816712580e-01,5.073069618202224e-01,5.073069749219059e-01,5.073069749219059e-01
1.287286931818182e+00,5.073260168293030e-01,5.073260175084174e-01,5.073260128590960e-01,5.073260188144066e-01,5.073260167533674e-01,5.073260168293030e-01
1.287484217171717e+00,5.073640831751862e-01,5.073640831751861e-01,5.073640878600306e-01,5.073640831751862e-01,5.073640902712195e-01,5.073640831751862e-01
1.287878787878788e+00,5.074402118967452e-01,5.074402143102131e-01,5.074402173756311e-01,5.074402118967452e-01,5.074402145777268e-01,5.074402118967452e-01
1.313131313131313e+00,5.122537426238138e-01,5.122537419446994e-01,5.122537473880625e-01,5.122537406387103e-01,5.122537419446994e-01,5.122537426238138e-01
1.363636363636364e+00,5.215455215952004e-01,5.215455214447506e-01,5.215455183396306e-01,5.215455141312111e-01,5.215455214447506e-01,5.215455215952004e-01
1.388888888888889e+00,5.260308059993878e-01,5.260308086113662e-01,5.260308084609162e-01,5.260308059993878e-01,5.260308086113662e-01,5.260308059993878e-01
1.392045454545455e+00,5.265841897458626e-01,5.265841892652587e-01,5.265841901428834e-01,5.265841933190490e-01,5.265841892652587e-01,5.265841897458626e-01
1.392440025252525e+00,5.266532511017243e-01,5.266532485419856e-01,5.266532476079421e-01,5.266532451464137e-01,5.266532485419856e-01,5.266532511017243e-01
1.392637310606061e+00,5.266877660973370e-01,5.266877715824916e-01,5.266877660973370e-01,5.266877561718192e-01,5.266877715824916e-01,5.266877660973370e-01
1.392735953282828e+00,5.267050273668402e-01,5.267050244832160e-01,5.267050270477358e-01,5.267050166472810e-01,5.267050244832160e-01,5.267050273668402e-01
1.392834595959596e+00,5.267222870482604e-01,5.267222854810734e-01,5.267222854810734e-01,5.267222820457994e-01,5.267222854810734e-01,5.267222870482604e-01
1.393623737373737e+00,5.268602795371901e-01,5.268602809998980e-01,5.268602809998980e-01,5.268602804900399e-01,5.268602809998980e-01,5.268602795371901e-01
1.395202020202020e+00,5.271359687346190e-01,5.271359720257116e-01,5.271359720257116e-01,5.271359627793083e-01,5.271359720257116e-01,5.271359687346190e-01
1.401515151515151e+00,5.282347823146210e-01,5.282347842056933e-01,5.282347842056933e-01,5.282347739771861e-01,5.282347842056933e-01,5.282347823146210e-01
1.414141414141414e+00,5.304135176410570e-01,5.304135150813183e-01,5.304135150813183e-01,5.304135176410570e-01,5.304135150813183e-01,5.304135176410570e-01
1.420454545454545e+00,5.314935529354148e-01,5.314935458830732e-01,5.314935458830732e-01,5.314935529354148e-01,5.314935458830732e-01,5.314935529354148e-01
1.423611111111111e+00,5.320312499965311e-01,5.320312490562188e-01,5.320312490562188e-01,5.320312444382410e-01,5.320312490562188e-01,5.320312499965311e-01
1.425189393939394e+00,5.322995149066423e-01,5.322995250933579e-01,5.322995250933579e-01,5.322995149066423e-01,5.322995250933579e-01,5.322995149066423e-01
1.425583964646465e+00,5.323665320028570e-01,5.323665309580656e-01,5.323665309580656e-01,5.323665320028570e-01,5.323665309580656e-01,5.323665320028570e-01
1.425781250000000e+00,5.324000290373636e-01,5.324000266238956e-01,5.324000266238956e-01,5.324000206999286e-01,5.324000266238956e-01,5.324000290373636e-01
1.425879892676768e+00,5.324167749739822e-01,5.324167712649730e-01,5.324167712649730e-01,5.324167749739822e-01,5.324167712649730e-01,5.324167749739822e-01
1.425978535353535e+00,5.324335154149986e-01,5.324335154149986e-01,5.324335154149986e-01,5.324335093970004e-01,5.324335154149986e-01,5.324335093970004e-01
1.426767676767677e+00,5.325674147353128e-01,5.325674147353128e-01,5.325674147353128e-01,5.325674046321804e-01,5.325674147353128e-01,5.325674046321804e-01
1.439393939393939e+00,5.346968722897664e-01,5.346968722897664e-01,5.346968722897664e-01,5.346968748495051e-01,5.346968722897664e-01,5.346968696882358e-01
1.464646464646465e+00,5.388839871849812e-01,5.388839871849812e-01,5.388839871849812e-01,5.388839894730743e-01,5.388839871849812e-01,5.388839862969085e-01
1.515151515151515e+00,5.469813987451076e-01,5.469813987451076e-01,5.469813987451076e-01,5.469813956316294e-01,5.469813987451076e-01,5.469814030162147e-01
