,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101067884502e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210047895522e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169318572390e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842419900010e-01
1.313131313131313e+00,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537426238138e-01
1.314709595959596e+00,5.125508012228630e-01,5.125508012228630e-01,5.125508012228630e-01,5.125508012228630e-01,5.125508012228630e-01,5.125508034461790e-01
1.315104166666667e+00,5.126249947066626e-01,5.126249947066626e-01,5.126249947066626e-01,5.126249947066626e-01,5.126249947066626e-01,5.126249994709111e-01
1.315301452020202e+00,5.126620962922150e-01,5.126620962922150e-01,5.126620962922150e-01,5.126620962922150e-01,5.126620962922150e-01,5.126620784262830e-01
1.315400094696970e+00,5.126806192935414e-01,5.126806192935414e-01,5.126806192935414e-01,5.126806192935414e-01,5.126806192935414e-01,5.126806192935414e-01
1.315498737373737e+00,5.126991601607999e-01,5.126991601607999e-01,5.126991601607999e-01,5.126991601607999e-01,5.126991645031281e-01,5.126991581756963e-01
1.316287878787879e+00,5.128474132530150e-01,5.128474132530150e-01,5.128474132530150e-01,5.128474132530150e-01,5.128474163142537e-01,5.128474235755535e-01
1.319444444444444e+00,5.134393437404347e-01,5.134393437404347e-01,5.134393437404347e-01,5.134393437404347e-01,5.134393320910110e-01,5.134393437404347e-01
1.325757575757576e+00,5.146179215606571e-01,5.146179215606571e-01,5.146179215606571e-01,5.146179215606571e-01,5.146179238905418e-01,5.146179191785329e-01
1.338383838383838e+00,5.169543245314558e-01,5.169543245314558e-01,5.169543245314558e-01,5.169543245314558e-01,5.169543177612080e-01,5.169543150029587e-01
1.363636363636364e+00,5.215455183396306e-01,5.215455183396306e-01,5.215455183396306e-01,5.215455183396306e-01,5.215455214447506e-01,5.215455215952004e-01
1.414141414141414e+00,5.304135181968860e-01,5.304135181968860e-01,5.304135181968860e-01,5.304135181968860e-01,5.304135150813183e-01,5.304135176410570e-01
1.439393939393939e+00,5.346968748495051e-01,5.346968748495051e-01,5.346968748495051e-01,5.346968748495051e-01,5.346968722897664e-01,5.346968696882358e-01
1.452020202020202e+00,5.368022657606366e-01,5.368022657606366e-01,5.368022712785528e-01,5.368022657606366e-01,5.368022640889706e-01,5.368022657606366e-01
1.452118844696970e+00,5.368186222993409e-01,5.368186222993409e-01,5.368186253647588e-01,5.368186222993409e-01,5.368186253647588e-01,5.368186178527089e-01
1.452217487373737e+00,5.368349802673196e-01,5.368349802673196e-01,5.368349772374248e-01,5.368349802673196e-01,5.368349772374248e-01,5.368349802673196e-01
1.452414772727273e+00,5.368676777815161e-01,5.368676777815161e-01,5.368676798857259e-01,5.368676777815161e-01,5.368676798857259e-01,5.368676794490032e-01
1.452809343434343e+00,5.369330658223446e-01,5.369330658223446e-01,5.369330615178044e-01,5.369330658223446e-01,5.369330615178044e-01,5.369330626461789e-01
1.453598484848485e+00,5.370637733782267e-01,5.370637733782267e-01,5.370637673706765e-01,5.370637733782267e-01,5.370637673706765e-01,5.370637638497296e-01
1.455176767676768e+00,5.373249038261402e-01,5.373249038261402e-01,5.373249014753597e-01,5.373249038261402e-01,5.373249014753597e-01,5.373249013646118e-01
1.458333333333333e+00,5.378460530639732e-01,5.378460530639732e-01,5.378460669074584e-01,5.378460530639732e-01,5.378460669074584e-01,5.378460614014080e-01
1.464646464646465e+00,5.388839843118050e-01,5.388839843118050e-01,5.388839871849812e-01,5.388839843118050e-01,5.388839871849812e-01,5.388839862969085e-01
1.466224747474747e+00,5.391425519910213e-01,5.391425519910213e-01,5.391425534537294e-01,5.391425519910213e-01,5.391425534537294e-01,5.391425527850627e-01
1.466619318181818e+00,5.392071353502703e-01,5.392071353502703e-01,5.392071395816753e-01,5.392071328245052e-01,5.392071395816753e-01,5.392071401145190e-01
1.466717960858586e+00,5.392232742422202e-01,5.392232742422202e-01,5.392232781915316e-01,5.392232781915316e-01,5.392232781915316e-01,5.392232774183858e-01
1.466816603535353e+00,5.392394250447913e-01,5.392394250447913e-01,5.392394219626571e-01,5.392394219626571e-01,5.392394219626571e-01,5.392394250447913e-01
1.467013888888889e+00,5.392716948882766e-01,5.392716948882766e-01,5.392716998510357e-01,5.392716998510357e-01,5.392716998510357e-01,5.392716992555044e-01
1.467803030303030e+00,5.394007603664933e-01,5.394007603664933e-01,5.394007599485768e-01,5.394007599485768e-01,5.394007599485768e-01,5.394007629074259e-01
1.470959595959596e+00,5.399160793551678e-01,5.399160793551678e-01,5.399160799298031e-01,5.399160799298031e-01,5.399160799298031e-01,5.399160793551678e-01
1.477272727272727e+00,5.409423858365472e-01,5.409423858365472e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423898067544e-01
1.489898989898990e+00,5.429778614002653e-01,5.429778614002653e-01,5.429778603868178e-01,5.429778603868178e-01,5.429778603868178e-01,5.429778590181410e-01
1.515151515151515e+00,5.469814003958779e-01,5.469814003958779e-01,5.469813987451076e-01,5.469813987451076e-01,5.469813987451076e-01,5.469814030162147e-01
1.521464646464646e+00,5.479684990968268e-01,5.479684990968268e-01,5.479684975818794e-01,5.479684975818794e-01,5.479684975818794e-01,5.479684931415161e-01
1.524621212121212e+00,5.484600067682890e-01,5.484600067682890e-01,5.484600089623508e-01,5.484600089623508e-01,5.484600089623508e-01,5.484600067682890e-01
1.526199494949495e+00,5.487052603579228e-01,5.487052603579228e-01,5.487052588952148e-01,5.487052588952148e-01,5.487052588952148e-01,5.487052603579228e-01
1.526988636363636e+00,5.488277551433528e-01,5.488277551433528e-01,5.488277575463728e-01,5.488277575463728e-01,5.488277575463728e-01,5.488277650688705e-01
1.527383207070707e+00,5.488889757371697e-01,5.488889757371697e-01,5.488889724983165e-01,5.488889724983165e-01,5.488889724983165e-01,5.488889757371697e-01
1.527580492424242e+00,5.489195661830426e-01,5.489195661830426e-01,5.489195717726763e-01,5.489195717726763e-01,5.489195717726763e-01,5.489195725353739e-01
1.527679135101010e+00,5.489348743488542e-01,5.489348743488542e-01,5.489348735777981e-01,5.489348735777981e-01,5.489348735777981e-01,5.489348673612897e-01
1.527777777777778e+00,5.489501645693298e-01,5.489501673380266e-01,5.489501673380266e-01,5.489501673380266e-01,5.489501673380266e-01,5.489501645693298e-01
