,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01
5.050505050505051e-01,9.968763844384207e-01,9.968763844384207e-01,9.968764187410103e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595617242388e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740954686060e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223256871258e+00,1.772223256871258e+00
1.237373737373737e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00
1.250000000000000e+00,1.799999978842975e+00,1.799999978842975e+00,1.799999997423545e+00,1.799999978842975e+00,1.799999997423545e+00,1.799999997423545e+00
1.250789141414141e+00,1.800567972554637e+00,1.800567972554637e+00,1.800567972554637e+00,1.800567972554637e+00,1.800567972554637e+00,1.800567972554637e+00
1.250986426767677e+00,1.800709878079706e+00,1.800709878079706e+00,1.800709863786961e+00,1.800709878079706e+00,1.800709863786961e+00,1.800709863786961e+00
1.251085069444445e+00,1.800780863000918e+00,1.800780863000918e+00,1.800780847278898e+00,1.368558043459467e+01,1.800780847278898e+00,1.800780847278898e+00
1.251183712121212e+00,1.800851765024206e+00,1.800851765024206e+00,1.800851755019284e+00,1.368615898206972e+01,1.800851755019284e+00,1.800851755019284e+00
1.251578282828283e+00,1.801135466020202e+00,1.801135466020202e+00,1.801135491461289e+00,1.368847327487765e+01,1.801135491461289e+00,1.801135491461289e+00
1.253156565656566e+00,1.802269279516915e+00,1.802269279516915e+00,1.802269279516915e+00,1.369724654576767e+01,1.802269279516915e+00,1.802269279516915e+00
1.256313131313131e+00,1.804531718815383e+00,1.804531718815383e+00,1.804531693946006e+00,1.371444100119508e+01,1.804531693946006e+00,1.804531693946006e+00
1.262626262626263e+00,1.809036104759479e+00,1.809036104759479e+00,1.809036101329220e+00,1.374867451245781e+01,1.809036101329220e+00,1.809036101329220e+00
1.313131313131313e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113490597025e+00,1.401526237960698e+01,1.844113490597025e+00,1.844113490597025e+00
1.338383838383838e+00,1.861035534010652e+00,1.861035534010652e+00,1.861035568313241e+00,1.414387013394665e+01,1.861035568313241e+00,1.861035568313241e+00
1.341540404040404e+00,1.863122868022773e+00,1.863122868022773e+00,1.863122853730028e+00,1.415973386700753e+01,1.863122853730028e+00,1.863122853730028e+00
