,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435328856729e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365772733395e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365745735987e-01
5.050505050505051e-01,2.769101194931130e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101067884502e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210047895522e-01
7.070707070707071e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169243138455e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169318572390e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702555993878175e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.136363636363636e+00,4.759707026140190e-01,4.759707073782676e-01,4.759707072194593e-01,4.759707073782676e-01,4.759707073782676e-01,4.759707073782676e-01
1.142676767676768e+00,4.773771742932354e-01,4.773771881889602e-01,4.773771742932354e-01,4.773771881889602e-01,4.773771881889602e-01,4.773771881889602e-01
1.142775410353535e+00,4.773990839252862e-01,4.773990838812366e-01,4.773990838812366e-01,4.773990838812366e-01,4.773990838812366e-01,4.773990838812366e-01
1.142874053030303e+00,4.774209865451734e-01,4.774209894990307e-01,4.774209815586165e-01,4.774209894990307e-01,4.774209894990307e-01,4.774209894990307e-01
1.143071338383838e+00,4.774647876747271e-01,4.774648007346189e-01,4.774648007346189e-01,4.774648007346189e-01,4.774648007346189e-01,4.774648007346189e-01
1.143465909090909e+00,4.775523675706561e-01,4.775523636526886e-01,4.775523636526886e-01,4.775523636526886e-01,4.775523636526886e-01,4.775523636526886e-01
1.144255050505051e+00,4.777274220997857e-01,4.777274160399958e-01,4.777274160399958e-01,4.777274160399958e-01,4.777274160399958e-01,4.777274160399958e-01
1.145833333333333e+00,4.780771182565043e-01,4.780771237938986e-01,4.780771128361269e-01,4.780771237938986e-01,4.780771237938986e-01,4.780771237938986e-01
1.148989898989899e+00,4.787748725774104e-01,4.787748698296092e-01,4.787748698296092e-01,4.787748698296092e-01,4.787748698296092e-01,4.787748698296092e-01
1.161616161616162e+00,4.815442095524948e-01,4.815442044330171e-01,4.815442060210999e-01,4.815442044330171e-01,4.815442044330171e-01,4.815442044330171e-01
1.212121212121212e+00,4.922842465870829e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842419900010e-01,4.922842419900010e-01
1.313131313131313e+00,5.122537419446994e-01,5.122537426238138e-01,5.122537473880625e-01,5.122537426238138e-01,5.122537426238138e-01,5.122537426238138e-01
1.414141414141414e+00,5.304135150813183e-01,5.304135176410570e-01,5.304135181968860e-01,5.304135176410570e-01,5.304135176410570e-01,5.304135176410570e-01
1.439393939393939e+00,5.346968722897664e-01,5.346968696882358e-01,5.346968748495051e-01,5.346968696882358e-01,5.346968696882358e-01,5.346968696882358e-01
1.442550505050505e+00,5.352254594703397e-01,5.352254563150698e-01,5.352254563150698e-01,5.352254563150698e-01,5.352254563150698e-01,5.352254563150698e-01
1.444128787878788e+00,5.354891934651568e-01,5.354891931245547e-01,5.354891951890624e-01,5.354891931245547e-01,5.354891931245547e-01,5.354891931245547e-01
1.444523358585859e+00,5.355550686566678e-01,5.355550668805223e-01,5.355550648954187e-01,5.355550668805223e-01,5.355550668805223e-01,5.355550668805223e-01
1.444720643939394e+00,5.355879998530761e-01,5.355879951431568e-01,5.355879981605142e-01,5.355879951431568e-01,5.355879951431568e-01,5.355879951431568e-01
1.444819286616162e+00,5.356044578243037e-01,5.356044562571166e-01,5.356044572536880e-01,5.356044562571166e-01,5.356044562571166e-01,5.356044562571166e-01
1.444917929292930e+00,5.356209191493114e-01,5.356209167358432e-01,5.356209191493114e-01,5.356209167358432e-01,5.356209167358432e-01,5.356209167358432e-01
1.445707070707071e+00,5.357525511888175e-01,5.357525469678605e-01,5.357525511888175e-01,5.357525469678605e-01,5.357525469678605e-01,5.357525469678605e-01
1.452020202020202e+00,5.368022640889706e-01,5.368022657606366e-01,5.368022640889706e-01,5.368022657606366e-01,5.368022657606366e-01,5.368022657606366e-01
1.458333333333333e+00,5.378460669074584e-01,5.378460614014080e-01,5.378460669074584e-01,5.378460614014080e-01,5.378460614014080e-01,5.378460614014080e-01
1.461489898989899e+00,5.383657550045915e-01,5.383657432506886e-01,5.383657550045915e-01,5.383657432506886e-01,5.383657432506886e-01,5.383657432506886e-01
1.463068181818182e+00,5.386250513212937e-01,5.386250533586370e-01,5.386250513212937e-01,5.386250533586370e-01,5.386250533586370e-01,5.386250533586370e-01
1.463857323232323e+00,5.387545636567699e-01,5.387545625472013e-01,5.387545636567699e-01,5.387545625472013e-01,5.387545625472013e-01,5.387545625472013e-01
1.463955965909091e+00,5.387707462732375e-01,5.387707432944233e-01,5.387707462732375e-01,5.387707432851342e-01,5.387707432851342e-01,5.387707432851342e-01
1.464054608585859e+00,5.387869271657995e-01,5.387869271657995e-01,5.387869271657995e-01,5.387869325987145e-01,5.387869325987145e-01,5.387869325987145e-01
1.464251893939394e+00,5.388192859732681e-01,5.388192859732681e-01,5.388192859732681e-01,5.388192830374045e-01,5.388192830374045e-01,5.388192830374045e-01
1.464646464646465e+00,5.388839871849812e-01,5.388839871849812e-01,5.388839871849812e-01,5.388839862969085e-01,5.388839862969085e-01,5.388839862969085e-01
1.470959595959596e+00,5.399160799298031e-01,5.399160799298031e-01,5.399160799298031e-01,5.399160793551678e-01,5.399160793551678e-01,5.399160793551678e-01
1.474116161616161e+00,5.404299549959393e-01,5.404299549959393e-01,5.404299549959393e-01,5.404299531884502e-01,5.404299542163006e-01,5.404299531884502e-01
1.474214804292929e+00,5.404459927520865e-01,5.404459927520865e-01,5.404459927520865e-01,5.404459928252220e-01,5.404459908844348e-01,5.404459928252220e-01
1.474313446969697e+00,5.404620260051832e-01,5.404620260051832e-01,5.404620260051832e-01,5.404620233305174e-01,5.404620260051832e-01,5.404620233305174e-01
1.474510732323232e+00,5.404940897949189e-01,5.404940897949189e-01,5.404940897949189e-01,5.404940871202529e-01,5.404940897949189e-01,5.404940871202529e-01
1.474905303030303e+00,5.405582001980207e-01,5.405582001980207e-01,5.405582001980207e-01,5.405581928635853e-01,5.405582001980207e-01,5.405581928635853e-01
1.475694444444444e+00,5.406863556943171e-01,5.406863556943171e-01,5.406863556943171e-01,5.406863491643710e-01,5.406863556943171e-01,5.406863491643710e-01
1.477272727272727e+00,5.409423966501378e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423898067544e-01,5.409423966501378e-01,5.409423898067544e-01
1.489898989898990e+00,5.429778603868178e-01,5.429778603868178e-01,5.429778603868178e-01,5.429778590181410e-01,5.429778603868178e-01,5.429778590181410e-01
1.515151515151515e+00,5.469813987451076e-01,5.469813987451076e-01,5.469813987451076e-01,5.469814030162147e-01,5.469813987451076e-01,5.469814030162147e-01
1.540404040404040e+00,5.508973959065402e-01,5.508973959065402e-01,5.508973959065402e-01,5.508973943393531e-01,5.508973959065402e-01,5.508973943393531e-01
