,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169270929905e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842380197939e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842419900010e-01,4.922842380197939e-01
1.313131313131313e+00,5.122537473880625e-01,5.122537426238138e-01,5.122537473880625e-01,5.122537426238138e-01,5.122537426238138e-01,5.122537473880625e-01
1.325757575757576e+00,5.146179215606571e-01,5.146179191785329e-01,5.146179215606571e-01,5.146179191785329e-01,5.146179191785329e-01,5.146179215606571e-01
1.327335858585859e+00,5.149114766901336e-01,5.149114747050301e-01,5.149114766901336e-01,5.149114747050301e-01,5.149114747050301e-01,5.149114766901336e-01
1.328125000000000e+00,5.150580964391388e-01,5.150581047765738e-01,5.150580964391388e-01,5.150581047765738e-01,5.150581047765738e-01,5.150580964391388e-01
1.328519570707071e+00,5.151313765370880e-01,5.151313685966737e-01,5.151313765370880e-01,5.151313685966737e-01,5.151313685966737e-01,5.151313765370880e-01
1.328618213383838e+00,5.151496891174369e-01,5.151496871323333e-01,5.151496891174369e-01,5.151496871323333e-01,5.151496871323333e-01,5.151496891174369e-01
1.328716856060606e+00,5.151679917722681e-01,5.151679977275788e-01,5.151679917722681e-01,5.151679977275788e-01,5.151679977275788e-01,5.151679926519916e-01
1.328914141414141e+00,5.152046070074482e-01,5.152046070074482e-01,5.152046070074482e-01,5.152046070074482e-01,5.152046070074482e-01,5.152046117367678e-01
1.332070707070707e+00,5.157895634290378e-01,5.157895773247627e-01,5.157895634290378e-01,5.157895773247627e-01,5.157895773247627e-01,5.157895658842974e-01
1.338383838383838e+00,5.169543245314558e-01,5.169543150029587e-01,5.169543245314558e-01,5.169543150029587e-01,5.169543150029587e-01,5.169543177612080e-01
1.363636363636364e+00,5.215455183396306e-01,5.215455215952004e-01,5.215455183396306e-01,5.215455215952004e-01,5.215455215952004e-01,5.215455214447506e-01
1.369949494949495e+00,5.226766396388940e-01,5.226766425768473e-01,5.226766396388940e-01,5.226766425768473e-01,5.226766425768473e-01,5.226766425538619e-01
1.370344065656566e+00,5.227471171676360e-01,5.227471171676360e-01,5.227471171676360e-01,5.227471171676360e-01,5.227471171676360e-01,5.227471201452912e-01
1.370541351010101e+00,5.227823428303234e-01,5.227823487856341e-01,5.227823428303234e-01,5.227823487856341e-01,5.227823487856341e-01,5.227823436139168e-01
1.370639993686869e+00,5.227999582423017e-01,5.227999506989083e-01,5.227999582423017e-01,5.227999506989083e-01,5.227999506989083e-01,5.227999606244262e-01
1.370738636363636e+00,5.228175625377002e-01,5.228175678268907e-01,5.228175625377002e-01,5.228175684930109e-01,5.228175684930109e-01,5.228175661422305e-01
1.371527777777778e+00,5.229583818141007e-01,5.229583935680032e-01,5.229583818141007e-01,5.229583925336599e-01,5.229583925336599e-01,5.229583935680032e-01
1.373106060606061e+00,5.232397384821956e-01,5.232397339373532e-01,5.232397384821956e-01,5.232397404672993e-01,5.232397404672993e-01,5.232397339373532e-01
1.376262626262626e+00,5.238011873074176e-01,5.238011938373636e-01,5.238011873074176e-01,5.238011932627283e-01,5.238011932627283e-01,5.238011938373636e-01
1.388888888888889e+00,5.260308084609162e-01,5.260308086113662e-01,5.260308084609162e-01,5.260308059993878e-01,5.260308059993878e-01,5.260308086113662e-01
1.395202020202020e+00,5.271359826303439e-01,5.271359720257116e-01,5.271359826303439e-01,5.271359687346190e-01,5.271359687346190e-01,5.271359720257116e-01
1.396780303030303e+00,5.274112767921640e-01,5.274112731353944e-01,5.274112767921640e-01,5.274112668666463e-01,5.274112668666463e-01,5.274112731353944e-01
1.396977588383838e+00,5.274456520364861e-01,5.274456519946945e-01,5.274456520364861e-01,5.274456587858382e-01,5.274456587858382e-01,5.274456519946945e-01
1.397076231060606e+00,5.274628430333230e-01,5.274628422601776e-01,5.274628422601776e-01,5.274628406511987e-01,5.274628406511987e-01,5.274628422601776e-01
1.397174873737373e+00,5.274800308539944e-01,5.274800310629528e-01,5.274800310629528e-01,5.274800308539944e-01,5.274800308539944e-01,5.274800310629528e-01
1.397569444444444e+00,5.275487749903071e-01,5.275487663707786e-01,5.275487663707786e-01,5.275487680821467e-01,5.275487680821467e-01,5.275487663707786e-01
1.398358585858586e+00,5.276861739332721e-01,5.276861693361902e-01,5.276861693361902e-01,5.276861739332721e-01,5.276861739332721e-01,5.276861693361902e-01
1.401515151515151e+00,5.282347771533518e-01,5.282347842056933e-01,5.282347842056933e-01,5.282347823146210e-01,5.282347823146210e-01,5.282347842056933e-01
1.414141414141414e+00,5.304135181968860e-01,5.304135150813183e-01,5.304135150813183e-01,5.304135176410570e-01,5.304135176410570e-01,5.304135150813183e-01
1.464646464646465e+00,5.388839843118050e-01,5.388839871849812e-01,5.388839871849812e-01,5.388839862969085e-01,5.388839862969085e-01,5.388839871849812e-01
1.466224747474747e+00,5.391425519910213e-01,5.391425534537294e-01,5.391425534537294e-01,5.391425527850627e-01,5.391425527850627e-01,5.391425534537294e-01
1.467013888888889e+00,5.392716948882766e-01,5.392716998510357e-01,5.392716998510357e-01,5.392716992555044e-01,5.392716992555044e-01,5.392716998510357e-01
1.467408459595960e+00,5.393362306050403e-01,5.393362391200899e-01,5.393362391200899e-01,5.393362375926049e-01,5.393362375926049e-01,5.393362391200899e-01
1.467605744949495e+00,5.393684976693807e-01,5.393684979410266e-01,5.393684979410266e-01,5.393684998884329e-01,5.393685027512457e-01,5.393684979410266e-01
1.467704387626263e+00,5.393846373553718e-01,5.393846301463117e-01,5.393846301463117e-01,5.393846301463117e-01,5.393846373553718e-01,5.393846301463117e-01
1.467803030303030e+00,5.394007603664933e-01,5.394007599485768e-01,5.394007599485768e-01,5.394007599485768e-01,5.394007629074259e-01,5.394007599485768e-01
1.470959595959596e+00,5.399160793551678e-01,5.399160799298031e-01,5.399160799298031e-01,5.399160799298031e-01,5.399160793551678e-01,5.399160799298031e-01
1.477272727272727e+00,5.409423858365472e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423898067544e-01,5.409423966501378e-01
1.483585858585859e+00,5.419629728375472e-01,5.419629729733701e-01,5.419629729733701e-01,5.419629729733701e-01,5.419629692643607e-01,5.419629729733701e-01
1.484375000000000e+00,5.420901449239872e-01,5.420901461777370e-01,5.420901461777370e-01,5.420901461777370e-01,5.420901449239872e-01,5.420901461777370e-01
