,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.075179577113351e+01,-1.189585888380362e+01,-1.155494679996557e+01,-1.090352930484868e+01,-1.196572900432264e+01,-1.082694598642987e+01
2.004008016032064e-02,-1.075227554365274e+01,-1.189633865632285e+01,-1.155542657248481e+01,-1.090400907736792e+01,-1.196620877684188e+01,-1.082742575894911e+01
4.008016032064128e-02,-1.075370619319659e+01,-1.189776930586670e+01,-1.155685722202865e+01,-1.090543972691176e+01,-1.196763942638572e+01,-1.082885640849295e+01
6.012024048096192e-02,-1.075607459952299e+01,-1.190013771219310e+01,-1.155922562835506e+01,-1.090780813323816e+01,-1.197000783271213e+01,-1.083122481481936e+01
8.016032064128256e-02,-1.075936749491886e+01,-1.190343060758897e+01,-1.156251852375093e+01,-1.091110102863404e+01,-1.197330072810800e+01,-1.083451771021523e+01
1.002004008016032e-01,-1.076357147744295e+01,-1.190763459011306e+01,-1.156672250627502e+01,-1.091530501115812e+01,-1.197750471063209e+01,-1.083872169273931e+01
1.202404809619238e-01,-1.076867302476994e+01,-1.191273613744005e+01,-1.157182405360201e+01,-1.092040655848512e+01,-1.198260625795908e+01,-1.084382324006631e+01
1.402805611222445e-01,-1.077465850856677e+01,-1.191872162123688e+01,-1.157780953739884e+01,-1.092639204228194e+01,-1.198859174175591e+01,-1.084980872386313e+01
1.603206412825651e-01,-1.078151420932591e+01,-1.192557732199602e+01,-1.158466523815797e+01,-1.093324774304108e+01,-1.199544744251504e+01,-1.085666442462227e+01
1.803607214428858e-01,-1.078922633157548e+01,-1.193328944424559e+01,-1.159237736040754e+01,-1.094095986529065e+01,-1.200315956476461e+01,-1.086437654687184e+01
2.004008016032064e-01,-1.079778101938184e+01,-1.194184413205195e+01,-1.160093204821391e+01,-1.094951455309701e+01,-1.201171425257098e+01,-1.087293123467820e+01
2.204408817635271e-01,-1.080716437205728e+01,-1.195122748472739e+01,-1.161031540088935e+01,-1.095889790577246e+01,-1.202109760524642e+01,-1.088231458735365e+01
2.404809619238477e-01,-1.081736245998365e+01,-1.196142557265376e+01,-1.162051348881571e+01,-1.096909599369882e+01,-1.203129569317278e+01,-1.089251267528001e+01
2.605210420841683e-01,-1.082836134046184e+01,-1.197242445313195e+01,-1.163151236929390e+01,-1.098009487417701e+01,-1.204229457365097e+01,-1.090351155575820e+01
2.805611222444890e-01,-1.084014707349795e+01,-1.198421018616806e+01,-1.164329810233001e+01,-1.099188060721312e+01,-1.205408030668708e+01,-1.091529728879431e+01
3.006012024048096e-01,-1.085270573743808e+01,-1.199676885010819e+01,-1.165585676627015e+01,-1.100443927115326e+01,-1.206663897062722e+01,-1.092785595273445e+01
3.206412825651302e-01,-1.086602344436692e+01,-1.201008655703703e+01,-1.166917447319898e+01,-1.101775697808209e+01,-1.207995667755605e+01,-1.094117365966328e+01
3.406813627254509e-01,-1.088008635518876e+01,-1.202414946785887e+01,-1.168323738402083e+01,-1.103181988890394e+01,-1.209401958837790e+01,-1.095523657048513e+01
