,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167183884225e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916781840222e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916684649552e-01
5.050505050505051e-01,9.968764301752069e-01,9.968763844384207e-01,9.968764187410103e-01,9.968763844384207e-01,9.968763844384207e-01,9.968763844384207e-01
6.060606060606061e-01,1.145595614383839e+00,1.145595617242388e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595617242388e+00,1.145595617242388e+00
7.070707070707071e-01,1.279439066152433e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740927529844e+00,1.399740954686060e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740954686060e+00,1.399740954686060e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920157796143e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.136363636363636e+00,1.713494529410468e+00,1.713494546561763e+00,1.713494545990053e+00,1.713494546561763e+00,1.713494546561763e+00,1.713494546561763e+00
1.142676767676768e+00,1.718557827455647e+00,1.718557877480257e+00,1.718557827455647e+00,1.718557877480257e+00,1.718557877480257e+00,1.718557877480257e+00
1.142775410353535e+00,1.306157660289763e+01,1.718636701972452e+00,1.718636701972452e+00,1.718636701972452e+00,1.718636701972452e+00,1.718636701972452e+00
1.142874053030303e+00,1.306221777689623e+01,1.718715562196511e+00,1.718715533611019e+00,1.718715562196511e+00,1.718715562196511e+00,1.718715562196511e+00
1.143071338383838e+00,1.306343659078053e+01,1.718873282644628e+00,1.718873282644628e+00,1.718873282644628e+00,1.718873282644628e+00,1.718873282644628e+00
1.143465909090909e+00,1.306583277673315e+01,1.719188509149679e+00,1.719188509149679e+00,1.719188509149679e+00,1.719188509149679e+00,1.719188509149679e+00
1.144255050505051e+00,1.307062226865014e+01,1.719818697743985e+00,1.719818697743985e+00,1.719818697743985e+00,1.719818697743985e+00,1.719818697743985e+00
1.145833333333333e+00,1.308018995549796e+01,1.721077645658035e+00,1.721077606210057e+00,1.721077645658035e+00,1.721077645658035e+00,1.721077645658035e+00
1.148989898989899e+00,1.309928051371795e+01,1.723589531386593e+00,1.723589531386593e+00,1.723589531386593e+00,1.723589531386593e+00,1.723589531386593e+00
1.161616161616162e+00,1.317504957335626e+01,1.733559135958862e+00,1.733559141675960e+00,1.733559135958862e+00,1.733559135958862e+00,1.733559135958862e+00
1.212121212121212e+00,1.346889698662259e+01,1.772223271164004e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223271164004e+00
1.313131313131313e+00,1.401526237960698e+01,1.844113473445730e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113473445730e+00
1.414141414141414e+00,1.451211377262487e+01,1.909488663507805e+00,1.909488665508790e+00,1.909488663507805e+00,1.909488663507805e+00,1.909488663507805e+00
1.439393939393939e+00,1.462930642584801e+01,1.924908730877649e+00,1.924908749458218e+00,1.924908730877649e+00,1.924908730877649e+00,1.924908730877649e+00
