,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502636488521579e-02,6.502638473625140e-02,6.502636488521579e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435366970718e-01,1.806435307417611e-01,1.806435108907254e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01
5.050505050505051e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101055973881e-01,2.769101067884502e-01,2.769101055973881e-01,2.769101067884502e-01
6.060606060606061e-01,3.182210047895522e-01,3.182210039955107e-01,3.182209940699929e-01,3.182210047895522e-01,3.182209940699929e-01,3.182210047895522e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169243138455e-01,3.888169318572390e-01,3.888169243138455e-01,3.888169318572390e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545942789512e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847370643812e-01,4.458847311090705e-01,4.458847410345884e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702555993878175e-01,4.702556053431282e-01,4.702555993878175e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842419900010e-01,4.922842380197939e-01,4.922842439751046e-01,4.922842419900010e-01,4.922842499304153e-01,4.922842419900010e-01
1.313131313131313e+00,5.122537426238138e-01,5.122537473880625e-01,5.122537406387103e-01,5.122537426238138e-01,5.122537406387103e-01,5.122537426238138e-01
1.414141414141414e+00,5.304135176410570e-01,5.304135181968860e-01,5.304135176410570e-01,5.304135176410570e-01,5.304135176410570e-01,5.304135176410570e-01
1.439393939393939e+00,5.346968696882358e-01,5.346968748495051e-01,5.346968748495051e-01,5.346968696882358e-01,5.346968748495051e-01,5.346968696882358e-01
1.452020202020202e+00,5.368022657606366e-01,5.368022657606366e-01,5.368022756861545e-01,5.368022657606366e-01,5.368022756861545e-01,5.368022657606366e-01
1.452217487373737e+00,5.368349802673196e-01,5.368349802673196e-01,5.368349604162840e-01,5.368349802673196e-01,5.368349743120089e-01,5.368349802673196e-01
1.452316130050505e+00,5.368513305330966e-01,5.368513275951433e-01,5.368513275951433e-01,5.368513305330966e-01,5.368513335504540e-01,5.368513305330966e-01
1.452414772727273e+00,5.368676798857259e-01,5.368676777815161e-01,5.368676749229669e-01,5.368676794490032e-01,5.368676749229669e-01,5.368676794490032e-01
1.452809343434343e+00,5.369330615178044e-01,5.369330658223446e-01,5.369330626461789e-01,5.369330626461789e-01,5.369330543087439e-01,5.369330626461789e-01
1.453598484848485e+00,5.370637673706765e-01,5.370637733782267e-01,5.370637686139782e-01,5.370637638497296e-01,5.370637646437711e-01,5.370637638497296e-01
1.455176767676768e+00,5.373249014753597e-01,5.373249038261402e-01,5.373248970767880e-01,5.373249013646118e-01,5.373248994589123e-01,5.373249013646118e-01
1.458333333333333e+00,5.378460669074584e-01,5.378460530639732e-01,5.378460550490767e-01,5.378460614014080e-01,5.378460550490767e-01,5.378460614014080e-01
1.464646464646465e+00,5.388839871849812e-01,5.388839843118050e-01,5.388839894730743e-01,5.388839862969085e-01,5.388839894730743e-01,5.388839862969085e-01
1.465435606060606e+00,5.390133178834813e-01,5.390133118236914e-01,5.390133110296500e-01,5.390133157938986e-01,5.390133110296500e-01,5.390133157938986e-01
1.465632891414141e+00,5.390456336455465e-01,5.390456412202835e-01,5.390456281186000e-01,5.390456312947658e-01,5.390456312947658e-01,5.390456265067071e-01
1.465731534090909e+00,5.390617910825426e-01,5.390617900377512e-01,5.390617928168963e-01,5.390617900377512e-01,5.390617905935803e-01,5.390617910825426e-01
1.465830176767677e+00,5.390779464299563e-01,5.390779449693378e-01,5.390779487807367e-01,5.390779487807367e-01,5.390779487807367e-01,5.390779464299563e-01
1.466224747474747e+00,5.391425534537294e-01,5.391425519910213e-01,5.391425639016427e-01,5.391425527850627e-01,5.391425639016427e-01,5.391425534537294e-01
1.467803030303030e+00,5.394007599485768e-01,5.394007603664933e-01,5.394007464707684e-01,5.394007629074259e-01,5.394007663218040e-01,5.394007599485768e-01
1.470959595959596e+00,5.399160799298031e-01,5.399160793551678e-01,5.399160793551678e-01,5.399160793551678e-01,5.399160793551678e-01,5.399160799298031e-01
1.477272727272727e+00,5.409423966501378e-01,5.409423858365472e-01,5.409423878216507e-01,5.409423898067544e-01,5.409423878216507e-01,5.409423966501378e-01
1.489898989898990e+00,5.429778603868178e-01,5.429778614002653e-01,5.429778554449546e-01,5.429778590181410e-01,5.429778554449546e-01,5.429778603868178e-01
