,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01
5.050505050505051e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01
6.060606060606061e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169270929905e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842419900010e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842380197939e-01
1.237373737373737e+00,4.974593593306806e-01,4.974593593306806e-01,4.974593593306806e-01,4.974593593306806e-01,4.974593593306806e-01,4.974593593306806e-01
1.250000000000000e+00,4.999999941230487e-01,4.999999941230487e-01,4.999999992843179e-01,4.999999941230487e-01,4.999999992843179e-01,4.999999992843179e-01
1.250789141414141e+00,5.001577701540659e-01,5.001577701540659e-01,5.001577701540659e-01,5.001577701540659e-01,5.001577701540659e-01,5.001577701540659e-01
1.250986426767677e+00,5.001971883554739e-01,5.001971883554739e-01,5.001971843852668e-01,5.001971883554739e-01,5.001971843852668e-01,5.001971843852668e-01
1.251085069444445e+00,5.002169063891440e-01,5.002169063891440e-01,5.002169020219160e-01,5.002169004024026e-01,5.002169020219160e-01,5.002169020219160e-01
1.251183712121212e+00,5.002366013956127e-01,5.002366013956127e-01,5.002365986164676e-01,5.002366034909086e-01,5.002365986164676e-01,5.002365986164676e-01
1.251578282828283e+00,5.003154072278339e-01,5.003154072278339e-01,5.003154142948025e-01,5.003154140064553e-01,5.003154142948025e-01,5.003154142948025e-01
1.253156565656566e+00,5.006303554213652e-01,5.006303554213652e-01,5.006303554213652e-01,5.006303562049587e-01,5.006303554213652e-01,5.006303554213652e-01
1.256313131313131e+00,5.012588107820508e-01,5.012588107820508e-01,5.012588038738904e-01,5.012588085232119e-01,5.012588038738904e-01,5.012588038738904e-01
1.262626262626263e+00,5.025100290998551e-01,5.025100290998551e-01,5.025100281470054e-01,5.025100333500663e-01,5.025100281470054e-01,5.025100281470054e-01
1.313131313131313e+00,5.122537426238138e-01,5.122537426238138e-01,5.122537473880625e-01,5.122537419446994e-01,5.122537473880625e-01,5.122537473880625e-01
1.338383838383838e+00,5.169543150029587e-01,5.169543150029587e-01,5.169543245314558e-01,5.169543177612080e-01,5.169543245314558e-01,5.169543245314558e-01
1.341540404040404e+00,5.175341300063259e-01,5.175341300063259e-01,5.175341260361187e-01,5.175341325660647e-01,5.175341260361187e-01,5.175341260361187e-01
1.342329545454545e+00,5.176788301601878e-01,5.176788301601878e-01,5.176788168202918e-01,5.176788132345680e-01,5.176788168202918e-01,5.176788168202918e-01
1.342526830808081e+00,5.177149669854098e-01,5.177149669854098e-01,5.177149677794511e-01,5.177149715824917e-01,5.177149677794511e-01,5.177149677794511e-01
1.342625473484849e+00,5.177330433384350e-01,5.177330433384350e-01,5.177330458344757e-01,5.177330461593715e-01,5.177330433384350e-01,5.177330433384350e-01
1.342724116161616e+00,5.177511216765637e-01,5.177511216765637e-01,5.177511189377596e-01,5.177511187511479e-01,5.177511256467708e-01,5.177511256467708e-01
1.343118686868687e+00,5.178233953270075e-01,5.178233953270075e-01,5.178233971240485e-01,5.178233971240485e-01,5.178233953270075e-01,5.178233953270075e-01
1.344696969696970e+00,5.181122342474441e-01,5.181122342474441e-01,5.181122359922458e-01,5.181122359922458e-01,5.181122278951128e-01,5.181122278951128e-01
1.351010101010101e+00,5.192633795245384e-01,5.192633795245384e-01,5.192633717930822e-01,5.192633717930822e-01,5.192633795245384e-01,5.192633795245384e-01
1.363636363636364e+00,5.215455215952004e-01,5.215455215952004e-01,5.215455214447506e-01,5.215455214447506e-01,5.215455183396306e-01,5.215455183396306e-01
1.369949494949495e+00,5.226766425768473e-01,5.226766425768473e-01,5.226766425538619e-01,5.226766425538619e-01,5.226766396388940e-01,5.226766396388940e-01
1.370048137626263e+00,5.226942637853280e-01,5.226942637853280e-01,5.226942627509846e-01,5.226942627509846e-01,5.226942637853280e-01,5.226942637853280e-01
1.370146780303030e+00,5.227118915049485e-01,5.227118915049485e-01,5.227118857585961e-01,5.227118857585961e-01,5.227118826864060e-01,5.227118815794307e-01
1.370344065656566e+00,5.227471171676360e-01,5.227471171676360e-01,5.227471201452912e-01,5.227471201452912e-01,5.227471201452912e-01,5.227471171676360e-01
1.370738636363636e+00,5.228175684930109e-01,5.228175684930109e-01,5.228175661422305e-01,5.228175661422305e-01,5.228175661422305e-01,5.228175625377002e-01
1.371527777777778e+00,5.229583925336599e-01,5.229583925336599e-01,5.229583935680032e-01,5.229583935680032e-01,5.229583935680032e-01,5.229583818141007e-01
1.373106060606061e+00,5.232397404672993e-01,5.232397404672993e-01,5.232397339373532e-01,5.232397339373532e-01,5.232397339373532e-01,5.232397384821956e-01
1.376262626262626e+00,5.238011932627283e-01,5.238011932627283e-01,5.238011938373636e-01,5.238011938373636e-01,5.238011938373636e-01,5.238011873074176e-01
1.388888888888889e+00,5.260308059993878e-01,5.260308059993878e-01,5.260308086113662e-01,5.260308086113662e-01,5.260308086113662e-01,5.260308084609162e-01
1.414141414141414e+00,5.304135176410570e-01,5.304135176410570e-01,5.304135150813183e-01,5.304135150813183e-01,5.304135150813183e-01,5.304135181968860e-01
1.515151515151515e+00,5.469814030162147e-01,5.469814030162147e-01,5.469813987451076e-01,5.469813987451076e-01,5.469813987451076e-01,5.469814003958779e-01
1.540404040404040e+00,5.508973943393531e-01,5.508973943393531e-01,5.508973959065402e-01,5.508973959065402e-01,5.508973959065402e-01,5.508974042648710e-01
1.553030303030303e+00,5.528234049403939e-01,5.528234049403939e-01,5.528234079493929e-01,5.528234079493929e-01,5.528234079493929e-01,5.528234033523111e-01
1.559343434343434e+00,5.537785603870953e-01,5.537785603870953e-01,5.537785663549433e-01,5.537785663549433e-01,5.537785663549433e-01,5.537785689627426e-01
1.560132575757576e+00,5.538975974397389e-01,5.538975974397389e-01,5.538975953898583e-01,5.538975953898583e-01,5.538975953898583e-01,5.538975964868891e-01
1.560231218434343e+00,5.539124649125599e-01,5.539124649125599e-01,5.539124701887562e-01,5.539124701887562e-01,5.539124701887562e-01,5.539124689530301e-01
1.560329861111111e+00,5.539273432637486e-01,5.539273432637486e-01,5.539273378308336e-01,5.539273378308336e-01,5.539273378308336e-01,5.539273393661708e-01
1.560527146464646e+00,5.539570741597796e-01,5.539570741597796e-01,5.539570816822772e-01,5.539570816822772e-01,5.539570816822772e-01,5.539570816822772e-01
1.560921717171717e+00,5.540165427011938e-01,5.540165427011938e-01,5.540165443101723e-01,5.540165443101723e-01,5.540165443101723e-01,5.540165443101723e-01
