,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.022736225754026e+01,-1.092409327789334e+01,-1.197882483625945e+01,-1.143703549483521e+01,-1.219871825649817e+01,-1.537571729938012e+01
2.004008016032064e-02,-1.022784203005949e+01,-1.092457305041257e+01,-1.197930460877869e+01,-1.143751526735444e+01,-1.219919802901741e+01,-1.537619707189936e+01
4.008016032064128e-02,-1.022927267960334e+01,-1.092600369995642e+01,-1.198073525832253e+01,-1.143894591689829e+01,-1.220062867856125e+01,-1.537762772144320e+01
6.012024048096192e-02,-1.023164108592974e+01,-1.092837210628282e+01,-1.198310366464893e+01,-1.144131432322469e+01,-1.220299708488766e+01,-1.537999612776961e+01
8.016032064128256e-02,-1.023493398132562e+01,-1.093166500167870e+01,-1.198639656004481e+01,-1.144460721862057e+01,-1.220628998028353e+01,-1.538328902316548e+01
1.002004008016032e-01,-1.023913796384970e+01,-1.093586898420278e+01,-1.199060054256889e+01,-1.144881120114465e+01,-1.221049396280761e+01,-1.538749300568957e+01
1.202404809619238e-01,-1.024423951117669e+01,-1.094097053152977e+01,-1.199570208989589e+01,-1.145391274847164e+01,-1.221559551013461e+01,-1.539259455301656e+01
1.402805611222445e-01,-1.025022499497352e+01,-1.094695601532660e+01,-1.200168757369271e+01,-1.145989823226847e+01,-1.222158099393143e+01,-1.539858003681339e+01
1.603206412825651e-01,-1.025708069573266e+01,-1.095381171608574e+01,-1.200854327445185e+01,-1.146675393302761e+01,-1.222843669469057e+01,-1.540543573757252e+01
1.803607214428858e-01,-1.026479281798223e+01,-1.096152383833531e+01,-1.201625539670142e+01,-1.147446605527718e+01,-1.223614881694014e+01,-1.541314785982209e+01
2.004008016032064e-01,-1.027334750578859e+01,-1.097007852614167e+01,-1.202481008450778e+01,-1.148302074308354e+01,-1.224470350474650e+01,-1.542170254762846e+01
2.204408817635271e-01,-1.028273085846404e+01,-1.097946187881712e+01,-1.203419343718323e+01,-1.149240409575899e+01,-1.225408685742195e+01,-1.543108590030390e+01
