,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.267120337416962e+01,-1.539359538625851e+01,-1.339116393738808e+01,-9.710748192774460e+00,-1.131791396617449e+01,-1.219524011679517e+01
2.004008016032064e-02,-1.267168314668885e+01,-1.539407515877774e+01,-1.339164370990731e+01,-9.711227965293695e+00,-1.131839373869373e+01,-1.219571988931441e+01
4.008016032064128e-02,-1.267311379623270e+01,-1.539550580832159e+01,-1.339307435945116e+01,-9.712658614837540e+00,-1.131982438823757e+01,-1.219715053885825e+01
6.012024048096192e-02,-1.267548220255910e+01,-1.539787421464799e+01,-1.339544276577756e+01,-9.715027021163944e+00,-1.132219279456398e+01,-1.219951894518466e+01
8.016032064128256e-02,-1.267877509795498e+01,-1.540116711004387e+01,-1.339873566117343e+01,-9.718319916559819e+00,-1.132548568995985e+01,-1.220281184058053e+01
1.002004008016032e-01,-1.268297908047906e+01,-1.540537109256795e+01,-1.340293964369752e+01,-9.722523899083903e+00,-1.132968967248394e+01,-1.220701582310462e+01
1.202404809619238e-01,-1.268808062780605e+01,-1.541047263989494e+01,-1.340804119102451e+01,-9.727625446410896e+00,-1.133479121981093e+01,-1.221211737043161e+01
1.402805611222445e-01,-1.269406611160288e+01,-1.541645812369177e+01,-1.341402667482134e+01,-9.733610930207723e+00,-1.134077670360776e+01,-1.221810285422844e+01
1.603206412825651e-01,-1.270092181236202e+01,-1.542331382445091e+01,-1.342088237558048e+01,-9.740466630966861e+00,-1.134763240436689e+01,-1.222495855498757e+01
1.803607214428858e-01,-1.270863393461159e+01,-1.543102594670048e+01,-1.342859449783005e+01,-9.748178753216431e+00,-1.135534452661646e+01,-1.223267067723714e+01
2.004008016032064e-01,-1.271718862241795e+01,-1.543958063450684e+01,-1.343714918563641e+01,-9.756733441022792e+00,-1.136389921442282e+01,-1.224122536504350e+01
2.204408817635271e-01,-1.272657197509340e+01,-1.544896398718229e+01,-1.344653253831185e+01,-9.766116793698238e+00,-1.137328256709827e+01,-1.225060871771895e+01
2.404809619238477e-01,-1.273677006301976e+01,-1.545916207510865e+01,-1.345673062623822e+01,-9.776314881624600e+00,-1.138348065502463e+01,-1.226080680564531e+01
2.605210420841683e-01,-1.274776894349795e+01,-1.547016095558684e+01,-1.346772950671641e+01,-9.787313762102791e+00,-1.139447953550282e+01,-1.227180568612350e+01
2.805611222444890e-01,-1.275955467653406e+01,-1.548194668862295e+01,-1.347951523975252e+01,-9.799099495138901e+00,-1.140626526853893e+01,-1.228359141915961e+01
3.006012024048096e-01,-1.277211334047419e+01,-1.549450535256308e+01,-1.349207390369265e+01,-9.811658159079036e+00,-1.141882393247907e+01,-1.229615008309975e+01
3.206412825651302e-01,-1.278543104740303e+01,-1.550782305949192e+01,-1.350539161062149e+01,-9.824975866007870e+00,-1.143214163940790e+01,-1.230946779002858e+01
3.406813627254509e-01,-1.279949395822488e+01,-1.552188597031376e+01,-1.351945452144333e+01,-9.839038776829717e+00,-1.144620455022975e+01,-1.232353070085043e+01
3.607214428857715e-01,-1.281428829735079e+01,-1.553668030943968e+01,-1.353424886056925e+01,-9.853833115955632e+00,-1.146099888935566e+01,-1.233832503997635e+01
3.807615230460922e-01,-1.282980036692080e+01,-1.555219237900969e+01,-1.354976093013926e+01,-9.869345185525640e+00,-1.147651095892567e+01,-1.235383710954635e+01
4.008016032064128e-01,-1.284601656049662e+01,-1.556840857258551e+01,-1.356597712371508e+01,-9.885561379101464e+00,-1.149272715250150e+01,-1.237005330312218e+01
4.208416833667334e-01,-1.286292337616712e+01,-1.558531538825601e+01,-1.358288393938558e+01,-9.902468194771965e+00,-1.150963396817200e+01,-1.238696011879268e+01
4.408817635270541e-01,-1.288050742901589e+01,-1.560289944110477e+01,-1.360046799223434e+01,-9.920052247620728e+00,-1.152721802102076e+01,-1.240454417164144e+01
4.609218436873747e-01,-1.289875546290795e+01,-1.562114747499684e+01,-1.361871602612641e+01,-9.938300281512793e+00,-1.154546605491283e+01,-1.242279220553351e+01
4.809619238476954e-01,-1.291765436156030e+01,-1.564004637364919e+01,-1.363761492477876e+01,-9.957199180165142e+00,-1.156436495356517e+01,-1.244169110418586e+01
5.010020040080160e-01,-1.293719115886841e+01,-1.565958317095730e+01,-1.365715172208687e+01,-9.976735977473256e+00,-1.158390175087329e+01,-1.246122790149397e+01
5.210420841683366e-01,-1.295735304846867e+01,-1.567974506055756e+01,-1.367731361168713e+01,-9.996897867073514e+00,-1.160406364047355e+01,-1.248138979109423e+01
5.410821643286573e-01,-1.297812739252373e+01,-1.570051940461262e+01,-1.369808795574219e+01,-1.001767221112857e+01,-1.162483798452861e+01,-1.250216413514929e+01
5.611222444889780e-01,-1.299950172972489e+01,-1.572189374181378e+01,-1.371946229294335e+01,-1.003904654832974e+01,-1.164621232172977e+01,-1.252353847235045e+01
5.811623246492986e-01,-1.302146378251203e+01,-1.574385579460092e+01,-1.374142434573049e+01,-1.006100860111688e+01,-1.166817437451691e+01,-1.254550052513759e+01
6.012024048096192e-01,-1.304400146351771e+01,-1.576639347560659e+01,-1.376396202673616e+01,-1.008354628212255e+01,-1.169071205552258e+01,-1.256803820614326e+01
6.212424849699398e-01,-1.306710288124749e+01,-1.578949489333638e+01,-1.378706344446594e+01,-1.010664769985233e+01,-1.171381347325236e+01,-1.259113962387304e+01
6.412825651302605e-01,-1.309075634501367e+01,-1.581314835710256e+01,-1.381071690823212e+01,-1.013030116361851e+01,-1.173746693701854e+01,-1.261479308763922e+01
6.613226452905812e-01,-1.311495036914354e+01,-1.583734238123243e+01,-1.383491093236200e+01,-1.015449518774838e+01,-1.176166096114842e+01,-1.263898711176910e+01
6.813627254509018e-01,-1.313967367648753e+01,-1.586206568857642e+01,-1.385963423970599e+01,-1.017921849509237e+01,-1.178638426849241e+01,-1.266371041911309e+01
7.014028056112224e-01,-1.316491520125524e+01,-1.588730721334413e+01,-1.388487576447370e+01,-1.020446001986008e+01,-1.181162579326011e+01,-1.268895194388079e+01
7.214428857715430e-01,-1.319066409121040e+01,-1.591305610329929e+01,-1.391062465442885e+01,-1.023020890981524e+01,-1.183737468321527e+01,-1.271470083383595e+01
7.414829659318637e-01,-1.321690970925742e+01,-1.593930172134631e+01,-1.393687027247588e+01,-1.025645452786226e+01,-1.186362030126229e+01,-1.274094645188297e+01
7.615230460921844e-01,-1.324364163445396e+01,-1.596603364654285e+01,-1.396360219767242e+01,-1.028318645305880e+01,-1.189035222645883e+01,-1.276767837707951e+01
7.815631262525050e-01,-1.327084966248474e+01,-1.599324167457363e+01,-1.399081022570320e+01,-1.031039448108959e+01,-1.191756025448962e+01,-1.279488640511030e+01
8.016032064128256e-01,-1.329852380563267e+01,-1.602091581772156e+01,-1.401848436885113e+01,-1.033806862423751e+01,-1.194523439763755e+01,-1.282256054825823e+01
8.216432865731462e-01,-1.332665429228316e+01,-1.604904630437205e+01,-1.404661485550162e+01,-1.036619911088800e+01,-1.197336488428803e+01,-1.285069103490872e+01
8.416833667334669e-01,-1.335523156599773e+01,-1.607762357808662e+01,-1.407519212921618e+01,-1.039477638460257e+01,-1.200194215800260e+01,-1.287926830862328e+01
8.617234468937875e-01,-1.338424628419212e+01,-1.610663829628101e+01,-1.410420684741057e+01,-1.042379110279696e+01,-1.203095687619699e+01,-1.290828302681767e+01
8.817635270541082e-01,-1.341368931645369e+01,-1.613608132854258e+01,-1.413364987967215e+01,-1.045323413505853e+01,-1.206039990845857e+01,-1.293772605907925e+01
9.018036072144289e-01,-1.344355174253169e+01,-1.616594375462058e+01,-1.416351230575015e+01,-1.048309656113654e+01,-1.209026233453657e+01,-1.296758848515725e+01
9.218436873747494e-01,-1.347382485003286e+01,-1.619621686212174e+01,-1.419378541325131e+01,-1.051336966863770e+01,-1.212053544203773e+01,-1.299786159265841e+01
9.418837675350701e-01,-1.350450013185356e+01,-1.622689214394245e+01,-1.422446069507201e+01,-1.054404495045840e+01,-1.215121072385843e+01,-1.302853687447911e+01
9.619238476953907e-01,-1.353556928337822e+01,-1.625796129546711e+01,-1.425552984659668e+01,-1.057511410198306e+01,-1.218227987538310e+01,-1.305960602600378e+01
9.819639278557114e-01,-1.356702419947216e+01,-1.628941621156105e+01,-1.428698476269062e+01,-1.060656901807701e+01,-1.221373479147704e+01,-1.309106094209772e+01
1.002004008016032e+00,-1.359885697129553e+01,-1.632124898338442e+01,-1.431881753451399e+01,-1.063840178990038e+01,-1.224556756330041e+01,-1.312289371392109e+01
1.022044088176353e+00,-1.363105988296337e+01,-1.635345189505226e+01,-1.435102044618182e+01,-1.067060470156821e+01,-1.227777047496824e+01,-1.315509662558892e+01
1.042084168336673e+00,-1.366362540807514e+01,-1.638601742016403e+01,-1.438358597129360e+01,-1.070317022667998e+01,-1.231033600008001e+01,-1.318766215070069e+01
1.062124248496994e+00,-1.369654620613564e+01,-1.641893821822453e+01,-1.441650676935410e+01,-1.073609102474048e+01,-1.234325679814051e+01,-1.322058294876119e+01
1.082164328657315e+00,-1.372981511888734e+01,-1.645220713097623e+01,-1.444977568210580e+01,-1.076935993749218e+01,-1.237652571089222e+01,-1.325385186151290e+01
1.102204408817635e+00,-1.376342516657294e+01,-1.648581717866183e+01,-1.448338572979140e+01,-1.080296998517778e+01,-1.241013575857781e+01,-1.328746190919849e+01
1.122244488977956e+00,-1.379736954414520e+01,-1.651976155623409e+01,-1.451733010736366e+01,-1.083691436275004e+01,-1.244408013615007e+01,-1.332140628677075e+01
1.142284569138277e+00,-1.383164161743979e+01,-1.655403362952867e+01,-1.455160218065824e+01,-1.087118643604463e+01,-1.247835220944466e+01,-1.335567836006534e+01
1.162324649298597e+00,-1.386623491932545e+01,-1.658862693141434e+01,-1.458619548254390e+01,-1.090577973793029e+01,-1.251294551133032e+01,-1.339027166195100e+01
1.182364729458918e+00,-1.390114314584443e+01,-1.662353515793332e+01,-1.462110370906289e+01,-1.094068796444927e+01,-1.254785373784931e+01,-1.342517988846999e+01
1.202404809619238e+00,-1.393636015235497e+01,-1.665875216444386e+01,-1.465632071557343e+01,-1.097590497095981e+01,-1.258307074435984e+01,-1.346039689498053e+01
1.222444889779559e+00,-1.397187994968629e+01,-1.669427196177518e+01,-1.469184051290475e+01,-1.101142476829113e+01,-1.261859054169116e+01,-1.349591669231184e+01
1.242484969939880e+00,-1.400769670031563e+01,-1.673008871240452e+01,-1.472765726353409e+01,-1.104724151892047e+01,-1.265440729232050e+01,-1.353173344294119e+01
1.262525050100200e+00,-1.404380471457565e+01,-1.676619672666454e+01,-1.476376527779411e+01,-1.108334953318049e+01,-1.269051530658053e+01,-1.356784145720121e+01
1.282565130260521e+00,-1.408019844689964e+01,-1.680259045898853e+01,-1.480015901011810e+01,-1.111974326550449e+01,-1.272690903890452e+01,-1.360423518952520e+01
1.302605210420842e+00,-1.411687249211107e+01,-1.683926450419996e+01,-1.483683305532953e+01,-1.115641731071592e+01,-1.276358308411595e+01,-1.364090923473663e+01
1.312625250501002e+00,-1.413531298041793e+01,-1.685770499250682e+01,-1.485527354363639e+01,-1.117485779902277e+01,-1.278202357242280e+01,-1.365934972304349e+01
1.315130260521042e+00,-1.413993377020973e+01,-1.686232578229862e+01,-1.485989433342819e+01,-1.117947858881457e+01,-1.278664436221461e+01,-1.366397051283529e+01
1.315756513026052e+00,-1.414108963164370e+01,-1.686348164373259e+01,-1.486105019486216e+01,-1.118063445024854e+01,-1.278780022364857e+01,-1.366512637426926e+01
1.316069639278557e+00,-1.414166766185117e+01,-1.686405967394006e+01,-1.486162822506962e+01,-1.118121248045601e+01,-1.278837825385604e+01,-1.366570440447672e+01
1.316089209669339e+00,-1.414170379094073e+01,-1.686409580302962e+01,-1.486166435415919e+01,-1.117580320613491e+01,-1.278841438294561e+01,-1.366574053356629e+01
1.316108780060120e+00,-1.414173992028929e+01,-1.686413193237818e+01,-1.486170048350774e+01,-1.117607778587099e+01,-1.278845051229416e+01,-1.366577666291484e+01
1.316147920841683e+00,-1.414181217976332e+01,-1.686420419185221e+01,-1.486177274298178e+01,-1.117662695169272e+01,-1.278852277176820e+01,-1.366584892238888e+01
1.316226202404809e+00,-1.414195670181898e+01,-1.686434871390787e+01,-1.486191726503744e+01,-1.117772530873353e+01,-1.278866729382386e+01,-1.366599344444454e+01
1.316382765531062e+00,-1.414224575835961e+01,-1.686463777044850e+01,-1.486220632157806e+01,-1.117992212439720e+01,-1.278895635036448e+01,-1.366628250098516e+01
1.317635270541082e+00,-1.414455880701329e+01,-1.686695081910218e+01,-1.486451937023175e+01,-1.119750128961192e+01,-1.279126939901817e+01,-1.366859554963885e+01
1.322645290581162e+00,-1.415382158176315e+01,-1.687621359385204e+01,-1.487378214498160e+01,-1.126789837771081e+01,-1.280053217376802e+01,-1.367785832438870e+01
1.342685370741483e+00,-1.419104058053333e+01,-1.691343259262222e+01,-1.491100114375179e+01,-1.155076276836421e+01,-1.283775117253820e+01,-1.371507732315889e+01
1.362725450901804e+00,-1.422852448267704e+01,-1.695091649476593e+01,-1.494848504589549e+01,-1.183564042465638e+01,-1.287523507468191e+01,-1.375256122530259e+01
1.382765531062124e+00,-1.426626840854404e+01,-1.698866042063293e+01,-1.498622897176249e+01,-1.212249426124558e+01,-1.291297900054891e+01,-1.379030515116959e+01
1.402805611222445e+00,-1.430426760116061e+01,-1.702665961324950e+01,-1.502422816437907e+01,-1.241128812513152e+01,-1.295097819316548e+01,-1.382830434378616e+01
1.422845691382765e+00,-1.434251742287984e+01,-1.706490943496873e+01,-1.506247798609830e+01,-1.270198677019768e+01,-1.298922801488471e+01,-1.386655416550539e+01
1.442885771543086e+00,-1.438101335210206e+01,-1.710340536419094e+01,-1.510097391532051e+01,-1.299455583228652e+01,-1.302772394410693e+01,-1.390505009472761e+01
1.445390781563126e+00,-1.438584242690385e+01,-1.710823443899274e+01,-1.510580299012231e+01,-1.303125680078015e+01,-1.303255301890872e+01,-1.390987916952940e+01
1.445469063126252e+00,-1.438599339624895e+01,-1.710838540833784e+01,-1.510595395946741e+01,-1.303240416780294e+01,-1.303270398825383e+01,-1.391003013887451e+01
1.445488633517034e+00,-1.438603113916013e+01,-1.710842315124902e+01,-1.510599170237859e+01,-1.303269101392793e+01,-1.303274173116501e+01,-1.391006788178569e+01
1.445508203907815e+00,-1.438606888230127e+01,-1.710846089439016e+01,-1.510602944551973e+01,-1.303297786180058e+01,-1.303297786180058e+01,-1.391010562492683e+01
