,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.314597208453973e+01,-1.260507783589082e+01,-1.204132142992088e+01,-1.098754919573106e+01,-1.242745397316226e+01,-1.301450065986416e+01
2.004008016032064e-02,-1.314645185705896e+01,-1.260555760841006e+01,-1.204180120244011e+01,-1.098802896825029e+01,-1.242793374568150e+01,-1.301498043238340e+01
4.008016032064128e-02,-1.314788250660281e+01,-1.260698825795390e+01,-1.204323185198396e+01,-1.098945961779414e+01,-1.242936439522534e+01,-1.301641108192724e+01
6.012024048096192e-02,-1.315025091292921e+01,-1.260935666428031e+01,-1.204560025831036e+01,-1.099182802412054e+01,-1.243173280155175e+01,-1.301877948825365e+01
8.016032064128256e-02,-1.315354380832509e+01,-1.261264955967618e+01,-1.204889315370624e+01,-1.099512091951642e+01,-1.243502569694762e+01,-1.302207238364952e+01
1.002004008016032e-01,-1.315774779084917e+01,-1.261685354220026e+01,-1.205309713623032e+01,-1.099932490204050e+01,-1.243922967947170e+01,-1.302627636617360e+01
1.202404809619238e-01,-1.316284933817616e+01,-1.262195508952726e+01,-1.205819868355731e+01,-1.100442644936749e+01,-1.244433122679870e+01,-1.303137791350060e+01
1.402805611222445e-01,-1.316883482197299e+01,-1.262794057332408e+01,-1.206418416735414e+01,-1.101041193316432e+01,-1.245031671059552e+01,-1.303736339729742e+01
1.603206412825651e-01,-1.317569052273213e+01,-1.263479627408322e+01,-1.207103986811328e+01,-1.101726763392346e+01,-1.245717241135466e+01,-1.304421909805656e+01
1.803607214428858e-01,-1.318340264498170e+01,-1.264250839633279e+01,-1.207875199036285e+01,-1.102497975617303e+01,-1.246488453360423e+01,-1.305193122030613e+01
2.004008016032064e-01,-1.319195733278806e+01,-1.265106308413915e+01,-1.208730667816921e+01,-1.103353444397939e+01,-1.247343922141059e+01,-1.306048590811249e+01
2.204408817635271e-01,-1.320134068546350e+01,-1.266044643681460e+01,-1.209669003084466e+01,-1.104291779665483e+01,-1.248282257408604e+01,-1.306986926078794e+01
2.404809619238477e-01,-1.321153877338987e+01,-1.267064452474096e+01,-1.210688811877102e+01,-1.105311588458120e+01,-1.249302066201240e+01,-1.308006734871430e+01
2.605210420841683e-01,-1.322253765386806e+01,-1.268164340521915e+01,-1.211788699924921e+01,-1.106411476505939e+01,-1.250401954249059e+01,-1.309106622919249e+01
2.805611222444890e-01,-1.323432338690417e+01,-1.269342913825526e+01,-1.212967273228532e+01,-1.107590049809550e+01,-1.251580527552670e+01,-1.310285196222860e+01
3.006012024048096e-01,-1.324688205084430e+01,-1.270598780219540e+01,-1.214223139622545e+01,-1.108845916203563e+01,-1.252836393946684e+01,-1.311541062616874e+01
3.206412825651302e-01,-1.326019975777314e+01,-1.271930550912423e+01,-1.215554910315429e+01,-1.110177686896447e+01,-1.254168164639567e+01,-1.312872833309757e+01
3.406813627254509e-01,-1.327426266859498e+01,-1.273336841994608e+01,-1.216961201397614e+01,-1.111583977978631e+01,-1.255574455721752e+01,-1.314279124391942e+01
