,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916684649552e-01
5.050505050505051e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01,9.968763844384207e-01,9.968763844384207e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595617242388e+00,1.145595617242388e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740954686060e+00,1.399740954686060e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185067724518e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920157796143e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223299749495e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223271164004e+00
1.313131313131313e+00,1.844113466299357e+00,1.844113490597025e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113466299357e+00,1.844113473445730e+00
1.363636363636364e+00,1.877563850872360e+00,1.877563866022670e+00,1.877563866022670e+00,1.877563877742721e+00,1.877563886604224e+00,1.877563877742721e+00
1.388888888888889e+00,1.893710901597796e+00,1.893710910459298e+00,1.893710910459298e+00,1.893710901597796e+00,1.893710901597796e+00,1.893710901597796e+00
1.401515151515151e+00,1.901645186317870e+00,1.901645197752066e+00,1.901645197752066e+00,1.901645216332636e+00,1.901645226337558e+00,1.901645216332636e+00
1.404671717171717e+00,1.903614523709825e+00,1.903614516563453e+00,1.903614516563453e+00,1.903614504557546e+00,1.903614523709825e+00,1.903614504557546e+00
1.406250000000000e+00,1.904597062786703e+00,1.904597057069605e+00,1.904597057069605e+00,1.904597073649190e+00,1.904597078508723e+00,1.904597073649190e+00
1.407039141414141e+00,1.905087811068709e+00,1.905087819930211e+00,1.905087819930211e+00,1.905087819930211e+00,1.905087797919383e+00,1.905087819930211e+00
1.407433712121212e+00,1.905333047713499e+00,1.905333047713499e+00,1.905333036565157e+00,1.905333040567126e+00,1.905333047713499e+00,1.905333040567126e+00
1.407532354797980e+00,1.905394327860423e+00,1.905394329289697e+00,1.448099707039853e+01,1.905394335006795e+00,1.905394327860423e+00,1.905394335006795e+00
1.407630997474747e+00,1.905455608007346e+00,1.905455643739210e+00,1.448146276378329e+01,1.905455608007346e+00,1.905455608007346e+00,1.905455608007346e+00
1.407828282828283e+00,1.905578204033058e+00,1.905578212608705e+00,1.448239429633881e+01,1.905578182593939e+00,1.905578204033058e+00,1.905578182593939e+00
1.414141414141414e+00,1.909488663507805e+00,1.909488665508790e+00,1.451211377262487e+01,1.909488663507805e+00,1.909488663507805e+00,1.909488663507805e+00
1.426767676767677e+00,1.917242656675850e+00,1.917242686690616e+00,1.457104446715816e+01,1.917242656675850e+00,1.917242656675850e+00,1.917242656675850e+00
