,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365752882359e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101163169473e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210039955107e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169270929905e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842380197939e-01,4.922842419900010e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842380197939e-01,4.922842380197939e-01
1.313131313131313e+00,5.122537473880625e-01,5.122537426238138e-01,5.122537426238138e-01,5.122537473880625e-01,5.122537473880625e-01,5.122537473880625e-01
1.414141414141414e+00,5.304135181968860e-01,5.304135176410570e-01,5.304135176410570e-01,5.304135181968860e-01,5.304135181968860e-01,5.304135181968860e-01
1.426767676767677e+00,5.325674129696154e-01,5.325674046321804e-01,5.325674046321804e-01,5.325674129696154e-01,5.325674129696154e-01,5.325674129696154e-01
1.428345959595960e+00,5.328349287016426e-01,5.328349231433527e-01,5.328349231433527e-01,5.328349287016426e-01,5.328349287016426e-01,5.328349287016426e-01
1.428543244949495e+00,5.328683443469033e-01,5.328683364064890e-01,5.328683364064890e-01,5.328683443469033e-01,5.328683443469033e-01,5.328683443469033e-01
1.428641887626263e+00,5.328850410529539e-01,5.328850390678502e-01,5.328850390678502e-01,5.328850410529539e-01,5.328850410529539e-01,5.328850438436894e-01
1.428740530303030e+00,5.329017456994184e-01,5.329017468904805e-01,5.329017468904805e-01,5.329017456994184e-01,5.329017456994184e-01,5.329017428262424e-01
1.429135101010101e+00,5.329685345087236e-01,5.329685345087236e-01,5.329685345087236e-01,5.329685345087236e-01,5.329685345087236e-01,5.329685408819509e-01
1.429924242424243e+00,5.331020577354963e-01,5.331020529712478e-01,5.331020529712478e-01,5.331020577354963e-01,5.331020577354963e-01,5.331020601489644e-01
1.431502525252526e+00,5.333687988801143e-01,5.333688028503214e-01,5.333688028503214e-01,5.333687988801143e-01,5.333687988801143e-01,5.333688037906338e-01
1.431699810606061e+00,5.334021180493418e-01,5.334021247192898e-01,5.334021247192898e-01,5.334021180493418e-01,5.334021180493418e-01,5.334021200448934e-01
1.431798453282829e+00,5.334187758473626e-01,5.334187758473626e-01,5.334187758473626e-01,5.334187758473626e-01,5.334187758473626e-01,5.334187789817365e-01
1.431897095959596e+00,5.334354245139068e-01,5.334354268960311e-01,5.334354268960311e-01,5.334354324125293e-01,5.334354245139068e-01,5.334354324125293e-01
1.432291666666667e+00,5.335020310907050e-01,5.335020410162229e-01,5.335020410162229e-01,5.335020358445056e-01,5.335020310907050e-01,5.335020358445056e-01
1.433080808080808e+00,5.336351719865320e-01,5.336351719865320e-01,5.336351719865320e-01,5.336351727910214e-01,5.336351719865320e-01,5.336351727910214e-01
1.439393939393939e+00,5.346968748495051e-01,5.346968696882358e-01,5.346968696882358e-01,5.346968722897664e-01,5.346968748495051e-01,5.346968722897664e-01
1.464646464646465e+00,5.388839843118050e-01,5.388839862969085e-01,5.388839862969085e-01,5.388839871849812e-01,5.388839843118050e-01,5.388839871849812e-01
1.470959595959596e+00,5.399160793551678e-01,5.399160793551678e-01,5.399160793551678e-01,5.399160799298031e-01,5.399160793551678e-01,5.399160799298031e-01
1.474116161616161e+00,5.404299531884502e-01,5.404299531884502e-01,5.404299531884502e-01,5.404299549959393e-01,5.404299531884502e-01,5.404299549959393e-01
1.475694444444444e+00,5.406863491643710e-01,5.406863491643710e-01,5.406863491643710e-01,5.406863556943171e-01,5.406863491643710e-01,5.406863556943171e-01
1.476483585858586e+00,5.408144181205998e-01,5.408144181205998e-01,5.408144181205998e-01,5.408144194265893e-01,5.408144181205998e-01,5.408144194265893e-01
1.476878156565656e+00,5.408784138891949e-01,5.408784099189877e-01,5.408784099189877e-01,5.408784157175798e-01,5.408784138891949e-01,5.408784157175798e-01
1.477075441919192e+00,5.409104078032854e-01,5.409104078032854e-01,5.409104078032854e-01,5.409104094227121e-01,5.409104078032854e-01,5.409104094227121e-01
1.477174084595959e+00,5.409263918571574e-01,5.409263958273646e-01,5.409263958273646e-01,5.409264000065299e-01,5.409264022013209e-01,5.409264000065299e-01
1.477272727272727e+00,5.409423858365472e-01,5.409423898067544e-01,5.409423898067544e-01,5.409423966501378e-01,5.409423966501378e-01,5.409423966501378e-01
1.489898989898990e+00,5.429778614002653e-01,5.429778590181410e-01,5.429778590181410e-01,5.429778603868178e-01,5.429778603868178e-01,5.429778603868178e-01
1.502525252525253e+00,5.449907365599429e-01,5.449907365599429e-01,5.449907365599429e-01,5.449907466421793e-01,5.449907466421793e-01,5.449907466421793e-01
1.508838383838384e+00,5.459888295584533e-01,5.459888287644118e-01,5.459888287644118e-01,5.459888269360269e-01,5.459888269360269e-01,5.459888269360269e-01
1.511994949494949e+00,5.464858012671685e-01,5.464857994408733e-01,5.464857994408733e-01,5.464857988871339e-01,5.464857988871339e-01,5.464857988871339e-01
1.512784090909091e+00,5.466098333167962e-01,5.466098267262524e-01,5.466098267262524e-01,5.466098287113561e-01,5.466098287113561e-01,5.466098287113561e-01
1.512981376262626e+00,5.466408181630447e-01,5.466408189570860e-01,5.466408189570860e-01,5.466408224466891e-01,5.466408224466891e-01,5.466408224466891e-01
1.513080018939394e+00,5.466563162635649e-01,5.466563194397306e-01,5.466563194397306e-01,5.466563187919601e-01,5.466563187919601e-01,5.466563187919601e-01
1.513178661616162e+00,5.466718074714004e-01,5.466718135700438e-01,5.466718135700438e-01,5.466718140924396e-01,5.466718140924396e-01,5.466718140924396e-01
1.513573232323232e+00,5.467337704805632e-01,5.467337678581368e-01,5.467337678581368e-01,5.467337704805632e-01,5.467337704805632e-01,5.467337704805632e-01
1.515151515151515e+00,5.469813987451076e-01,5.469814030162147e-01,5.469814030162147e-01,5.469813987451076e-01,5.469813987451076e-01,5.469813987451076e-01
1.518308080808081e+00,5.474756295398430e-01,5.474756296443219e-01,5.474756296443219e-01,5.474756295398430e-01,5.474756295398430e-01,5.474756295398430e-01
1.519097222222222e+00,5.475989735839200e-01,5.475989788183246e-01,5.475989788183246e-01,5.475989735839200e-01,5.475989735839200e-01,5.475989735839200e-01
1.519491792929293e+00,5.476606145704316e-01,5.476606174749514e-01,5.476606174749514e-01,5.476606145704316e-01,5.476606145704316e-01,5.476606145704316e-01
1.519689078282828e+00,5.476914275359658e-01,5.476914322375267e-01,5.476914322375267e-01,5.476914275359658e-01,5.476914275359658e-01,5.476914275359658e-01
1.519787720959596e+00,5.477068317306396e-01,5.477068366411589e-01,5.477068317306396e-01,5.477068317306396e-01,5.477068317306396e-01,5.477068317306396e-01
