,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01
5.050505050505051e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01
6.060606060606061e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169334453219e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.161616161616162e+00,4.815442044330171e-01,4.815442044330171e-01,4.815441984777064e-01,4.815442060210999e-01,4.815442044330171e-01,4.815442060210999e-01
1.186868686868687e+00,4.869806070596878e-01,4.869806070596878e-01,4.869806030894807e-01,4.869805931639629e-01,4.869806070596878e-01,4.869805931639629e-01
1.199494949494949e+00,4.896487589494949e-01,4.896487589494949e-01,4.896487410835629e-01,4.896487410835629e-01,4.896487589494949e-01,4.896487410835629e-01
1.205808080808081e+00,4.909705429346393e-01,4.909705429346393e-01,4.909705520661157e-01,4.909705520661157e-01,4.909705429346393e-01,4.909705520661157e-01
1.206202651515152e+00,4.910528941618202e-01,4.910528941618202e-01,4.910528941618202e-01,4.910528941618202e-01,4.910528941618202e-01,4.910528941618202e-01
1.206301294191919e+00,4.910734713483113e-01,4.910734713483113e-01,4.910734750321297e-01,4.910734717453320e-01,4.910734713483113e-01,4.910734717453320e-01
1.206399936868687e+00,4.910940453586368e-01,4.910940453586368e-01,4.910940503519162e-01,4.910940453586368e-01,4.910940453586368e-01,4.910940453586368e-01
1.206597222222222e+00,4.911352064809713e-01,4.911352064809713e-01,4.911352016674955e-01,4.911352064809713e-01,4.911352064809713e-01,4.911352064809713e-01
1.207386363636364e+00,4.912997318640955e-01,4.912997318640955e-01,4.912997316028978e-01,4.912997294819713e-01,4.912997318640955e-01,4.912997294819713e-01
1.208964646464647e+00,4.916283955351494e-01,4.916283955351494e-01,4.916284078114479e-01,4.916284054606673e-01,4.916283955351494e-01,4.916284054606673e-01
1.212121212121212e+00,4.922842419900010e-01,4.922842419900010e-01,4.922842465870829e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842380197939e-01
1.313131313131313e+00,5.122537426238138e-01,5.122537426238138e-01,5.122537419446994e-01,5.122537473880625e-01,5.122537426238138e-01,5.122537473880625e-01
1.338383838383838e+00,5.169543150029587e-01,5.169543150029587e-01,5.169543177612080e-01,5.169543245314558e-01,5.169543150029587e-01,5.169543245314558e-01
1.351010101010101e+00,5.192633795245384e-01,5.192633795245384e-01,5.192633717930822e-01,5.192633795245384e-01,5.192633795245384e-01,5.192633795245384e-01
1.357323232323232e+00,5.204077786256912e-01,5.204077786256912e-01,5.204077844347311e-01,5.204077917273747e-01,5.204077786256912e-01,5.204077917273747e-01
1.360479797979798e+00,5.209774787323742e-01,5.209774787323742e-01,5.209774845832058e-01,5.209774880226589e-01,5.209774787323742e-01,5.209774880226589e-01
1.362058080808081e+00,5.212617038751147e-01,5.212617038751147e-01,5.212617096214672e-01,5.212617062572390e-01,5.212617038751147e-01,5.212617062572390e-01
1.362847222222222e+00,5.214036685562697e-01,5.214036685562697e-01,5.214036706458524e-01,5.214036677622284e-01,5.214036685562697e-01,5.214036677622284e-01
1.362945864898990e+00,5.214213955310683e-01,5.214213955310683e-01,5.214214057177838e-01,5.214214054565861e-01,5.214213955310683e-01,5.214214039333116e-01
1.363044507575758e+00,5.214391522824201e-01,5.214391522824201e-01,5.214391422524232e-01,5.214391324313846e-01,5.214391522824201e-01,5.214391422524232e-01
1.363241792929293e+00,5.214746022618100e-01,5.214746022618100e-01,5.214746105156618e-01,5.214746062320171e-01,5.214746022618100e-01,5.214746105156618e-01
1.363636363636364e+00,5.215455215952004e-01,5.215455215952004e-01,5.215455214447506e-01,5.215455183396306e-01,5.215455215952004e-01,5.215455214447506e-01
1.388888888888889e+00,5.260308059993878e-01,5.260308059993878e-01,5.260308086113662e-01,5.260308084609162e-01,5.260308059993878e-01,5.260308086113662e-01
1.401515151515151e+00,5.282347823146210e-01,5.282347739771861e-01,5.282347842056933e-01,5.282347771533518e-01,5.282347823146210e-01,5.282347842056933e-01
1.404671717171717e+00,5.287818068215406e-01,5.287818121416181e-01,5.287818134476074e-01,5.287818101565146e-01,5.287818068215406e-01,5.287818134476074e-01
1.406250000000000e+00,5.290547426803305e-01,5.290547396629730e-01,5.290547432466076e-01,5.290547380748902e-01,5.290547426803305e-01,5.290547432466076e-01
1.407039141414141e+00,5.291910610917254e-01,5.291910586301970e-01,5.291910607782880e-01,5.291910610917254e-01,5.291910610917254e-01,5.291910607782880e-01
1.407236426767677e+00,5.292251218956433e-01,5.292251353943476e-01,5.292251257300276e-01,5.292251195135191e-01,5.292251218956433e-01,5.292251257300276e-01
1.407335069444445e+00,5.292421537394143e-01,5.292421378063463e-01,5.292421537394143e-01,5.292421485259056e-01,5.292421524961126e-01,5.292421537394143e-01
1.407433712121212e+00,5.292591796592185e-01,5.292591799204164e-01,5.292591796592185e-01,5.292591799204164e-01,5.292591779353127e-01,5.292591796592185e-01
1.407828282828283e+00,5.293272769129681e-01,5.293272788980716e-01,5.293272769129681e-01,5.293272812801958e-01,5.293272729427609e-01,5.293272769129681e-01
1.414141414141414e+00,5.304135150813183e-01,5.304135176410570e-01,5.304135150813183e-01,5.304135181968860e-01,5.304135176410570e-01,5.304135150813183e-01
1.515151515151515e+00,5.469813987451076e-01,5.469813956316294e-01,5.469813987451076e-01,5.469814003958779e-01,5.469814030162147e-01,5.469813987451076e-01
1.540404040404040e+00,5.508973959065402e-01,5.508973844138353e-01,5.508973959065402e-01,5.508974042648710e-01,5.508973943393531e-01,5.508973959065402e-01
1.543560606060606e+00,5.513808700206102e-01,5.513808762371185e-01,5.513808700206102e-01,5.513808671056422e-01,5.513808702818078e-01,5.513808700206102e-01
1.544349747474747e+00,5.515015348017548e-01,5.515015308315477e-01,5.515015348017548e-01,5.515015344047342e-01,5.515015308315477e-01,5.515015348017548e-01
1.544448390151515e+00,5.515166160514233e-01,5.515166076930925e-01,5.515166160514233e-01,5.515166057079890e-01,5.515166109847307e-01,5.515166160514233e-01
1.544547032828283e+00,5.515316897785940e-01,5.515316746291195e-01,5.515316897785940e-01,5.515316944801550e-01,5.515316897785940e-01,5.515316897785940e-01
1.544744318181818e+00,5.515618362926231e-01,5.515618358956025e-01,5.515618362926231e-01,5.515618283522089e-01,5.515618362926231e-01,5.515618362926231e-01
1.545138888888889e+00,5.516221165742270e-01,5.516221159473523e-01,5.516221165742270e-01,5.516221179324559e-01,5.516221165742270e-01,5.516221165742270e-01
1.546717171717172e+00,5.518630346454444e-01,5.518630380410162e-01,5.518630346454444e-01,5.518630320857055e-01,5.518630346454444e-01,5.518630346454444e-01
