,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01,2.340949850505051e-01
2.020202020202020e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01,4.510090178879707e-01
3.030303030303030e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01,6.503167106703399e-01
4.040404040404040e-01,8.320916684649552e-01,8.320916710376494e-01,8.320916710376494e-01,8.320916684649552e-01,8.320916684649552e-01,8.320916684649552e-01
5.050505050505051e-01,9.968763844384207e-01,9.968764187410103e-01,9.968764187410103e-01,9.968763844384207e-01,9.968763844384207e-01,9.968763844384207e-01
6.060606060606061e-01,1.145595617242388e+00,1.145595614383839e+00,1.145595614383839e+00,1.145595617242388e+00,1.145595617242388e+00,1.145595617242388e+00
7.070707070707071e-01,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00,1.279439033279118e+00
8.080808080808081e-01,1.399740954686060e+00,1.399740937534766e+00,1.399740937534766e+00,1.399740954686060e+00,1.399740954686060e+00,1.399740954686060e+00
9.090909090909091e-01,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00,1.507876517965106e+00
1.010101010101010e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00,1.605185031992654e+00
1.111111111111111e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00,1.692920179235262e+00
1.212121212121212e+00,1.772223278310376e+00,1.772223256871258e+00,1.772223256871258e+00,1.772223271164004e+00,1.772223271164004e+00,1.772223271164004e+00
1.218434343434343e+00,1.776923662104683e+00,1.776923697836547e+00,1.776923697836547e+00,1.776923697836547e+00,1.776923697836547e+00,1.776923697836547e+00
1.221590909090909e+00,1.779263112145925e+00,1.779263111574215e+00,1.779263111574215e+00,1.779263120149862e+00,1.779263120149862e+00,1.779263120149862e+00
1.221985479797980e+00,1.779555063772268e+00,1.779554999454913e+00,1.779554999454913e+00,1.779554999454913e+00,1.779554999454913e+00,1.779554999454913e+00
1.222182765151515e+00,1.779700956973370e+00,1.779700956973370e+00,1.779700956973370e+00,1.779700953257256e+00,1.779700953257256e+00,1.779700953257256e+00
1.222281407828283e+00,1.352596332912602e+01,1.779773894569491e+00,1.779773894569491e+00,1.779773885707989e+00,1.779773885707989e+00,1.779773885707989e+00
1.222380050505051e+00,1.352655778528453e+01,1.779846850174472e+00,1.779846850174472e+00,1.779846848745198e+00,1.779846848745198e+00,1.779846848745198e+00
1.223169191919192e+00,1.353126907072764e+01,1.780430152560132e+00,1.780430152560132e+00,1.780430139982516e+00,1.780430139982516e+00,1.780430139982516e+00
1.224747474747475e+00,1.354012500599890e+01,1.781595388943985e+00,1.781595388943985e+00,1.781595424675849e+00,1.781595424675849e+00,1.781595424675849e+00
1.237373737373737e+00,1.361048804984830e+01,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00,1.790853693590450e+00
1.262626262626263e+00,1.374867451245781e+01,1.809036101329220e+00,1.809036101329220e+00,1.809036104759479e+00,1.809036104759479e+00,1.809036104759479e+00
1.313131313131313e+00,1.401526237960698e+01,1.844113490597025e+00,1.844113490597025e+00,1.844113473445730e+00,1.844113473445730e+00,1.844113473445730e+00
1.338383838383838e+00,1.414387013394665e+01,1.861035568313241e+00,1.861035568313241e+00,1.861035534010652e+00,1.861035534010652e+00,1.861035534010652e+00
1.338581123737374e+00,1.414486298409608e+01,1.861166212584022e+00,1.861166212584022e+00,1.861166212584022e+00,1.861166212584022e+00,1.861166212584022e+00
