,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.168961986262312e+01,-9.606955345495425e+00,-1.287048358061036e+01,-1.061068025446716e+01,-1.102786309848601e+01,-1.000760285357674e+01
2.004008016032064e-02,-1.169009963514236e+01,-9.607435118014660e+00,-1.287096335312960e+01,-1.061116002698639e+01,-1.102834287100525e+01,-1.000808262609597e+01
4.008016032064128e-02,-1.169153028468620e+01,-9.608865767558505e+00,-1.287239400267344e+01,-1.061259067653024e+01,-1.102977352054909e+01,-1.000951327563982e+01
6.012024048096192e-02,-1.169389869101261e+01,-9.611234173884910e+00,-1.287476240899985e+01,-1.061495908285664e+01,-1.103214192687549e+01,-1.001188168196622e+01
8.016032064128256e-02,-1.169719158640848e+01,-9.614527069280784e+00,-1.287805530439572e+01,-1.061825197825252e+01,-1.103543482227137e+01,-1.001517457736210e+01
1.002004008016032e-01,-1.170139556893257e+01,-9.618731051804868e+00,-1.288225928691980e+01,-1.062245596077660e+01,-1.103963880479545e+01,-1.001937855988618e+01
1.202404809619238e-01,-1.170649711625956e+01,-9.623832599131861e+00,-1.288736083424680e+01,-1.062755750810359e+01,-1.104474035212245e+01,-1.002448010721317e+01
1.402805611222445e-01,-1.171248260005639e+01,-9.629818082928688e+00,-1.289334631804362e+01,-1.063354299190042e+01,-1.105072583591927e+01,-1.003046559101000e+01
1.603206412825651e-01,-1.171933830081552e+01,-9.636673783687826e+00,-1.290020201880276e+01,-1.064039869265956e+01,-1.105758153667841e+01,-1.003732129176914e+01
1.803607214428858e-01,-1.172705042306509e+01,-9.644385905937396e+00,-1.290791414105233e+01,-1.064811081490913e+01,-1.106529365892798e+01,-1.004503341401871e+01
2.004008016032064e-01,-1.173560511087146e+01,-9.652940593743757e+00,-1.291646882885869e+01,-1.065666550271549e+01,-1.107384834673434e+01,-1.005358810182507e+01
2.204408817635271e-01,-1.174498846354690e+01,-9.662323946419203e+00,-1.292585218153414e+01,-1.066604885539094e+01,-1.108323169940979e+01,-1.006297145450051e+01
2.404809619238477e-01,-1.175518655147326e+01,-9.672522034345565e+00,-1.293605026946050e+01,-1.067624694331730e+01,-1.109342978733615e+01,-1.007316954242688e+01
2.605210420841683e-01,-1.176618543195145e+01,-9.683520914823756e+00,-1.294704914993869e+01,-1.068724582379549e+01,-1.110442866781434e+01,-1.008416842290507e+01
2.805611222444890e-01,-1.177797116498756e+01,-9.695306647859866e+00,-1.295883488297480e+01,-1.069903155683160e+01,-1.111621440085045e+01,-1.009595415594118e+01
3.006012024048096e-01,-1.179052982892770e+01,-9.707865311800001e+00,-1.297139354691494e+01,-1.071159022077173e+01,-1.112877306479059e+01,-1.010851281988131e+01
3.206412825651302e-01,-1.180384753585653e+01,-9.721183018728835e+00,-1.298471125384377e+01,-1.072490792770057e+01,-1.114209077171942e+01,-1.012183052681015e+01
3.406813627254509e-01,-1.181791044667838e+01,-9.735245929550683e+00,-1.299877416466562e+01,-1.073897083852242e+01,-1.115615368254127e+01,-1.013589343763199e+01
3.607214428857715e-01,-1.183270478580430e+01,-9.750040268676598e+00,-1.301356850379153e+01,-1.075376517764833e+01,-1.117094802166718e+01,-1.015068777675791e+01
3.807615230460922e-01,-1.184821685537430e+01,-9.765552338246605e+00,-1.302908057336154e+01,-1.076927724721834e+01,-1.118646009123719e+01,-1.016619984632792e+01
4.008016032064128e-01,-1.186443304895013e+01,-9.781768531822429e+00,-1.304529676693737e+01,-1.078549344079416e+01,-1.120267628481301e+01,-1.018241603990374e+01
4.208416833667334e-01,-1.188133986462063e+01,-9.798675347492930e+00,-1.306220358260787e+01,-1.080240025646466e+01,-1.121958310048351e+01,-1.019932285557424e+01
4.408817635270541e-01,-1.189892391746939e+01,-9.816259400341693e+00,-1.307978763545663e+01,-1.081998430931343e+01,-1.123716715333228e+01,-1.021690690842300e+01
4.609218436873747e-01,-1.191717195136146e+01,-9.834507434233759e+00,-1.309803566934870e+01,-1.083823234320549e+01,-1.125541518722434e+01,-1.023515494231507e+01
4.809619238476954e-01,-1.193607085001381e+01,-9.853406332886108e+00,-1.311693456800104e+01,-1.085713124185784e+01,-1.127431408587669e+01,-1.025405384096742e+01
5.010020040080160e-01,-1.195560764732192e+01,-9.872943130194221e+00,-1.313647136530916e+01,-1.087666803916595e+01,-1.129385088318481e+01,-1.027359063827553e+01
5.210420841683366e-01,-1.197576953692218e+01,-9.893105019794479e+00,-1.315663325490942e+01,-1.089682992876621e+01,-1.131401277278506e+01,-1.029375252787579e+01
5.410821643286573e-01,-1.199654388097724e+01,-9.913879363849539e+00,-1.317740759896447e+01,-1.091760427282127e+01,-1.133478711684012e+01,-1.031452687193085e+01
