,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.161509858014582e+01,-1.340325837251847e+01,-1.121301885736904e+01,-9.213079487775794e+00,-1.093977117704016e+01,-1.394582326948205e+01,-1.189084529150865e+01,-1.174042853285338e+01,-1.333789421258703e+01,-9.990040406741072e+00
2.000400080016003e-03,-1.161510337993107e+01,-1.340326317230373e+01,-1.121302365715429e+01,-9.213084287561045e+00,-1.093977597682541e+01,-1.394582806926730e+01,-1.189085009129391e+01,-1.174043333263863e+01,-1.333789901237228e+01,-9.990045206526323e+00
4.000800160032006e-03,-1.161511777073985e+01,-1.340327756311251e+01,-1.121303804796308e+01,-9.213098678369832e+00,-1.093979036763419e+01,-1.394584246007608e+01,-1.189086448210269e+01,-1.174044772344742e+01,-1.333791340318107e+01,-9.990059597335110e+00
6.001200240048009e-03,-1.161514173973901e+01,-1.340330153211167e+01,-1.121306201696224e+01,-9.213122647368991e+00,-1.093981433663335e+01,-1.394586642907524e+01,-1.189088845110185e+01,-1.174047169244658e+01,-1.333793737218023e+01,-9.990083566334269e+00
8.001600320064013e-03,-1.161517527407853e+01,-1.340333506645119e+01,-1.121309555130176e+01,-9.213156181708513e+00,-1.093984787097287e+01,-1.394589996341477e+01,-1.189092198544137e+01,-1.174050522678610e+01,-1.333797090651975e+01,-9.990117100673791e+00
1.000200040008002e-02,-1.161521836089167e+01,-1.340337815326433e+01,-1.121313863811490e+01,-9.213199268521649e+00,-1.093989095778601e+01,-1.394594305022790e+01,-1.189096507225451e+01,-1.174054831359923e+01,-1.333801399333289e+01,-9.990160187486927e+00
1.200240048009602e-02,-1.161527098729506e+01,-1.340343077966772e+01,-1.121319126451828e+01,-9.213251894925037e+00,-1.093994358418940e+01,-1.394599567663129e+01,-1.189101769865790e+01,-1.174060094000262e+01,-1.333806661973627e+01,-9.990212813890315e+00
1.400280056011202e-02,-1.161533314038883e+01,-1.340349293276149e+01,-1.121325341761206e+01,-9.213314048018807e+00,-1.094000573728317e+01,-1.394605782972506e+01,-1.189107985175167e+01,-1.174066309309639e+01,-1.333812877283004e+01,-9.990274966984085e+00
1.600320064012803e-02,-1.161540480725673e+01,-1.340356459962939e+01,-1.121332508447996e+01,-9.213385714886712e+00,-1.094007740415107e+01,-1.394612949659296e+01,-1.189115151861957e+01,-1.174073475996430e+01,-1.333820043969795e+01,-9.990346633851990e+00
1.800360072014403e-02,-1.161548597496626e+01,-1.340364576733892e+01,-1.121340625218948e+01,-9.213466882596235e+00,-1.094015857186060e+01,-1.394621066430249e+01,-1.189123268632910e+01,-1.174081592767382e+01,-1.333828160740747e+01,-9.990427801561513e+00
2.000400080016003e-02,-1.161557663056874e+01,-1.340373642294140e+01,-1.121349690779197e+01,-9.213557538198717e+00,-1.094024922746308e+01,-1.394630131990497e+01,-1.189132334193158e+01,-1.174090658327630e+01,-1.333837226300995e+01,-9.990518457163995e+00
2.200440088017604e-02,-1.161567676109950e+01,-1.340383655347216e+01,-1.121359703832272e+01,-9.213657668729475e+00,-1.094034935799384e+01,-1.394640145043573e+01,-1.189142347246234e+01,-1.174100671380706e+01,-1.333847239354071e+01,-9.990618587694753e+00
2.400480096019204e-02,-1.161578635357794e+01,-1.340394614595060e+01,-1.121370663080116e+01,-9.213767261207916e+00,-1.094045895047228e+01,-1.394651104291417e+01,-1.189153306494078e+01,-1.174111630628550e+01,-1.333858198601915e+01,-9.990728180173194e+00
2.600520104020804e-02,-1.161590539500770e+01,-1.340406518738036e+01,-1.121382567223092e+01,-9.213886302637675e+00,-1.094057799190204e+01,-1.394663008434393e+01,-1.189165210637054e+01,-1.174123534771526e+01,-1.333870102744891e+01,-9.990847221602953e+00
2.800560112022404e-02,-1.161603387237674e+01,-1.340419366474940e+01,-1.121395414959996e+01,-9.214014780006716e+00,-1.094070646927108e+01,-1.394675856171297e+01,-1.189178058373958e+01,-1.174136382508430e+01,-1.333882950481795e+01,-9.990975698971994e+00
3.000600120024005e-02,-1.161617177265749e+01,-1.340433156503015e+01,-1.121409204988072e+01,-9.214152680287471e+00,-1.094084436955183e+01,-1.394689646199372e+01,-1.189191848402033e+01,-1.174150172536506e+01,-1.333896740509871e+01,-9.991113599252749e+00
3.200640128025605e-02,-1.161631908280698e+01,-1.340447887517964e+01,-1.121423936003021e+01,-9.214299990436960e+00,-1.094099167970132e+01,-1.394704377214321e+01,-1.189206579416982e+01,-1.174164903551454e+01,-1.333911471524820e+01,-9.991260909402238e+00
3.400680136027205e-02,-1.161647578976693e+01,-1.340463558213959e+01,-1.121439606699016e+01,-9.214456697396912e+00,-1.094114838666127e+01,-1.394720047910316e+01,-1.189222250112977e+01,-1.174180574247450e+01,-1.333927142220815e+01,-9.991417616362190e+00
3.600720144028806e-02,-1.161664188046391e+01,-1.340480167283657e+01,-1.121456215768714e+01,-9.214622788093891e+00,-1.094131447735825e+01,-1.394736656980014e+01,-1.189238859182675e+01,-1.174197183317148e+01,-1.333943751290513e+01,-9.991583707059169e+00
3.800760152030406e-02,-1.161681734180945e+01,-1.340497713418211e+01,-1.121473761903267e+01,-9.214798249439426e+00,-1.094148993870379e+01,-1.394754203114568e+01,-1.189256405317229e+01,-1.174214729451701e+01,-1.333961297425066e+01,-9.991759168404704e+00
4.000800160032007e-02,-1.161700216070015e+01,-1.340516195307281e+01,-1.121492243792338e+01,-9.214983068330129e+00,-1.094167475759449e+01,-1.394772685003638e+01,-1.189274887206299e+01,-1.174233211340771e+01,-1.333979779314137e+01,-9.991943987295407e+00
4.200840168033607e-02,-1.161719632401786e+01,-1.340535611639052e+01,-1.121511660124108e+01,-9.215177231647836e+00,-1.094186892091220e+01,-1.394792101335409e+01,-1.189294303538070e+01,-1.174252627672542e+01,-1.333999195645907e+01,-9.992138150613114e+00
