,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.029485241175708e+01,-1.387913459042479e+01,-9.682963444954632e+00,-1.245544460288544e+01,-1.274868528349612e+01,-1.490697636283056e+01,-1.225805847983766e+01,-1.044393186889173e+01,-1.259964128074336e+01,-1.177978226750633e+01
2.000400080016003e-03,-1.029485721154233e+01,-1.387913939021004e+01,-9.682968244739884e+00,-1.245544940267069e+01,-1.274869008328137e+01,-1.490698116261581e+01,-1.225806327962291e+01,-1.044393666867698e+01,-1.259964608052861e+01,-1.177978706729159e+01
4.000800160032006e-03,-1.029487160235112e+01,-1.387915378101883e+01,-9.682982635548671e+00,-1.245546379347948e+01,-1.274870447409016e+01,-1.490699555342460e+01,-1.225807767043170e+01,-1.044395105948577e+01,-1.259966047133740e+01,-1.177980145810037e+01
6.001200240048009e-03,-1.029489557135028e+01,-1.387917775001799e+01,-9.683006604547829e+00,-1.245548776247864e+01,-1.274872844308932e+01,-1.490701952242376e+01,-1.225810163943086e+01,-1.044397502848493e+01,-1.259968444033656e+01,-1.177982542709953e+01
8.001600320064013e-03,-1.029492910568980e+01,-1.387921128435751e+01,-9.683040138887351e+00,-1.245552129681816e+01,-1.274876197742884e+01,-1.490705305676328e+01,-1.225813517377038e+01,-1.044400856282445e+01,-1.259971797467608e+01,-1.177985896143905e+01
1.000200040008002e-02,-1.029497219250294e+01,-1.387925437117064e+01,-9.683083225700488e+00,-1.245556438363130e+01,-1.274880506424198e+01,-1.490709614357642e+01,-1.225817826058351e+01,-1.044405164963759e+01,-1.259976106148921e+01,-1.177990204825219e+01
1.200240048009602e-02,-1.029502481890632e+01,-1.387930699757403e+01,-9.683135852103876e+00,-1.245561701003469e+01,-1.274885769064537e+01,-1.490714876997980e+01,-1.225823088698690e+01,-1.044410427604097e+01,-1.259981368789260e+01,-1.177995467465558e+01
1.400280056011202e-02,-1.029508697200009e+01,-1.387936915066780e+01,-9.683198005197646e+00,-1.245567916312846e+01,-1.274891984373914e+01,-1.490721092307357e+01,-1.225829304008067e+01,-1.044416642913474e+01,-1.259987584098637e+01,-1.178001682774935e+01
1.600320064012803e-02,-1.029515863886800e+01,-1.387944081753571e+01,-9.683269672065551e+00,-1.245575082999636e+01,-1.274899151060704e+01,-1.490728258994148e+01,-1.225836470694858e+01,-1.044423809600265e+01,-1.259994750785428e+01,-1.178008849461725e+01
1.800360072014403e-02,-1.029523980657752e+01,-1.387952198524523e+01,-9.683350839775073e+00,-1.245583199770588e+01,-1.274907267831656e+01,-1.490736375765100e+01,-1.225844587465810e+01,-1.044431926371217e+01,-1.260002867556380e+01,-1.178016966232678e+01
