,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.115713455248098e+01,-1.209198897737288e+01,-1.147675340063596e+01,-1.157118028165162e+01,-1.111262434477782e+01,-1.244162198878094e+01,-1.170678794479646e+01,-1.139778449191914e+01,-9.869804813706036e+00,-1.029629124331644e+01
2.000400080016003e-03,-1.115713935226624e+01,-1.209199377715813e+01,-1.147675820042121e+01,-1.157118508143687e+01,-1.111262914456307e+01,-1.244162678856620e+01,-1.170679274458171e+01,-1.139778929170439e+01,-9.869809613491288e+00,-1.029629604310169e+01
4.000800160032006e-03,-1.115715374307502e+01,-1.209200816796692e+01,-1.147677259122999e+01,-1.157119947224566e+01,-1.111264353537186e+01,-1.244164117937498e+01,-1.170680713539050e+01,-1.139780368251317e+01,-9.869824004300074e+00,-1.029631043391048e+01
6.001200240048009e-03,-1.115717771207418e+01,-1.209203213696608e+01,-1.147679656022915e+01,-1.157122344124482e+01,-1.111266750437102e+01,-1.244166514837414e+01,-1.170683110438966e+01,-1.139782765151233e+01,-9.869847973299233e+00,-1.029633440290963e+01
8.001600320064013e-03,-1.115721124641370e+01,-1.209206567130560e+01,-1.147683009456867e+01,-1.157125697558434e+01,-1.111270103871054e+01,-1.244169868271366e+01,-1.170686463872918e+01,-1.139786118585186e+01,-9.869881507638755e+00,-1.029636793724916e+01
1.000200040008002e-02,-1.115725433322684e+01,-1.209210875811874e+01,-1.147687318138181e+01,-1.157130006239747e+01,-1.111274412552367e+01,-1.244174176952680e+01,-1.170690772554231e+01,-1.139790427266499e+01,-9.869924594451891e+00,-1.029641102406229e+01
1.200240048009602e-02,-1.115730695963023e+01,-1.209216138452212e+01,-1.147692580778520e+01,-1.157135268880086e+01,-1.111279675192706e+01,-1.244179439593019e+01,-1.170696035194570e+01,-1.139795689906838e+01,-9.869977220855279e+00,-1.029646365046568e+01
1.400280056011202e-02,-1.115736911272400e+01,-1.209222353761589e+01,-1.147698796087897e+01,-1.157141484189463e+01,-1.111285890502083e+01,-1.244185654902396e+01,-1.170702250503947e+01,-1.139801905216215e+01,-9.870039373949050e+00,-1.029652580355945e+01
1.600320064012803e-02,-1.115744077959190e+01,-1.209229520448380e+01,-1.147705962774687e+01,-1.157148650876254e+01,-1.111293057188874e+01,-1.244192821589186e+01,-1.170709417190738e+01,-1.139809071903005e+01,-9.870111040816955e+00,-1.029659747042736e+01
1.800360072014403e-02,-1.115752194730143e+01,-1.209237637219332e+01,-1.147714079545640e+01,-1.157156767647206e+01,-1.111301173959826e+01,-1.244200938360139e+01,-1.170717533961690e+01,-1.139817188673958e+01,-9.870192208526477e+00,-1.029667863813688e+01
2.000400080016003e-02,-1.115761260290391e+01,-1.209246702779580e+01,-1.147723145105888e+01,-1.157165833207454e+01,-1.111310239520074e+01,-1.244210003920387e+01,-1.170726599521938e+01,-1.139826254234206e+01,-9.870282864128960e+00,-1.029676929373936e+01
2.200440088017604e-02,-1.115771273343467e+01,-1.209256715832656e+01,-1.147733158158964e+01,-1.157175846260530e+01,-1.111320252573150e+01,-1.244220016973463e+01,-1.170736612575014e+01,-1.139836267287282e+01,-9.870382994659717e+00,-1.029686942427012e+01
2.400480096019204e-02,-1.115782232591311e+01,-1.209267675080500e+01,-1.147744117406808e+01,-1.157186805508374e+01,-1.111331211820994e+01,-1.244230976221307e+01,-1.170747571822858e+01,-1.139847226535126e+01,-9.870492587138159e+00,-1.029697901674856e+01
2.600520104020804e-02,-1.115794136734287e+01,-1.209279579223476e+01,-1.147756021549784e+01,-1.157198709651350e+01,-1.111343115963970e+01,-1.244242880364283e+01,-1.170759475965834e+01,-1.139859130678102e+01,-9.870611628567918e+00,-1.029709805817832e+01
2.800560112022404e-02,-1.115806984471191e+01,-1.209292426960380e+01,-1.147768869286688e+01,-1.157211557388254e+01,-1.111355963700874e+01,-1.244255728101187e+01,-1.170772323702738e+01,-1.139871978415006e+01,-9.870740105936958e+00,-1.029722653554736e+01
