,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,-1.138949840727904e+01,-1.374998381241682e+01,-1.164008684971656e+01,-1.149836882276703e+01,-1.518646584024559e+01,-1.147980264265995e+01,-1.218486272466425e+01,-1.174034411038156e+01,-9.204053050270234e+00,-1.162348655073676e+01
2.004008016032064e-02,-1.138997817979828e+01,-1.375046358493606e+01,-1.164056662223580e+01,-1.149884859528627e+01,-1.518694561276483e+01,-1.148028241517918e+01,-1.218534249718348e+01,-1.174082388290079e+01,-9.204532822789469e+00,-1.162396632325600e+01
4.008016032064128e-02,-1.139140882934212e+01,-1.375189423447990e+01,-1.164199727177964e+01,-1.150027924483011e+01,-1.518837626230867e+01,-1.148171306472303e+01,-1.218677314672733e+01,-1.174225453244464e+01,-9.205963472333314e+00,-1.162539697279984e+01
6.012024048096192e-02,-1.139377723566852e+01,-1.375426264080631e+01,-1.164436567810604e+01,-1.150264765115652e+01,-1.519074466863507e+01,-1.148408147104943e+01,-1.218914155305373e+01,-1.174462293877104e+01,-9.208331878659719e+00,-1.162776537912625e+01
8.016032064128256e-02,-1.139707013106440e+01,-1.375755553620218e+01,-1.164765857350192e+01,-1.150594054655239e+01,-1.519403756403095e+01,-1.148737436644531e+01,-1.219243444844961e+01,-1.174791583416692e+01,-9.211624774055593e+00,-1.163105827452212e+01
1.002004008016032e-01,-1.140127411358848e+01,-1.376175951872627e+01,-1.165186255602600e+01,-1.151014452907648e+01,-1.519824154655503e+01,-1.149157834896939e+01,-1.219663843097369e+01,-1.175211981669100e+01,-9.215828756579677e+00,-1.163526225704620e+01
1.202404809619238e-01,-1.140637566091548e+01,-1.376686106605326e+01,-1.165696410335300e+01,-1.151524607640347e+01,-1.520334309388203e+01,-1.149667989629638e+01,-1.220173997830068e+01,-1.175722136401800e+01,-9.220930303906670e+00,-1.164036380437320e+01
1.402805611222445e-01,-1.141236114471230e+01,-1.377284654985008e+01,-1.166294958714982e+01,-1.152123156020030e+01,-1.520932857767885e+01,-1.150266538009321e+01,-1.220772546209751e+01,-1.176320684781482e+01,-9.226915787703497e+00,-1.164634928817002e+01
1.603206412825651e-01,-1.141921684547144e+01,-1.377970225060922e+01,-1.166980528790896e+01,-1.152808726095943e+01,-1.521618427843799e+01,-1.150952108085235e+01,-1.221458116285665e+01,-1.177006254857396e+01,-9.233771488462635e+00,-1.165320498892916e+01
1.803607214428858e-01,-1.142692896772101e+01,-1.378741437285879e+01,-1.167751741015853e+01,-1.153579938320900e+01,-1.522389640068756e+01,-1.151723320310192e+01,-1.222229328510622e+01,-1.177777467082353e+01,-9.241483610712205e+00,-1.166091711117873e+01
2.004008016032064e-01,-1.143548365552737e+01,-1.379596906066515e+01,-1.168607209796489e+01,-1.154435407101536e+01,-1.523245108849392e+01,-1.152578789090828e+01,-1.223084797291258e+01,-1.178632935862989e+01,-9.250038298518566e+00,-1.166947179898509e+01
2.204408817635271e-01,-1.144486700820282e+01,-1.380535241334060e+01,-1.169545545064034e+01,-1.155373742369081e+01,-1.524183444116937e+01,-1.153517124358373e+01,-1.224023132558802e+01,-1.179571271130534e+01,-9.259421651194012e+00,-1.167885515166054e+01
2.404809619238477e-01,-1.145506509612918e+01,-1.381555050126696e+01,-1.170565353856670e+01,-1.156393551161717e+01,-1.525203252909573e+01,-1.154536933151009e+01,-1.225042941351439e+01,-1.180591079923170e+01,-9.269619739120374e+00,-1.168905323958690e+01
2.605210420841683e-01,-1.146606397660737e+01,-1.382654938174515e+01,-1.171665241904489e+01,-1.157493439209536e+01,-1.526303140957392e+01,-1.155636821198828e+01,-1.226142829399258e+01,-1.181690967970989e+01,-9.280618619598565e+00,-1.170005212006509e+01
2.805611222444890e-01,-1.147784970964348e+01,-1.383833511478126e+01,-1.172843815208100e+01,-1.158672012513147e+01,-1.527481714261003e+01,-1.156815394502439e+01,-1.227321402702869e+01,-1.182869541274600e+01,-9.292404352634675e+00,-1.171183785310120e+01
3.006012024048096e-01,-1.149040837358362e+01,-1.385089377872140e+01,-1.174099681602114e+01,-1.159927878907161e+01,-1.528737580655017e+01,-1.158071260896453e+01,-1.228577269096882e+01,-1.184125407668614e+01,-9.304963016574810e+00,-1.172439651704134e+01
3.206412825651302e-01,-1.150372608051245e+01,-1.386421148565023e+01,-1.175431452294997e+01,-1.161259649600044e+01,-1.530069351347900e+01,-1.159403031589336e+01,-1.229909039789766e+01,-1.185457178361497e+01,-9.318280723503644e+00,-1.173771422397017e+01
3.406813627254509e-01,-1.151778899133430e+01,-1.387827439647208e+01,-1.176837743377182e+01,-1.162665940682229e+01,-1.531475642430085e+01,-1.160809322671521e+01,-1.231315330871950e+01,-1.186863469443682e+01,-9.332343634325492e+00,-1.175177713479202e+01
