,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.000400080016003e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03,1.332700904772653e-03
4.000800160032006e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03,2.663635267891650e-03
6.001200240048009e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03,3.992774390574451e-03
8.001600320064013e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03,5.320159453694170e-03
1.000200040008002e-02,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03,6.645707819795753e-03
1.200240048009602e-02,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03,7.969500973370064e-03
1.400280056011202e-02,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03,9.291485652484442e-03
1.600320064012803e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02,1.061169564901541e-02
1.800360072014403e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02,1.193007538006326e-02
