f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-11.312026422719558,0.0
0.10101010101010101,0.23409498505050505,0.0,-11.323990943456224,0.0650263847362514
0.20202020202020202,0.45100901788797065,0.0,-11.358739332084554,0.1252802827466585
0.30303030303030304,0.6503167106703399,0.0,-11.414510505984195,0.1806435307417611
0.40404040404040403,0.8320916684649552,0.0,-11.48952558789723,0.23113657457359865
0.5050505050505051,0.9968763844384207,0.0,-11.582037342127023,0.2769101067884502
0.6060606060606061,1.1455956172423878,0.0,-11.690373537282682,0.3182210047895522
0.7070707070707071,1.2794390332791183,0.0,-11.812969773379542,0.35539973146642173
0.8080808080808081,1.3997409546860604,0.0,-11.948390088815438,0.388816931857239
0.9090909090909091,1.507876517965106,0.0,-12.09533612874563,0.41885458832364053
1.0101010101010102,1.605185031992654,0.0,-12.252647162286488,0.4458847311090705
1.1111111111111112,1.6929201792352615,0.0,-12.419293728116157,0.47025560534312816
1.2121212121212122,1.7722232711640036,0.0,-12.594367471060684,0.492284241990001
1.3131313131313131,1.84411347344573,0.0,-12.777069179045636,0.5122537426238138
1.4141414141414141,1.9094886635078052,0.0,-12.966696416580554,0.530413517641057
1.4393939393939394,1.9249087308776491,0.0,-13.015111265853648,0.5346968696882358
1.4425505050505052,1.9268116427342514,0.0,-13.021190371435406,0.5352254563150698
1.444128787878788,1.9277610952483968,0.0,-13.024232174609507,0.5354891931245547
1.4449179292929295,1.9282353002490358,0.0,-13.025753637861872,0.5356209167358432
1.4450165719696972,1.928294557972452,0.0,-13.025943847077041,0.5356373772145699
1.4451152146464648,14.65548895641036,1.0,-13.027218059571377,0.5356538361261097
1.4453125,14.65638939080992,1.0,-13.030109461722333,0.5356867467401287
1.4457070707070707,14.658189800526047,1.0,-13.035892798881823,0.5357525511888175
1.452020202020202,14.686909945474234,1.0,-13.128522618986077,0.5368022640889706
1.4646464646464645,14.743865889381086,1.0,-13.31432364810611,0.5388839871849812
1.5151515151515151,14.965411069666146,1.0,-14.064599525479226,0.5469813987451076
1.6161616161616161,15.380331443082461,1.0,-15.597515950722013,0.5621466170717274
1.7171717171717171,15.761358340231405,1.0,-17.170596672909227,0.5760730387511479
1.8181818181818181,16.11237062876033,1.0,-18.780618748399718,0.588902435261708
1.9191919191919191,16.436723945197432,1.0,-20.42472394525037,0.6007574541373331
2.0202020202020203,16.737324783685583,1.0,-22.100369730199617,0.611744326889093
2.121212121212121,17.01669562087787,1.0,-23.805287247513366,0.6219552493010917
2.2222222222222223,17.27703000017925,1.0,-25.537445381100795,0.6314703947433936
2.323232323232323,17.520240591103764,1.0,-27.29502004588835,0.6403596707274768
2.4242424242424243,17.74800067396878,1.0,-29.076367939895793,0.6486842351596775
2.525252525252525,17.961777056088152,1.0,-30.880004083690075,0.6564976994184266
2.6262626262626263,18.162860765443526,1.0,-32.70458256739086,0.6638472501989593
2.727272727272727,18.35239082666667,1.0,-34.54888001144976,0.6707745185185187
2.8282828282828283,18.531375485766755,1.0,-36.41178132368938,0.6773163554739311
2.929292929292929,18.700709683011937,1.0,-38.29226740110552,0.6835054708703193
3.0303030303030303,18.861190524826448,1.0,-40.18940448122321,0.689370998714417
3.131313131313131,19.013529682747475,1.0,-42.102334895314144,0.6949389503928171
