,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10101010101010101,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514,0.0650263847362514
0.20202020202020202,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585,0.1252802827466585
0.30303030303030304,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611,0.1806435307417611
0.40404040404040403,0.23113657457359865,0.23113657528823592,0.23113657457359865,0.23113657457359865,0.23113657528823592,0.23113657457359865,0.23113657528823592,0.23113657528823592,0.23113657457359865,0.23113657528823592
0.5050505050505051,0.2769101067884502,0.2769101163169473,0.2769101067884502,0.2769101067884502,0.2769101163169473,0.2769101067884502,0.2769101163169473,0.2769101163169473,0.2769101067884502,0.2769101163169473
0.6060606060606061,0.3182210047895522,0.31822100399551073,0.3182210047895522,0.3182210047895522,0.31822100399551073,0.3182210047895522,0.31822100399551073,0.31822100399551073,0.3182210047895522,0.31822100399551073
0.7070707070707071,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173,0.35539973146642173
0.8080808080808081,0.388816931857239,0.3888169270929905,0.388816931857239,0.388816931857239,0.3888169270929905,0.388816931857239,0.3888169270929905,0.3888169270929905,0.388816931857239,0.3888169270929905
0.9090909090909091,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053,0.41885458832364053
1.0101010101010102,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705,0.4458847311090705
1.1111111111111112,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816,0.47025560534312816
1.2121212121212122,0.492284241990001,0.4922842380197939,0.492284241990001,0.492284241990001,0.4922842380197939,0.492284241990001,0.4922842380197939,0.4922842380197939,0.492284241990001,0.4922842380197939
1.3131313131313131,0.5122537426238138,0.5122537473880625,0.5122537426238138,0.5122537426238138,0.5122537473880625,0.5122537426238138,0.5122537473880625,0.5122537473880625,0.5122537426238138,0.5122537473880625
1.3636363636363638,0.5215455215952004,0.5215455183396306,0.5215455215952004,0.5215455215952004,0.5215455183396306,0.5215455215952004,0.5215455183396306,0.5215455183396306,0.5215455215952004,0.5215455183396306
1.3652146464646466,0.5218289212524763,0.5218289201408183,0.5218289212524763,0.5218289212524763,0.5218289201408183,0.5218289212524763,0.5218289201408183,0.5218289201408183,0.5218289212524763,0.5218289201408183
1.366003787878788,0.5219704668385674,0.5219704652504846,0.5219704668385674,0.5219704668385674,0.5219704652504846,0.5219704668385674,0.5219704652504846,0.5219704652504846,0.5219704668385674,0.5219704652504846
1.3661024305555558,0.5219881457738598,0.5219881483941965,0.5219881519133791,0.5219881457738598,0.5219881483941965,0.5219881457738598,0.5219881483941965,0.5219881483941965,0.5219881457738598,0.5219881483941965
1.3662010732323235,0.5220058338406285,0.5220058397959392,0.522005835106505,0.5220058338406285,0.5220058397959392,0.5220058338406285,0.5220058397959392,0.5220058397959392,0.5220058338406285,0.5220058397959392
1.3663983585858588,0.5220412004456688,0.5220411925052546,0.5220411985128047,0.5220412004456688,0.5220411925052546,0.5220412004456688,0.5220411925052546,0.5220411925052546,0.5220412004456688,0.5220411925052546
1.3667929292929295,0.5221119078494032,0.5221119138047139,0.5221119085285175,0.5221119078494032,0.5221119138047139,0.5221119078494032,0.5221119138047139,0.5221119138047139,0.5221119078494032,0.5221119138047139
1.369949494949495,0.5226766425768473,0.522676639638894,0.5226766425538619,0.5226766425768473,0.522676639638894,0.5226766425768473,0.522676639638894,0.522676639638894,0.5226766425768473,0.522676639638894
1.3762626262626263,0.5238011932627283,0.5238011873074176,0.5238011938373636,0.5238011932627283,0.5238011873074176,0.5238011932627283,0.5238011873074176,0.5238011873074176,0.5238011932627283,0.5238011873074176
1.3888888888888888,0.5260308059993878,0.5260308084609162,0.5260308086113662,0.5260308059993878,0.5260308084609162,0.5260308059993878,0.5260308084609162,0.5260308084609162,0.5260308059993878,0.5260308084609162
1.4141414141414141,0.530413517641057,0.530413518196886,0.5304135150813183,0.530413517641057,0.530413518196886,0.530413517641057,0.530413518196886,0.530413518196886,0.530413517641057,0.530413518196886
1.4393939393939394,0.5346968696882358,0.5346968748495051,0.5346968722897664,0.5346968696882358,0.5346968748495051,0.5346968696882358,0.5346968748495051,0.5346968748495051,0.5346968696882358,0.5346968748495051
1.4425505050505052,0.5352254563150698,0.5352254563150698,0.5352254594703397,0.5352254563150698,0.5352254563150698,0.5352254563150698,0.5352254563150698,0.5352254563150698,0.5352254563150698,0.5352254563150698
1.444128787878788,0.5354891931245547,0.5354891951890624,0.5354891934651568,0.5354891931245547,0.5354891951890624,0.5354891931245547,0.5354891951890624,0.5354891951890624,0.5354891931245547,0.5354891951890624
1.4449179292929295,0.5356209167358432,0.5356209167358432,0.5356209191493114,0.5356209167358432,0.5356209167358432,0.5356209167358432,0.5356209167358432,0.5356209167358432,0.5356209167358432,0.5356209167358432
1.4450165719696972,0.5356373772145699,0.5356373791996736,0.5356373766921744,0.5356373772145699,0.5356373791996736,0.5356373772145699,0.5356373791996736,0.5356373791996736,0.5356373772145699,0.5356373791996736
1.4451152146464648,0.5356538368992552,0.5356538353111723,0.5356538361261097,0.5356538361261097,0.5356538353111723,0.5356538368992552,0.5356538353111723,0.5356538353111723,0.5356538368992552,0.5356538353111723
1.4453125,0.5356867467401286,0.5356867467401286,0.5356867467401287,0.5356867467401287,0.5356867467401286,0.5356867467401286,0.5356867467401286,0.5356867467401286,0.5356867467401286,0.5356867467401286
